Date,close_bnb-usd,high_bnb-usd,low_bnb-usd,open_bnb-usd,volume_bnb-usd,close,open,high,low,volume,sma_10,ema_10,rsi,macd,macd_signal,bb_middle,bb_upper,bb_lower,stoch_k,stoch_d,cci,adx,williams_r,target
2023-07-24,238.9462127685547,242.89187622070312,236.29238891601562,242.44943237304688,451906472,238.9462127685547,242.44943237304688,242.89187622070312,236.29238891601562,451906472,242.84903259277343,242.2825836302997,44.6616795534542,-1.6657912606124228,-1.7976083808835355,242.45707626342772,253.84656362999465,231.0675888968608,10.696498442153015,25.873515331590244,-55.67485237193494,14.750244515615092,-89.30350155784699,0
2023-07-25,237.80856323242188,239.63720703125,236.99940490722656,238.96409606933594,366519529,237.80856323242188,238.96409606933594,239.63720703125,236.99940490722656,366519529,241.5199188232422,241.46912537614008,43.68128407303411,-1.913275065800491,-1.8207417178669267,242.39345016479493,253.87153802410987,230.91536230548,6.111089927070866,17.572952069424442,-73.72901610330534,14.787820272922433,-93.88891007292914,1
2023-07-26,238.9623565673828,240.2377166748047,236.64112854003906,237.81907653808594,417581395,238.9623565673828,237.81907653808594,240.2377166748047,236.64112854003906,417581395,241.15047149658204,241.01334922909328,44.99994633557531,-1.9933284355572027,-1.8552590614049822,242.72559661865233,253.3727798106634,232.07841342664128,10.761567613511263,9.189718660911714,-69.62688150244927,14.677931428862294,-89.23843238648874,1
2023-07-27,240.49879455566406,243.16351318359375,238.63844299316406,238.96011352539062,433186880,240.49879455566406,238.96011352539062,243.16351318359375,238.63844299316406,433186880,240.76505126953126,240.9197938339243,46.786731996911705,-1.9107674648135742,-1.8663607420867008,242.96947860717773,253.16858185007976,232.7703753642757,16.95433226606772,11.275663268883283,-40.57278345205256,13.892626259979384,-83.04566773393228,1
2023-07-28,241.97703552246094,242.7969970703125,239.9878692626953,240.505126953125,388148322,241.97703552246094,240.505126953125,242.7969970703125,239.9878692626953,388148322,240.93626098632814,241.1120195954764,48.519602532664834,-1.706385459445869,-1.8343656855585346,243.25396118164062,252.99895459851146,233.50896776476978,34.99348126662559,20.903127048734856,-32.42106581808354,13.163414317445255,-65.0065187333744,1
2023-07-29,242.5763702392578,242.7262725830078,241.32313537597656,241.97134399414062,317500344,242.5763702392578,241.97134399414062,242.7262725830078,241.32313537597656,317500344,241.07781677246095,241.378265167073,49.24131700823073,-1.479000942681722,-1.7632927369831721,243.67136154174804,252.50694561842982,234.83577746506626,40.30770043887295,30.75183799052208,-29.617019849431173,12.486288942234992,-59.69229956112705,0
2023-07-30,242.52598571777344,243.7857208251953,240.92518615722656,242.58221435546875,425584373,242.52598571777344,242.58221435546875,243.7857208251953,240.92518615722656,425584373,241.05710144042968,241.58694163083672,49.178898310021395,-1.2880152467292874,-1.6682372389323952,243.50394744873046,252.2929891608033,234.7149057366576,60.88409926854131,45.39509365801328,-26.67440878568764,11.603796330824528,-39.11590073145869,0
2023-07-31,241.1206512451172,244.20257568359375,240.7644500732422,242.51959228515625,1092564922,241.1206512451172,242.51959228515625,244.20257568359375,240.7644500732422,1092564922,240.79026794433594,241.50216156070587,47.37504216198246,-1.2358107961895257,-1.5817519503838213,243.13306350708007,251.6632483286921,234.60287868546803,47.15807138130637,49.44995702957355,-31.2246371652852,10.893850957399094,-52.84192861869363,1
2023-08-01,247.50502014160156,247.50502014160156,238.53024291992188,241.1280517578125,830645013,247.50502014160156,241.1280517578125,247.50502014160156,238.53024291992188,830645013,241.4376953125,242.59359039359597,55.38182211114473,-0.671532174580534,-1.399707995223164,243.30732040405275,252.04277132026385,234.57186948784164,100.0,69.34739021661589,28.56153956962107,11.04805386121738,-0.0,0
2023-08-02,240.49464416503906,248.5115509033203,236.8917694091797,247.4903106689453,650256385,240.49464416503906,247.4903106689453,248.5115509033203,236.8917694091797,650256385,241.24156341552734,242.21196380658563,46.937016890724394,-0.7810130227370848,-1.275969000725948,242.507568359375,248.8775739579369,236.1375627608131,34.39069924262764,60.51625687464466,-25.3608061242914,10.720688219580428,-65.60930075737237,1
2023-08-03,241.0615234375,241.583251953125,238.5096435546875,240.50997924804688,400525696,241.0615234375,240.50997924804688,241.583251953125,238.5096435546875,400525696,241.45309448242188,242.00279283038824,47.6323919100812,-0.8126670441707233,-1.1833086094149032,242.15106353759765,247.98416815136102,236.31795892383428,39.029963973301534,57.80688773864306,-75.51551430832912,10.4167058380604,-60.970036026698466,1
2023-08-04,241.47601318359375,243.1554718017578,240.45228576660156,241.04286193847656,370373499,241.47601318359375,241.04286193847656,243.1554718017578,240.45228576660156,370373499,241.81983947753906,241.90701471278922,48.16725122185569,-0.7951413314269473,-1.105675153817312,241.6698791503906,245.8140886220747,237.52566967870652,42.4220930450365,38.61425208698856,-7.147542211550937,10.541309100451292,-57.5779069549635,1
2023-08-05,242.9593505859375,243.02772521972656,240.09039306640625,241.4896697998047,300760369,242.9593505859375,241.4896697998047,243.02772521972656,240.09039306640625,300760369,242.21953887939452,242.09834850790708,50.13027098293836,-0.6540200106410055,-1.0153441251820507,241.68500518798828,245.8456890192102,237.52432135676636,54.56152948007917,45.33786216613907,23.246585800880045,10.537868572502132,-45.43847051992083,0
2023-08-06,242.79859924316406,245.17901611328125,242.61473083496094,242.96029663085938,417704185,242.79859924316406,242.96029663085938,245.17901611328125,242.61473083496094,417704185,242.44951934814452,242.22566682340835,49.90967150150135,-0.5488251227178296,-0.9220403246892066,241.6072853088379,245.62119996819374,237.59337064948207,53.24596182543597,50.07652811685055,112.66819022234863,11.090441064539037,-46.75403817456403,0
2023-08-07,241.79750061035156,244.32424926757812,239.93536376953125,242.79168701171875,425652309,241.79750061035156,242.79168701171875,244.32424926757812,239.93536376953125,425652309,242.4315658569336,242.14781842103434,48.47891967002679,-0.540012778128073,-0.8456348153769799,241.68391342163085,245.65063508125468,237.71719176200702,43.438825616371446,50.4154389739622,21.009416727646734,10.721384165104043,-56.561174383628554,1
2023-08-08,245.14990234375,247.64736938476562,241.3302001953125,241.7918701171875,504987528,245.14990234375,241.7918701171875,247.64736938476562,241.3302001953125,504987528,242.6889190673828,242.6936518615281,53.30620170885974,-0.25952646926808143,-0.7284131461552003,241.88336791992188,246.11700007666883,237.64973576317493,71.68046378898116,56.121750410262855,158.44658083631887,11.201184958211304,-28.319536211018846,0
2023-08-09,243.89364624023438,245.34027099609375,242.76649475097656,245.1363067626953,399576464,243.89364624023438,245.1363067626953,245.34027099609375,242.76649475097656,399576464,242.8256851196289,242.9118326576565,51.364047272346276,-0.13702883418224587,-0.6101362837606094,241.9413932800293,246.25114908092453,237.63163747913407,60.25824869930165,58.45917936821809,108.36958186085805,11.646714266096618,-39.74175130069835,0
2023-08-10,241.26246643066406,243.9261016845703,240.39459228515625,243.8855438232422,365863690,241.26246643066406,243.8855438232422,243.9261016845703,240.39459228515625,365863690,242.8398666381836,242.6119478891124,47.46352270625031,-0.24938800706723896,-0.5379866284219353,241.81506729125977,246.04822573985265,237.58190884266688,37.61427892330279,56.517663803861865,2.305452546056101,11.288681071754906,-62.38572107669721,0
2023-08-11,239.70689392089844,241.91390991210938,238.35980224609375,241.26072692871094,386856576,239.70689392089844,241.26072692871094,241.91390991210938,238.35980224609375,386856576,242.06005401611327,242.083756258528,45.27454042513243,-0.4586679238437341,-0.5221228875062951,241.74887466430664,246.06951718065298,237.4282321479603,24.227000422841865,40.69984268181543,-87.25458324087454,10.605144067516733,-75.77299957715813,1
2023-08-12,240.27362060546875,241.0026092529297,239.40377807617188,239.7035675048828,284512149,240.27362060546875,239.7035675048828,241.0026092529297,239.40377807617188,284512149,242.03795166015624,241.7546406852445,46.247179298156226,-0.572197719428317,-0.5321378538906996,241.6397575378418,245.99356112224012,237.28595395344348,29.104258096371176,30.315179147505276,-66.8527251919289,9.970431135009857,-70.89574190362882,0
2023-08-13,240.03334045410156,241.6295928955078,239.902587890625,240.26968383789062,296580783,240.03334045410156,240.26968383789062,241.6295928955078,239.902587890625,296580783,241.9351333618164,241.44167700685486,45.87490223824726,-0.6737924406429272,-0.5604687712411451,241.69411392211913,245.93779930984863,237.45042853438963,27.036403795596666,26.789220771603237,-58.21263359856211,9.333319724446918,-72.96359620440333,1
2023-08-14,240.33924865722656,241.02493286132812,239.7473602294922,240.04127502441406,381157536,240.33924865722656,240.04127502441406,241.02493286132812,239.7473602294922,381157536,241.8214569091797,241.24123548874059,46.46574335734321,-0.7213079645287905,-0.5926366098986743,241.82064819335938,245.73120481967194,237.9100915670468,29.669054016078498,28.603238636015448,-79.26088848805692,8.689686718390249,-70.33094598392151,0
2023-08-15,236.67958068847656,240.41030883789062,235.36053466796875,240.3504638671875,482870297,236.67958068847656,240.3504638671875,240.41030883789062,235.36053466796875,482870297,241.1934799194336,240.41184370687438,40.73657279112732,-1.0422545181911858,-0.6825601915571766,241.70650939941407,246.05305875316475,237.3599600456634,10.029993096366601,22.24515030268059,-227.37445137626935,9.335202237376945,-89.9700069036334,0
2023-08-16,231.86874389648438,237.01422119140625,231.20516967773438,236.689697265625,461572144,231.86874389648438,236.689697265625,237.01422119140625,231.20516967773438,461572144,240.10049438476562,238.858552832258,34.68267515752005,-1.6656012827500888,-0.879168409795759,241.27500686645507,247.37519739873787,235.17481633417228,4.035799531532468,14.57828221465919,-311.71651931727337,10.845901791736738,-95.96420046846754,0
2023-08-17,218.5358428955078,232.1050567626953,214.5474395751953,231.87257385253906,786294218,218.5358428955078,231.87257385253906,232.1050567626953,214.5474395751953,786294218,237.77432861328126,235.1635146619398,24.026016253542537,-3.198590408533704,-1.343052809543348,240.10294723510742,251.72330765056634,228.4825868196485,12.049582410773926,8.705125012890997,-428.62644509842227,14.239807142914524,-87.95041758922608,0
2023-08-18,216.112548828125,220.1370086669922,214.02224731445312,218.56573486328125,567051050,216.112548828125,218.56573486328125,220.1370086669922,214.02224731445312,567051050,234.87059326171874,231.69970269215526,22.66302667583615,-4.5565102998245095,-1.9857443075995804,238.77975616455078,254.33333185061133,223.22618047849022,6.216487509847272,7.433956484051222,-316.72667536333154,17.43124245031522,-93.78351249015273,1
2023-08-19,216.99945068359375,218.99758911132812,214.32884216308594,216.1444854736328,477267428,216.99945068359375,216.1444854736328,218.99758911132812,214.32884216308594,477267428,232.1811737060547,229.0269295996895,24.354434632595073,-5.4977316016836255,-2.68814176641639,237.5034294128418,255.59948342771398,219.40737539796962,8.854104270357986,9.040058063659728,-222.88250363587125,20.39471809290158,-91.145895729642,0
2023-08-20,216.63580322265625,217.88243103027344,215.6808624267578,217.01585388183594,297744717,216.63580322265625,217.01585388183594,217.88243103027344,215.6808624267578,297744717,229.7185073852539,226.773997531138,24.121488778033736,-6.201512400859599,-3.3908158933050316,236.27918701171876,256.4273084846557,216.13106553878183,7.772628758753635,7.614406846319632,-170.7471437774321,23.14651690387463,-92.22737124124636,0
2023-08-21,210.63894653320312,216.74118041992188,207.5687713623047,216.63079833984375,582113967,210.63894653320312,216.63079833984375,216.74118041992188,207.5687713623047,582113967,226.81171264648438,223.8403518951498,20.619030509460103,-7.16061683810932,-4.1447760822658894,234.43588333129884,256.7660478072369,212.1057188553608,7.660385648165246,8.095706225758954,-167.8027501280679,26.305649781948595,-92.33961435183475,1
2023-08-22,210.8343505859375,211.87425231933594,204.39913940429688,210.5799560546875,637832641,210.8343505859375,210.5799560546875,211.87425231933594,204.39913940429688,637832641,223.86778564453124,221.47562438438393,21.021444090165957,-7.814861679746542,-4.87879320176202,232.95286865234374,257.3230075191708,208.58272978551668,15.718205460959974,10.383739955959618,-151.136839176948,29.42485820872991,-84.28179453904002,1
2023-08-23,216.3992919921875,218.31671142578125,210.81869506835938,210.81869506835938,566160608,216.3992919921875,210.81869506835938,218.31671142578125,210.81869506835938,566160608,221.50438079833984,220.55265485853005,31.648564103864246,-7.794461467086336,-5.461926854826884,231.71975708007812,256.8091081150008,206.63040604515544,30.35941012314901,17.912667077424743,-96.56066649928523,30.51785455893326,-69.640589876851,1
2023-08-24,218.64639282226562,220.38551330566406,215.8997344970703,216.44483947753906,394620698,218.64639282226562,216.44483947753906,220.38551330566406,215.8997344970703,394620698,219.33509521484376,220.2060617610274,35.42693383106503,-7.5103967161117,-5.871620827083847,230.57827606201172,255.86481959146946,205.291732532554,37.97771711012264,28.01844423141054,-69.265579978382,31.027703297610817,-62.02228288987736,0
2023-08-25,218.3310546875,219.25498962402344,214.26516723632812,218.68109130859375,423891092,218.3310546875,218.68109130859375,219.25498962402344,214.26516723632812,423891092,217.5002426147461,219.86515138402243,35.13342852229296,-7.227405475060294,-6.142777756679136,229.34686126708985,254.50008052595223,204.19364200822747,37.420750962628105,35.252626065299914,-66.771136561145,31.678873688500946,-62.579249037371895,0
2023-08-26,216.36424255371094,218.78643798828125,216.2140350341797,218.33180236816406,273738258,216.36424255371094,218.33180236816406,218.78643798828125,216.2140350341797,273738258,215.94979248046874,219.22862250578396,33.281370192430785,-7.080221790036688,-6.330266563350647,228.0251434326172,252.98944822495125,203.06083864028315,32.137946297749735,35.845471456833494,-60.85125690821105,32.283531908613206,-67.86205370225026,1
2023-08-27,218.35800170898438,219.5391845703125,216.0803985595703,216.3699493408203,325410553,218.35800170898438,216.3699493408203,219.5391845703125,216.0803985595703,325410553,215.9320083618164,219.07032781545675,36.91194796740835,-6.7251743345116495,-6.409248117582848,226.85316848754883,251.31696978767016,202.3893671874275,38.112108946018594,35.890268735465476,-50.753861361520634,32.636062583852556,-61.887891053981406,1
2023-08-28,218.71856689453125,218.9700164794922,215.85018920898438,218.35824584960938,332786869,218.71856689453125,218.35824584960938,218.9700164794922,215.85018920898438,332786869,216.19261016845704,219.00637128437938,37.57354429236917,-6.341600053022347,-6.395718504670748,225.5316017150879,248.7215062808686,202.3416971493072,39.7638502594037,36.671301834390675,-46.765079387832216,32.994028891846845,-60.2361497405963,1
2023-08-29,226.86288452148438,233.0600128173828,217.04786682128906,218.7215118408203,593296661,226.86288452148438,218.7215118408203,233.0600128173828,217.04786682128906,593296661,217.1789535522461,220.43482823658027,50.26156031618418,-5.319120790411688,-6.180398961818937,224.6800636291504,246.30858027445535,203.05154698384544,68.87532971346391,48.9170963062954,5.685698460512996,30.999566496482945,-31.124670286536087,0
2023-08-30,223.7994384765625,227.04901123046875,221.9781494140625,226.87014770507812,359750612,223.7994384765625,226.87014770507812,227.04901123046875,221.9781494140625,359750612,217.89531707763672,221.04657555294068,46.438237367944375,-4.7017937501787515,-5.8846779194909,223.80691223144532,244.05297462442726,203.56084983846338,67.68914119486627,58.77610705591129,2.6521113152160822,29.147565700787897,-32.31085880513374,0
2023-08-31,216.59779357910156,225.58888244628906,215.44842529296875,223.81857299804688,428616639,216.59779357910156,223.81857299804688,225.58888244628906,215.44842529296875,428616639,218.49120178222657,220.23770610315174,38.939306060664435,-4.739041459763172,-5.655550627545355,222.65145721435547,241.74059370708784,203.5623207216231,42.56204617000627,59.708839026112145,-29.877946868659805,27.77626036900228,-57.43795382999373,0
2023-09-01,213.63055419921875,217.9657440185547,211.5917205810547,216.59848022460938,438229562,213.63055419921875,216.59848022460938,217.9657440185547,211.5917205810547,438229562,218.77082214355468,219.03640575698208,36.33577009425222,-4.950920824245742,-5.514624666885433,221.31930389404297,238.96764126298413,203.67096652510182,32.2091188983341,47.48676875440221,-66.27743948285021,27.039043934143326,-67.7908811016659,1
2023-09-02,214.44854736328125,215.59950256347656,213.29054260253906,213.62692260742188,291979876,214.44854736328125,213.62692260742188,215.59950256347656,213.29054260253906,291979876,218.57574768066405,218.2022496854001,37.57489875680538,-4.995249409265597,-5.410749615361466,220.04006423950196,235.67068872157938,204.40943975742454,35.06316019802813,36.61144175545616,-63.56464605049421,26.35448581606001,-64.93683980197187,0
2023-09-03,214.3999481201172,215.11489868164062,213.41195678710938,214.45481872558594,264565518,214.3999481201172,214.45481872558594,215.11489868164062,213.41195678710938,264565518,218.1511032104492,217.51092212807592,37.52816370351572,-4.976930725653091,-5.323985837419792,218.74309921264648,231.45288886233143,206.03330956296153,34.89359368669539,34.05529092768587,-65.04340094928017,25.718824706411215,-65.1064063133046,1
2023-09-04,215.197509765625,216.26751708984375,213.28237915039062,214.3931121826172,364530693,215.197509765625,214.3931121826172,216.26751708984375,213.28237915039062,364530693,217.8377487182617,217.09030169853938,38.871873388447156,-4.842238170182185,-5.227636303972271,217.66899566650392,227.4206481719359,207.91734316107193,37.676347840808724,35.87770057517741,-54.945109146563475,24.875417218829433,-62.323652159191276,0
2023-09-05,214.47813415527344,215.7220001220703,213.6724395751953,215.2110137939453,298056096,214.47813415527344,215.2110137939453,215.7220001220703,213.6724395751953,298056096,217.64913787841797,216.61536214521828,38.07635060020831,-4.738913701961735,-5.129891783570164,216.79946517944336,224.13295977566332,209.4659705832234,16.453337559438175,29.67442636231409,-56.05086280578364,24.092253123217777,-83.54666244056183,1
2023-09-06,215.13465881347656,217.1808319091797,212.31671142578125,214.48904418945312,367874698,215.13465881347656,214.48904418945312,217.1808319091797,212.31671142578125,367874698,217.3268035888672,216.34614335762888,39.297320703371945,-4.551584431311738,-5.014230313118479,216.6294059753418,223.9516854697241,209.30712648095948,16.503120944229558,23.54426878149215,-43.908804929334494,23.01993317536689,-83.49687905577044,1
2023-09-07,216.88717651367188,217.6039581298828,213.5731201171875,215.13946533203125,414939879,216.88717651367188,215.13946533203125,217.6039581298828,213.5731201171875,414939879,217.14366455078124,216.44451302236394,42.55349861024859,-4.213144594390172,-4.854013169372818,216.66813735961915,223.98726554412994,209.34900917510836,24.66640510723226,19.207621203633327,-13.181085006832653,21.92233620913255,-75.33359489276774,0
2023-09-08,214.56202697753906,218.2228240966797,213.61947631835938,216.8837432861328,350437594,214.56202697753906,216.8837432861328,218.2228240966797,213.61947631835938,350437594,215.91357879638673,216.10224283239575,39.524236108040945,-4.08545414846634,-4.700301365191523,216.5462661743164,223.92023481560068,209.17229753303212,13.835783320752894,18.335103124071566,-25.41246359799505,20.74797383992641,-86.1642166792471,0
2023-09-09,214.2229461669922,215.33013916015625,214.2229461669922,214.56703186035156,218159197,214.2229461669922,214.56703186035156,215.33013916015625,214.2229461669922,218159197,214.9559295654297,215.7605525295951,39.087243900302845,-3.9659030757380833,-4.553421707300835,216.4256233215332,223.86841544046374,208.98283120260268,12.25633393179269,16.919507453259275,-43.97302672254701,19.65749449709214,-87.7436660682073,0
2023-09-10,212.31802368164062,214.22784423828125,211.5386199951172,214.22056579589844,334977578,212.31802368164062,214.22056579589844,214.22784423828125,211.5386199951172,334977578,214.5279525756836,215.13463819360334,36.63657915819603,-3.97900185718143,-4.438537737276954,216.50957717895508,223.72375147922813,209.29540287868204,3.6215299491075745,9.904549067217715,-93.90591566331688,19.267069252767847,-96.37847005089243,0
2023-09-11,206.03421020507812,212.61009216308594,204.3567352294922,212.32261657714844,466832593,206.03421020507812,212.32261657714844,212.61009216308594,204.3567352294922,466832593,213.76831817626953,213.48001492296237,29.962924690084193,-4.445192554651385,-4.439868700751841,216.26957015991212,224.47438098216873,208.06475933765552,5.8441931255043595,7.240685668801537,-214.70916829603348,20.190510909997677,-94.15580687449564,1
2023-09-12,210.99436950683594,213.48744201660156,205.26248168945312,206.04315185546875,435525863,210.99436950683594,206.04315185546875,213.48744201660156,205.26248168945312,435525863,213.422900390625,213.02807939275755,39.35386260632475,-4.364101988088464,-4.424715358219165,215.99932403564452,224.51924020856436,207.47940786272468,29.2506325811395,12.905451885250473,-141.5216265139623,20.794354869440205,-70.7493674188605,1
2023-09-13,212.64259338378906,213.15785217285156,209.4974365234375,211.02386474609375,329580406,212.64259338378906,211.02386474609375,213.15785217285156,209.4974365234375,329580406,213.24716491699218,212.95799102749055,42.130602428711796,-4.119353890333912,-4.363643064642115,215.6991340637207,224.24785613302473,207.15041199441666,39.02505982881413,24.70662851181932,-90.5025729010565,21.355067117493977,-60.97494017118587,0
2023-09-14,212.2828369140625,214.88356018066406,211.3829345703125,212.6405792236328,370840987,212.2828369140625,212.6405792236328,214.88356018066406,211.3829345703125,370840987,212.95569763183593,212.83523573413999,41.68200401931173,-3.90935400061457,-4.2727852518366065,215.39672317504883,223.97947655871502,206.81396979138265,57.161768978176084,41.812487129376564,-60.830253129827746,21.345181381850658,-42.838231021823916,1
2023-09-15,214.17552185058594,214.9447479248047,211.19467163085938,212.30435180664062,477731080,214.17552185058594,212.30435180664062,214.9447479248047,211.19467163085938,477731080,212.9254364013672,213.07892411894832,45.00000929675563,-3.549289716005063,-4.128086144670298,215.28728713989258,223.8737182056513,206.70085607413387,70.81150795397522,55.666112253655136,-43.85184634484219,21.373917013762014,-29.188492046024773,1
2023-09-16,214.96054077148438,215.70355224609375,213.56289672851562,214.1683807373047,483436741,214.96054077148438,214.1683807373047,215.70355224609375,213.56289672851562,483436741,212.90802459716798,213.42103623759124,46.363099622307296,-3.1641177304871633,-3.935292461833671,215.11741409301757,223.58776627481583,206.6470619112193,76.47293799684834,68.14873830966654,-10.800390987860451,21.153501548391365,-23.52706200315166,1
2023-09-17,216.4657745361328,216.63502502441406,213.70974731445312,214.948974609375,432102186,216.4657745361328,214.948974609375,216.63502502441406,213.70974731445312,432102186,212.86588439941406,213.97462501914424,48.974410402145466,-2.706210857696476,-3.689476141006232,215.00477447509766,223.3394052543545,206.67014369584084,87.32844151385233,78.20429582155863,13.696687400624638,20.642942533515534,-12.67155848614767,0
2023-09-18,216.00392150878906,221.00985717773438,215.3173065185547,216.47091674804688,572231452,216.00392150878906,216.47091674804688,221.00985717773438,215.3173065185547,572231452,213.01007385253905,214.34358801726145,48.19902491531257,-2.353454878543772,-3.42227188851374,214.4618263244629,220.81506200669332,208.10859064223246,69.9399566969861,77.91377873589558,90.02201818981483,19.4284052865051,-30.060043303013895,1
2023-09-19,217.21095275878906,219.7490234375,215.6417694091797,216.00177001953125,385547582,217.21095275878906,216.00177001953125,219.7490234375,215.6417694091797,385547582,213.30887451171876,214.86492706117554,50.408821429569244,-1.9539717196230981,-3.128611854735612,214.1324020385742,219.03167354393156,209.23313053321687,77.1880345874348,78.15214426609107,121.23753278541253,18.300620699995413,-22.811965412565204,0
2023-09-20,214.3633270263672,217.75669860839844,213.76046752929688,217.21060180664062,372917826,214.3633270263672,217.21060180664062,217.75669860839844,213.76046752929688,372917826,213.5134048461914,214.77372705484674,45.479582225015015,-1.8458798818057858,-2.872065460149647,214.0206787109375,218.79016160280636,209.2511958190686,60.08838359543294,69.07212495995127,47.161474515080684,17.263954157723923,-39.91161640456706,0
2023-09-21,210.7939453125,215.109375,209.58688354492188,214.35374450683594,384479845,210.7939453125,214.35374450683594,215.109375,209.58688354492188,384479845,213.9893783569336,214.05013037442006,40.17637208021212,-2.02489387913144,-2.7026311439460056,213.87884826660155,218.85071168126382,208.90698485193928,38.65467449895957,58.6436975606091,-81.10074582149207,17.305904174052007,-61.34532550104043,1
2023-09-22,211.15086364746094,212.02658081054688,209.94168090820312,210.7893829345703,274805031,211.15086364746094,210.7893829345703,212.02658081054688,209.94168090820312,274805031,214.0050277709961,213.5229909695184,40.91825644887952,-2.1135991793283324,-2.584824751022471,213.71396408081054,218.8163309080254,208.61159725359568,40.79792629324918,46.513661462547226,-95.68473019149172,17.34485776064237,-59.20207370675082,0
2023-09-23,210.56060791015625,211.58322143554688,210.1420135498047,211.1380615234375,215040995,210.56060791015625,211.1380615234375,211.58322143554688,210.1420135498047,215040995,213.7968292236328,212.98437586781617,40.03405923195821,-2.206096961326523,-2.5090791930832816,213.5219970703125,218.79279948686616,208.25119465375883,37.253511383304975,38.90203739183791,-92.1470179199675,17.381028948190565,-62.746488616695025,0
2023-09-24,208.28289794921875,211.23727416992188,207.9329376220703,210.5747833251953,287192497,208.28289794921875,210.5747833251953,211.23727416992188,207.9329376220703,287192497,213.39683532714844,212.12956170079846,36.7352450549847,-2.435123688136912,-2.494288092094008,213.1762664794922,218.85353720672808,207.49899575225632,23.576136245978713,33.87585797417762,-124.23782281666695,17.931677719826776,-76.42386375402128,1
2023-09-25,210.0738067626953,210.5183868408203,207.47808837890625,208.2601318359375,294180845,210.0738067626953,208.2601318359375,210.5183868408203,207.47808837890625,294180845,212.98666381835938,211.75578807568877,40.86151960966422,-2.443945364327675,-2.4842195465407415,212.95605010986327,218.75462763218192,207.15747258754462,30.553186953741207,30.46094486100829,-104.08115066476508,18.545540197121674,-69.4468130462588,1
2023-09-26,212.37844848632812,213.1878204345703,209.86691284179688,210.0501708984375,615780140,212.37844848632812,210.0501708984375,213.1878204345703,209.86691284179688,615780140,212.72845458984375,211.86899905944136,45.76382098892259,-2.2391596413460206,-2.4352075655017975,212.81823959350587,218.5335691447281,207.10291004228364,36.21374397001414,30.11435572324468,-32.15035134811031,18.139130568554553,-63.78625602998586,0
2023-09-27,211.98541259765625,215.72874450683594,210.88600158691406,212.37139892578125,753741988,211.98541259765625,212.37139892578125,215.72874450683594,210.88600158691406,753741988,212.2804183959961,211.8901651572986,45.07753757715354,-2.0845507880624723,-2.3650762100139326,212.5731513977051,217.98168073691875,207.16462205849143,33.30920211362422,33.35871101245985,2.2953197681827096,16.957993589428558,-66.69079788637579,1
2023-09-28,215.07598876953125,216.77532958984375,211.6513214111328,211.99095153808594,358321830,215.07598876953125,211.99095153808594,216.77532958984375,211.6513214111328,358321830,212.1876251220703,212.46940581406818,51.26628387735319,-1.6931212421430075,-2.2306852164397477,212.59884948730468,218.04965326412957,207.14804571047978,56.14861222934131,41.89051943765988,54.674691298484525,15.93957648030147,-43.85138777065869,1
2023-09-29,215.2794189453125,217.25770568847656,214.50637817382812,215.09397888183594,335321479,215.2794189453125,215.09397888183594,217.25770568847656,214.50637817382812,335321479,211.99447174072264,212.98031729247623,51.65246198378946,-1.350922794797441,-2.0547327321112863,212.65167312622071,218.1842722428188,207.11907400962264,57.651964664677536,49.03659300254768,87.46666962859507,15.137005352593368,-42.348035335322464,0
2023-09-30,214.82130432128906,216.31216430664062,214.4836883544922,215.2777862548828,243788424,214.82130432128906,215.2777862548828,216.31216430664062,214.4836883544922,243788424,212.04026947021484,213.31504220680583,50.67853667774243,-1.1039682229268806,-1.8645798302744052,212.77683715820314,218.38630989274094,207.16736442366533,54.26648985473908,56.022355582919296,65.77707740145388,14.383968320536484,-45.73351014526092,1
2023-10-01,218.04713439941406,219.1338348388672,213.5065155029297,214.80032348632812,387408083,218.04713439941406,214.80032348632812,219.1338348388672,213.5065155029297,387408083,212.76558837890624,214.17542260546185,56.848499417134335,-0.6405732874750072,-1.6197785217145257,213.37748336791992,218.5239077420731,208.23105899376674,78.10542862233288,63.34129438058316,104.06497300390963,14.51919657676397,-21.89457137766712,0
2023-10-02,214.7579345703125,221.18829345703125,213.54632568359375,218.04934692382812,466879383,214.7579345703125,218.04934692382812,221.18829345703125,213.54632568359375,466879383,213.1262954711914,214.28133387179832,49.98257984322465,-0.5326009080324923,-1.402342998978119,213.56566162109374,218.62425059317556,208.50707264901192,53.098010933632494,61.823309803568144,83.36709195061405,15.168659865277254,-46.901989066367506,0
2023-10-03,213.43594360351562,215.72119140625,212.77056884765625,214.7349090576172,305437646,213.43594360351562,214.7349090576172,215.72119140625,212.77056884765625,305437646,213.41382904052733,214.12762655029235,47.499494718813736,-0.547395606298835,-1.2313535204422623,213.60532913208007,218.64675578546195,208.5639024786982,43.45562441013587,58.21968798870042,4.753042719934097,15.46801526673317,-56.54437558986413,0
2023-10-04,213.4130859375,213.7624053955078,210.9364013671875,213.44146728515625,357560724,213.4130859375,213.44146728515625,213.7624053955078,210.9364013671875,357560724,213.92684783935547,213.99771007523918,47.455596342864865,-0.5545721711036151,-1.095997250574533,213.66184158325194,218.6679181336763,208.6557650328276,43.28890432181206,46.6141798885268,-34.6793279773445,15.059390512833179,-56.71109567818794,0
