Date,close_gc=f,high_gc=f,low_gc=f,open_gc=f,volume_gc=f,close,open,high,low,volume,sma_10,ema_10,rsi,macd,macd_signal,bb_middle,bb_upper,bb_lower,stoch_k,stoch_d,cci,adx,williams_r,target
2023-08-29,1936.5,1936.5,1916.9000244140625,1917.9000244140625,1674,1936.5,1917.9000244140625,1936.5,1916.9000244140625,1674,1905.8199951171875,1914.9288938537684,56.79517570916939,-6.198745617559553,-10.079815670319434,1914.0299987792969,1947.0607188392432,1880.9992787193505,100.0,76.91697357846341,79.1846542774402,14.447974658158286,-0.0,1
2023-08-30,1944.300048828125,1946.4000244140625,1934.5999755859375,1936.0,396,1944.300048828125,1936.0,1946.4000244140625,1934.5999755859375,396,1910.6400024414063,1920.2691038491057,59.654598318328716,-3.3896042388173555,-8.741773384019018,1914.375,1948.5008835880801,1880.2491164119199,96.63465582640983,90.7680902352976,139.7569281146117,14.9144721950731,-3.3653441735901763,0
2023-08-31,1938.199951171875,1944.4000244140625,1938.199951171875,1944.4000244140625,491,1938.199951171875,1944.4000244140625,1944.4000244140625,1938.199951171875,491,1916.05,1923.529257907791,56.50498651852896,-1.636699504531407,-7.320758608121496,1914.6849975585938,1949.5502965160142,1879.8196986011733,86.85886212515723,94.49783931718902,126.38773750536603,15.347648479351141,-13.141137874842766,1
2023-09-01,1939.800048828125,1950.0,1936.5999755859375,1950.0,167,1939.800048828125,1950.0,1950.0,1936.5999755859375,167,1921.4200073242187,1926.4875835296698,57.144158189510044,-0.11704613039523792,-5.880016112576245,1914.695001220703,1949.5889921809087,1879.8010102604974,84.54552852746212,89.34634882634306,130.70653695003733,16.083830924237862,-15.454471472537879,0
2023-09-05,1926.199951171875,1934.4000244140625,1924.699951171875,1934.4000244140625,113,1926.199951171875,1934.4000244140625,1934.4000244140625,1924.699951171875,113,1924.7099975585938,1926.4352867373434,50.36897031974246,-0.01000872858890034,-4.706014635778776,1914.3299987792968,1948.5762376510313,1880.0837599075624,63.93931995738637,78.44790353666859,66.6732116645339,15.697116070691658,-36.06068004261363,0
2023-09-06,1918.0999755859375,1925.300048828125,1916.300048828125,1924.0999755859375,24,1918.0999755859375,1924.0999755859375,1925.300048828125,1916.300048828125,24,1926.8799926757813,1924.919775618906,46.809313417907994,-0.5721853553559413,-3.8792487796942092,1914.0299987792969,1948.032894722495,1880.0271028360987,51.666629675662875,66.71715938683712,26.3914409900071,14.680989199828812,-48.333370324337125,0
2023-09-07,1917.5,1921.5,1917.5,1917.5999755859375,41,1917.5,1917.5999755859375,1921.5,1917.5,41,1926.7799926757812,1923.5707255063776,46.54690940645796,-1.0539777979361133,-3.3141945833425903,1914.1349975585938,1948.1671238688275,1880.10287124836,49.13929955737589,54.915083063475045,21.09248985871775,13.737442819741883,-50.86070044262411,1
2023-09-08,1918.4000244140625,1924.699951171875,1918.4000244140625,1924.0,105,1918.4000244140625,1924.0,1924.699951171875,1918.4000244140625,105,1926.8,1922.6305980350476,47.02664404924494,-1.347642547007581,-2.920884176075589,1914.3349975585938,1948.4179795901657,1880.252015527022,44.75524027811568,48.52038983705148,28.68992116470788,13.11057852239835,-55.24475972188432,1
2023-09-11,1923.300048828125,1928.300048828125,1921.800048828125,1923.0,50,1923.300048828125,1923.0,1928.300048828125,1921.800048828125,50,1928.0200073242188,1922.7523163610615,49.67479333609987,-1.171478878098469,-2.5710031164801648,1914.854998779297,1949.1512180804718,1880.558779478122,53.321723839157286,49.07208789154962,45.003773070064234,12.807835793530504,-46.678276160842714,0
2023-09-12,1911.300048828125,1920.800048828125,1911.300048828125,1920.800048828125,365,1911.300048828125,1920.800048828125,1920.800048828125,1911.300048828125,365,1927.360009765625,1920.6700859005275,43.888465222205944,-1.9773736801998893,-2.45227722922411,1914.8900024414063,1949.1702044052906,1880.609800477522,4.208099541632297,34.09502121963509,-6.064780098826445,12.149341359950409,-95.7919004583677,0
2023-09-13,1909.0999755859375,1914.5999755859375,1908.9000244140625,1910.300048828125,15,1909.0999755859375,1910.300048828125,1914.5999755859375,1908.9000244140625,15,1924.6200073242187,1918.566429479693,42.90177055718975,-2.761742986861691,-2.5141703807516262,1915.2200012207031,1949.1419572374948,1881.2980452039114,0.4864994906308752,19.33877429047349,-27.713737865952016,11.726586879630577,-99.51350050936912,1
2023-09-14,1910.0,1910.0,1903.0,1903.0,169,1910.0,1903.0,1910.0,1903.0,169,1921.1900024414062,1917.0088968470213,43.461755743527654,-3.2730076700265727,-2.6659378386066157,1915.9150024414062,1948.7951119258962,1883.034892956916,14.893617021276595,6.5294053511799275,-49.74083333657011,11.787055310747709,-85.1063829787234,1
2023-09-15,1923.699951171875,1927.300048828125,1923.5,1923.5,8,1923.699951171875,1923.5,1927.300048828125,1923.5,8,1919.7400024414062,1918.225452178813,51.292439543611806,-2.5433983377695313,-2.641429938439199,1917.895001220703,1947.477122808452,1888.3128796329543,44.0424493018617,19.80752193792306,39.826167446890175,11.462202645880783,-55.9575506981383,1
2023-09-18,1931.5,1931.5,1926.4000244140625,1928.199951171875,19,1931.5,1928.199951171875,1931.5,1926.4000244140625,19,1918.9099975585937,1920.6390063281196,55.10501288348461,-1.320556380763037,-2.377255226903966,1920.1650024414062,1946.4199974480377,1893.9100074347746,60.638297872340424,39.85812139849291,63.50397774189646,11.452014854215609,-39.361702127659576,1
2023-09-19,1932.0,1934.0,1932.0,1934.0,6,1932.0,1934.0,1934.0,1932.0,6,1919.4900024414062,1922.7046415411887,55.34630138790988,-0.3075542049798514,-1.9633150225191434,1922.1,1945.722366255412,1898.4776337445878,61.702127659574465,55.460958277925535,73.80674176071365,11.616273655053865,-38.297872340425535,1
2023-09-20,1945.5999755859375,1945.5999755859375,1929.199951171875,1945.5999755859375,119,1945.5999755859375,1945.5999755859375,1945.5999755859375,1929.199951171875,119,1922.2400024414062,1926.8674295493247,61.420006932393235,1.5745116969192168,-1.2557496786314712,1924.5599975585938,1947.1909908429388,1901.9290042742487,90.6382459275266,70.9928904864805,117.2303868599445,12.511298792229857,-9.361754072473405,0
2023-09-21,1919.199951171875,1924.0,1919.199951171875,1924.0,9,1919.199951171875,1924.0,1924.0,1919.199951171875,9,1922.4099975585937,1925.4733425716063,47.822008373496686,0.9251367471779304,-0.8195723934695909,1924.5949951171874,1947.19053147044,1901.9994587639349,34.46798121675532,62.26945160128546,-32.26169985385113,12.450023826777612,-65.53201878324468,1
2023-09-22,1925.4000244140625,1925.4000244140625,1925.4000244140625,1925.4000244140625,1,1925.4000244140625,1925.4000244140625,1925.4000244140625,1925.4000244140625,1,1923.1099975585937,1925.4600119975073,50.588747230844206,0.9004170680145762,-0.47557450117275746,1924.9549987792968,1947.3601354574228,1902.549862101171,52.5822470693079,59.22949140452994,1.1216023292726396,12.487440465198688,-47.4177529306921,0
2023-09-25,1916.5999755859375,1916.5999755859375,1916.5999755859375,1916.5999755859375,114,1916.5999755859375,1916.5999755859375,1916.5999755859375,1916.5999755859375,114,1922.439990234375,1923.8490962863127,46.795930617811365,0.16879043773110425,-0.3467015133919851,1925.229998779297,1947.0762020773557,1903.3837954812382,31.92484361523186,39.658357300431696,-71.41431492647868,11.780792286087074,-68.07515638476814,0
2023-09-26,1900.4000244140625,1905.0999755859375,1900.4000244140625,1905.0,161,1900.4000244140625,1905.0,1905.0999755859375,1900.4000244140625,161,1921.3499877929687,1919.5856286731762,40.74046905632907,-1.6986486445803166,-0.6170909396296514,1924.354998779297,1948.578002703186,1900.1319948554078,0.0,28.169030228179924,-168.0793399910838,11.88310728375112,-100.0,0
2023-09-27,1871.5999755859375,1871.5999755859375,1871.5999755859375,1871.5999755859375,12251,1871.5999755859375,1871.5999755859375,1871.5999755859375,1871.5999755859375,12251,1917.5999877929687,1910.860964475496,32.651301036651304,-5.439823915933175,-1.5816375348903562,1921.1099975585937,1953.8476222571494,1888.372372860038,0.0,10.641614538410625,-294.3979887687904,13.3902136310233,-100.0,0
2023-09-28,1860.4000244140625,1878.199951171875,1856.699951171875,1875.5,4654,1860.4000244140625,1875.5,1878.199951171875,1856.699951171875,4654,1912.639990234375,1901.68624810069,30.144640473022022,-9.202395245764592,-3.1057890770652037,1916.9149963378907,1957.2999490084328,1876.5300436673485,4.162060996692157,1.387353665564057,-257.5212598701413,15.32879015565218,-95.83793900330784,0
2023-09-29,1848.0999755859375,1872.300048828125,1846.0,1864.300048828125,1605,1848.0999755859375,1864.300048828125,1872.300048828125,1846.0,1605,1905.0799926757813,1891.9432894616439,27.635432320194454,-13.02660864151403,-5.08995298995497,1912.4099975585937,1961.463599892749,1863.3563952244383,2.1084097396445496,2.0901569121122403,-229.49030513746,17.469230816622886,-97.89159026035546,0
2023-10-02,1830.0,1845.9000244140625,1826.699951171875,1844.0999755859375,2309,1830.0,1844.0999755859375,1845.9000244140625,1826.699951171875,2309,1894.9299926757812,1880.6808731958904,24.414836410109658,-17.318208543711535,-7.5356041007062835,1906.9199951171875,1966.0295032571037,1847.8104869772712,2.775482044169116,3.0153175935019454,-231.44540206901607,19.98301630780352,-97.22451795583089,0
2023-10-03,1824.5999755859375,1830.9000244140625,1816.800048828125,1825.0,310,1824.5999755859375,1825.0,1830.9000244140625,1816.800048828125,310,1884.189990234375,1870.4843463577172,23.5336619473198,-20.913985815857586,-10.211280443736545,1901.8399963378906,1970.1897014154042,1833.490291260377,6.05584719972629,3.64657966117999,-198.12922142590622,22.551373308424992,-93.94415280027371,0
2023-10-04,1818.5,1828.199951171875,1816.4000244140625,1821.800048828125,357,1818.5,1821.800048828125,1828.199951171875,1816.4000244140625,357,1871.4799926757812,1861.0326470199502,22.5438488315598,-23.97946194971223,-12.964916744931683,1896.8599975585937,1973.728159015119,1819.9918361020684,1.6253687148409968,3.485565986245472,-162.0962469837728,24.945730395327278,-98.374631285159,0
2023-10-05,1816.5999755859375,1826.300048828125,1815.5999755859375,1826.300048828125,393,1816.5999755859375,1826.300048828125,1826.300048828125,1815.5999755859375,393,1861.2199951171874,1852.9539794864932,22.23021484277602,-26.25948694288877,-15.623830784523102,1891.8149963378905,1975.5409683041378,1808.0890243716433,0.7692307692307693,2.8168155612660235,-136.06478767804626,27.189233094331055,-99.23076923076923,1
2023-10-06,1830.199951171875,1831.800048828125,1809.4000244140625,1819.0,390,1830.199951171875,1819.0,1831.800048828125,1809.4000244140625,390,1851.6999877929688,1848.8168834292899,29.7625153582527,-26.66167956096774,-17.83140053981203,1887.4049926757812,1974.2967406562045,1800.5132446953578,15.271611023974904,5.888736836015561,-109.84742821955643,29.431226473715565,-84.7283889760251,1
2023-10-09,1849.5,1861.5,1842.5,1842.5,232,1849.5,1842.5,1861.5,1842.5,232,1844.989990234375,1848.9410864421461,38.81861161664944,-25.133345898689413,-19.291789611587507,1883.714990234375,1970.4639272753398,1796.96605319341,29.441989693031594,15.160943828745763,-56.34891628395574,29.15667037566374,-70.55801030696841,1
2023-10-10,1861.0,1861.4000244140625,1852.800048828125,1857.0,236,1861.0,1857.0,1861.4000244140625,1852.800048828125,236,1841.0499877929688,1851.1336161799377,43.49373222333002,-22.732134671563244,-19.979858623582658,1881.1999877929688,1967.5196506361563,1794.8803249497814,44.482737574084055,29.732112763696858,-39.59980294335517,28.901725427472762,-55.517262425915945,1
2023-10-11,1872.800048828125,1874.5999755859375,1869.0999755859375,1869.5,65,1872.800048828125,1869.5,1874.5999755859375,1869.0999755859375,65,1841.1699951171875,1855.072967570517,47.89355872619875,-19.650473721895423,-19.91398164324521,1879.384991455078,1964.8035917578716,1793.9663911522846,54.655193460398706,42.859973575838126,-13.374571326787747,27.796223777320957,-45.344806539601294,0
2023-10-12,1869.300048828125,1881.199951171875,1867.0,1874.699951171875,46,1869.300048828125,1874.699951171875,1881.199951171875,1867.0,46,1842.0599975585938,1857.6597096173548,46.73126631788276,-17.291332251678114,-19.389451764931792,1877.3499938964844,1961.6865688883058,1793.013418904663,55.87691389711927,51.67161497720068,-10.083516230775933,26.36813385427119,-44.12308610288073,1
2023-10-13,1927.4000244140625,1930.0999755859375,1877.5,1877.5,43,1927.4000244140625,1877.5,1930.0999755859375,1877.5,43,1849.9900024414062,1870.3397668531197,62.84893307473997,-10.611193933379582,-17.63380019862135,1877.5349975585937,1962.29264251766,1792.7773525995274,97.7630884307233,69.43173192941377,63.48472079730329,26.10954978239513,-2.2369115692767,0
2023-10-16,1921.0999755859375,1921.0999755859375,1910.300048828125,1910.4000244140625,53,1921.0999755859375,1910.4000244140625,1921.0999755859375,1910.300048828125,53,1859.1,1879.5688957136317,60.70406672873991,-5.759110041419262,-15.258862167180935,1877.0149963378906,1960.5608755799776,1793.4691170958035,92.54349325528382,82.06116519437548,77.01209423088179,25.869436001367365,-7.456506744716184,1
2023-10-17,1922.699951171875,1925.800048828125,1914.300048828125,1914.300048828125,103,1922.699951171875,1914.300048828125,1925.800048828125,1914.300048828125,103,1868.9099975585937,1887.4109057969486,61.06745362186916,-1.7643555489378286,-12.559960843532314,1876.5499938964845,1958.9623832766229,1794.137604516346,93.86907422727539,94.72521863776085,86.34127571888128,25.81545233517755,-6.1309257727246065,1
2023-10-18,1955.300048828125,1957.9000244140625,1935.0,1935.0,67,1955.300048828125,1935.0,1957.9000244140625,1935.0,67,1882.5900024414063,1899.7543863480714,67.63480317067496,3.9861220636068992,-9.250744262104472,1877.0349975585937,1961.163442481931,1792.9065526352563,98.24917468960437,94.8872473907212,138.16918298800306,26.748635962528407,-1.7508253103956228,1
2023-10-19,1968.4000244140625,1977.699951171875,1945.699951171875,1950.0999755859375,1945,1968.4000244140625,1950.0999755859375,1977.699951171875,1945.699951171875,1945,1897.7700073242188,1912.2354114509787,69.83667863683341,9.491068421446016,-5.502381725394375,1879.4950012207032,1970.9680887217094,1788.021913719697,94.47419441174486,95.53081444287488,150.5761046546777,28.09025681413411,-5.525805588255134,1
2023-10-20,1982.5,1988.5999755859375,1980.4000244140625,1981.0999755859375,557,1982.5,1981.0999755859375,1988.5999755859375,1980.4000244140625,557,1913.0000122070312,1925.0107911871644,72.04144125880892,14.82068463548103,-1.4377684532192943,1882.35,1982.5262116905785,1782.1737883094213,96.59599483925815,96.43978798020248,165.2396283768456,29.57184472932923,-3.40400516074185,0
2023-10-23,1976.300048828125,1978.9000244140625,1972.9000244140625,1976.199951171875,127,1976.300048828125,1976.199951171875,1978.9000244140625,1972.9000244140625,127,1925.6800170898437,1934.3361107582482,69.63130389238273,18.33283018392899,2.516351274210363,1885.3350036621093,1992.7144363792659,1777.9555709449528,93.13619971580498,94.73546298893599,136.02805786467874,30.490696417303123,-6.863800284195023,0
2023-10-24,1975.0,1975.0,1970.300048828125,1970.300048828125,10,1975.0,1970.300048828125,1975.0,1970.300048828125,10,1937.0800170898438,1941.7295451658392,69.109206662288,20.771882428658046,6.1674575050999,1889.0650024414062,2003.245834242053,1774.8841706407595,92.41072584172,94.04764013226105,115.74276287420689,31.183247568442745,-7.589274158280007,1
2023-10-25,1984.0999755859375,1985.300048828125,1971.199951171875,1971.199951171875,97,1984.0999755859375,1971.199951171875,1985.300048828125,1971.199951171875,97,1948.210009765625,1949.433259787675,70.7617882684507,23.172028166527298,9.568371637385379,1894.6900024414062,2015.7520676897386,1773.6279371930739,97.4888386014771,94.34525471966737,108.07470730806999,32.09601087979233,-2.511161398522894,1
2023-10-26,1987.199951171875,1988.199951171875,1980.4000244140625,1988.199951171875,521,1987.199951171875,1988.199951171875,1988.199951171875,1980.4000244140625,521,1960.0,1956.2999309484385,71.32457829911898,25.03570703163905,12.661838716236115,1901.0299987792969,2027.4091862752343,1774.6508112833594,99.04173535385775,96.31376659901828,100.9440317912928,33.01874391097312,-0.9582646461422516,1
2023-10-27,1988.5999755859375,1988.5999755859375,1988.5999755859375,1988.5999755859375,372,1988.5999755859375,1988.5999755859375,1988.5999755859375,1988.5999755859375,372,1966.1199951171875,1962.1726663370746,71.59054090098721,26.322229947231563,15.393916962435206,1908.054998779297,2037.4678236022894,1778.6421739563045,100.0,98.8435246517783,94.40693811953322,33.88649372572101,-0.0,1
2023-10-30,1996.199951171875,2004.0999755859375,1992.5,2004.0999755859375,157,1996.199951171875,2004.0999755859375,2004.0999755859375,1992.5,157,1973.6299926757813,1968.3594453979472,73.05171882168793,27.636486922745007,17.842430954497168,1916.3649963378907,2046.0062125869756,1786.7237800888058,94.23776380681367,97.75983305355714,96.01101230069895,35.09963684646284,-5.762236193186321,0
2023-10-31,1985.199951171875,2001.0,1983.699951171875,1996.5,84,1985.199951171875,1996.5,2001.0,1983.699951171875,84,1979.8799926757813,1971.4213555386614,67.62991095870726,27.473736838913965,19.768692131380526,1924.3949951171876,2050.142392003318,1798.647598231057,86.21442175077885,93.48406185253084,79.93327975584357,35.581778165601534,-13.785578249221144,0
2023-11-01,1978.800048828125,1990.5,1977.800048828125,1990.5,41,1978.800048828125,1990.5,1990.5,1977.800048828125,41,1982.2299926757812,1972.7629361367458,64.6246827700333,26.522601551067055,21.119474015317834,1932.4099975585937,2050.328099403812,1814.4918957133755,80.01585178771332,86.82267911510196,64.6496571046318,35.61017213699212,-19.984148212286676,1
2023-11-02,1985.5999755859375,1990.300048828125,1979.5,1989.0999755859375,39,1985.5999755859375,1989.0999755859375,1990.300048828125,1979.5,39,1983.9499877929688,1975.096943309326,66.33633528301124,26.01760251647056,22.09909971554838,1940.8599975585937,2048.1097586652168,1833.6102364519706,80.27717010081871,82.1691478797703,63.08998811674979,35.63653796756909,-19.722829899181296,1
2023-11-03,1991.5,1991.5,1989.0,1989.0,12,1991.5,1989.0,1991.5,1989.0,12,1984.8499877929687,1978.0793172530848,67.79248725736349,25.79610832562662,22.838501437564027,1948.925,2045.3930620521587,1852.4569379478412,85.96883534223895,82.08728574359033,67.1098860459504,35.70522796918814,-14.031164657761055,0
2023-11-06,1981.5999755859375,1981.5999755859375,1977.4000244140625,1981.5999755859375,130,1981.5999755859375,1981.5999755859375,1981.5999755859375,1977.4000244140625,130,1985.37998046875,1978.719436949967,62.8776540824306,24.53885470916407,23.17857209188404,1955.5299987792969,2041.3673312256715,1869.6926663329223,67.43848343040665,77.89482962448811,46.550445882895715,34.876832844327645,-32.56151656959335,0
2023-11-07,1966.800048828125,1966.800048828125,1960.699951171875,1966.5,20,1966.800048828125,1966.5,1966.800048828125,1960.699951171875,20,1984.5599853515625,1976.5522754732685,56.30579433348011,22.093560941122405,22.961569861731714,1960.820001220703,2034.9437478203383,1886.6962546210677,36.13028910167575,63.1792026247738,11.67499133085931,33.0068976218327,-63.86971089832425,0
2023-11-08,1951.5,1967.800048828125,1947.699951171875,1967.800048828125,43,1951.5,1967.800048828125,1967.800048828125,1947.699951171875,43,1981.2999877929688,1971.9973162963104,50.436875961806564,18.705437302480277,22.110343349881425,1964.7549987792968,2027.2070849536979,1902.3029126048957,6.737672310612537,36.768814947564984,-20.57830175771139,30.75997635109139,-93.26232768938746,1
2023-11-09,1964.199951171875,1964.199951171875,1945.300048828125,1951.699951171875,10,1964.199951171875,1951.699951171875,1964.199951171875,1945.300048828125,10,1978.9999877929688,1970.579613546413,54.66130405245892,16.850858621500038,21.05844640420515,1969.4999938964843,2014.0862616750217,1924.913726117947,32.14273109828125,25.003564170189858,-32.80185730793408,28.802928952278865,-67.85726890171874,0
2023-11-10,1932.5999755859375,1959.5999755859375,1932.5999755859375,1959.5999755859375,375,1932.5999755859375,1959.5999755859375,1959.5999755859375,1932.5999755859375,375,1973.3999877929687,1963.6742248263263,44.49830096834658,12.68501278628105,19.38375968062033,1969.759991455078,2013.412089499469,1926.1078934106872,0.0,12.960134469631273,-101.1154639381115,27.640750350513976,-100.0,1
2023-11-13,1945.5,1947.199951171875,1934.0,1939.9000244140625,191,1945.5,1939.9000244140625,1947.199951171875,1934.0,191,1968.3299926757813,1960.3698203124486,48.69216393499624,10.305676683042975,17.568143081104857,1970.9799926757812,2010.2699667145375,1931.6900186370249,18.0419921875,16.728241095260426,-112.4779907100726,26.561584506018004,-81.9580078125,1
2023-11-14,1961.800048828125,1965.800048828125,1961.800048828125,1965.800048828125,2,1961.800048828125,1965.800048828125,1965.800048828125,1961.800048828125,2,1965.9900024414062,1960.6298618607532,53.47591782620604,9.624369651888856,15.979388395261658,1972.9349975585938,2005.7842848550374,1940.08571026215,40.83926327578671,19.627085154428915,-44.38480594943845,24.88497541571894,-59.16073672421329,0
2023-11-15,1960.0999755859375,1962.800048828125,1960.0,1962.800048828125,6,1960.0999755859375,1962.800048828125,1962.800048828125,1960.0,6,1964.1199951171875,1960.5335189016957,52.92169768132205,8.845284287341428,14.552567573677614,1973.1749938964845,2005.5724406689997,1940.7775471239693,38.46153846153846,32.447597974941736,-60.19883577739745,23.22311071869276,-61.53846153846154,1
2023-11-16,1983.9000244140625,1983.9000244140625,1964.5999755859375,1965.300048828125,39,1983.9000244140625,1965.300048828125,1983.9000244140625,1964.5999755859375,39,1963.95,1964.7819744493986,59.28361691818702,10.032668204115225,13.648587699765137,1973.9499938964843,2006.5940936173672,1941.3058941756015,71.74832003933567,50.34970725888695,18.381092857007385,22.75204649366257,-28.251679960664337,0
2023-11-17,1981.5999755859375,1984.0,1979.800048828125,1982.5,32,1981.5999755859375,1982.5,1984.0,1979.800048828125,32,1962.9599975585938,1967.83979283786,58.46141110483233,10.66514266881245,13.0518986935746,1973.9049926757812,2006.5042728709518,1941.3057124806105,71.63740133099425,60.615753277289464,41.1870562758124,22.31926204504845,-28.362598669005752,0
2023-11-20,1977.699951171875,1979.4000244140625,1969.699951171875,1978.699951171875,182,1977.699951171875,1978.699951171875,1979.4000244140625,1969.699951171875,182,1962.5699951171875,1969.63254889859,57.01740752155668,10.728017949503965,12.587122544760474,1973.9749877929687,2006.600538442427,1941.3494371435104,76.57038521561256,73.31870219531417,9.588841113069643,21.267021180643013,-23.429614784387443,1
2023-11-21,1999.300048828125,2005.5,1988.5,1990.699951171875,16,1999.300048828125,1990.699951171875,2005.5,1988.5,16,1965.8199951171875,1975.0266397948687,62.5366409680989,12.378107307815299,12.54531949737144,1975.189990234375,2009.6368078628852,1940.7431726058649,91.49526873041894,79.90101842567526,109.97213200902758,21.467552540461348,-8.50473126958106,0
2023-11-22,1991.4000244140625,1999.4000244140625,1991.0,1999.0999755859375,6075,1991.4000244140625,1999.0999755859375,1999.4000244140625,1991.0,6075,1969.8099975585938,1978.0036188165402,59.52605745561629,12.899649930922124,12.616185584081578,1975.5549926757812,2010.5224891751195,1940.587496176443,80.65847618122663,82.90804337575271,85.21131015187075,21.65376023172123,-19.34152381877337,1
2023-11-24,2002.199951171875,2002.199951171875,1991.5,1991.9000244140625,63,2002.199951171875,1991.9000244140625,2002.199951171875,1991.5,63,1973.6099975585937,1982.4029519720555,62.20479344142198,14.022794007416223,12.897507268748507,1976.3049926757812,2012.8473730362311,1939.7626123153314,95.47318556523224,89.20897682562595,100.23924613724758,21.94442878057044,-4.526814434767757,1
2023-11-27,2011.800048828125,2011.800048828125,2011.699951171875,2011.699951171875,228,2011.800048828125,2011.699951171875,2011.800048828125,2011.699951171875,228,1981.5300048828126,1987.747878673159,64.45670637128433,15.50876602844528,13.419759020687861,1977.4649963378906,2016.8567417894794,1938.0732508863018,100.0,92.04388724881964,144.94443531911205,22.60814549834219,-0.0,1
2023-11-28,2039.699951171875,2042.699951171875,2039.699951171875,2040.5999755859375,174665,2039.699951171875,2040.5999755859375,2042.699951171875,2039.699951171875,174665,1990.95,1997.1937100365617,70.04301243354305,18.72188428284494,14.480184073119279,1979.6399963378906,2026.9393126525488,1932.3406800232324,97.27520375546462,97.5827964402323,229.83905051875897,24.229581631857794,-2.7247962445353844,1
2023-11-29,2047.0999755859375,2052.10009765625,2036.0,2041.699951171875,15290,2047.0999755859375,2041.699951171875,2052.10009765625,2036.0,15290,1999.4799926757812,2006.2675765000845,71.33010083030723,21.616245155842762,15.907396289663977,1982.7349975585937,2038.438644962401,1927.0313501547864,95.8158017048966,97.69700182012042,204.17598055100876,25.98065209392016,-4.1841982951034025,0
2023-11-30,2038.0999755859375,2047.0999755859375,2033.0999755859375,2046.0999755859375,2506,2038.0999755859375,2046.0999755859375,2047.0999755859375,2033.0999755859375,2506,2007.2799926757812,2012.055285424785,67.52995107691999,22.919619114392844,17.309840854609753,1985.6999938964843,2046.343962393312,1925.0560253996566,88.28442864512307,93.79181136849478,153.0148993855567,27.38939414906101,-11.715571354876934,1
2023-12-01,2071.0,2073.199951171875,2036.0,2038.300048828125,614,2071.0,2038.300048828125,2073.199951171875,2036.0,614,2015.989990234375,2022.7725062566421,73.15932075657145,26.304092179171903,19.108691119522184,1989.9699951171874,2061.1034997466127,1918.836490487762,98.41957475318462,94.17326836773476,170.91868282262843,29.339012024590634,-1.5804252468153843,0
2023-12-04,2024.0999755859375,2130.199951171875,2021.0,2075.300048828125,1071,2024.0999755859375,2075.300048828125,2130.199951171875,2021.0,1071,2020.239990234375,2023.0138643165137,57.780594554955485,24.914670642145666,20.26988702404688,1991.5999938964844,2064.276336864149,1918.9236509288198,37.661571078364574,74.78852482555743,140.02702856801824,32.05590586756579,-62.338428921635426,0
2023-12-05,2018.5,2037.0,2010.199951171875,2035.0999755859375,289,2018.5,2035.0999755859375,2037.0,2010.199951171875,289,2024.3199951171875,2022.193161713511,56.25988154321813,23.095442945117156,20.834998208260934,1993.4449951171875,2066.881748187892,1920.008242046483,34.37133771027012,56.81749451393978,56.53496742732104,33.93244936815167,-65.62866228972989,1
2023-12-06,2030.5,2035.800048828125,2019.0,2019.9000244140625,417,2030.5,2019.9000244140625,2035.800048828125,2019.0,417,2027.439990234375,2023.703495947418,58.76436266666516,22.364191126133164,21.140836791835383,1996.6299926757813,2070.690804908691,1922.5691804428716,39.794706599980096,37.27587179620494,63.01244218142717,35.674954047267136,-60.205293400019904,0
2023-12-07,2029.9000244140625,2034.9000244140625,2024.0,2029.199951171875,67,2029.9000244140625,2029.199951171875,2034.9000244140625,2024.0,67,2031.289990234375,2024.8301374868079,58.5837484300334,21.488549157098305,21.21037926488797,2000.5499938964845,2072.921079454925,1928.1789083380443,37.50783379575545,37.224626035335234,58.274947390244115,37.29299410644578,-62.49216620424455,0
2023-12-08,1998.300048828125,2033.0999755859375,1995.0,2031.699951171875,449,1998.300048828125,2031.699951171875,2033.0999755859375,1995.0,449,2030.9,2020.006485003411,49.886892876095956,18.03682535504913,20.575668482920204,2002.2549987792968,2072.7013839786196,1931.808613579974,17.819375486760123,31.707305294165234,10.764442430210897,37.059829547944105,-82.18062451323988,0
2023-12-11,1978.0,2004.199951171875,1977.199951171875,2004.0999755859375,651,1978.0,2004.0999755859375,2004.199951171875,1977.199951171875,651,2027.5199951171876,2012.3689422755178,45.24058162564457,13.507558363108274,19.16204645895782,2004.525,2068.4732455382996,1940.5767544617004,0.5229077308006536,18.616705671105418,-46.2577773178402,35.96157438880384,-99.47709226919935,0
2023-12-12,1977.800048828125,1994.199951171875,1977.800048828125,1984.199951171875,95,1977.800048828125,1984.199951171875,1994.199951171875,1977.800048828125,95,2021.3300048828125,2006.0836889214463,45.19593046726015,9.789104548154455,17.287458076797147,2006.1400024414063,2065.5117099620047,1946.7682949208079,0.3922206903594771,6.244834635973427,-63.20529804608413,34.94176602674502,-99.60777930964052,1
2023-12-13,1982.300048828125,2024.800048828125,1975.0,1978.5,2252,1982.300048828125,1978.5,2024.800048828125,1975.0,2252,2014.8500122070313,2001.7593907226606,46.476267149156165,7.1232036441519995,15.25460719026812,2007.1650024414062,2064.0970631302885,1950.2329417525239,4.703641188675773,1.872923203278644,-42.12573732097711,34.86266040821966,-95.29635881132423,1
