Date,close_aapl,high_aapl,low_aapl,open_aapl,volume_aapl,close,open,high,low,volume,sma_10,ema_10,rsi,macd,macd_signal,bb_middle,bb_upper,bb_lower,stoch_k,stoch_d,cci,adx,williams_r,target
2023-08-23,179.80218505859375,180.2290643006026,177.032491470534,177.2211114741355,52722800,179.80218505859375,177.2211114741355,180.2290643006026,177.032491470534,52722800,175.87893524169922,177.14568855442076,47.348346399820294,-3.1869812882156623,-2.9714738435463297,181.31259994506837,196.495711835759,166.12948805437773,60.393067482905614,34.482443015740245,-24.529769406884984,37.95566706361108,-39.606932517094386,0
2023-08-24,175.0966796875,179.78233860000068,174.72936147404116,179.355459364837,54945800,175.0966796875,179.355459364837,179.78233860000068,174.72936147404116,54945800,175.7449203491211,176.77314148770787,39.21894835265634,-3.157876726521664,-3.008754420141397,180.48966064453126,195.13760396357569,165.84171732548683,40.46503340925075,42.33703296280248,-45.2099754874046,36.53997749069345,-59.53496659074925,1
2023-08-25,177.31044006347656,177.84650437604776,174.54074667761984,176.08939374478845,51449600,177.31044006347656,176.08939374478845,177.84650437604776,174.54074667761984,51449600,175.82632293701172,176.87083213784763,44.08308528973797,-2.9224905387744116,-2.991501643868,179.64803314208984,192.9321478531258,166.3639184310539,69.34291184037862,56.733670910845,-41.46972413770184,35.276710529488,-30.657088159621388,1
2023-08-28,178.87896728515625,179.27605088665493,177.25090028258217,178.77968881089737,43820700,178.87896728515625,178.77968881089737,179.27605088665493,177.25090028258217,43820700,175.89879302978517,177.23594761917644,47.30108073853259,-2.579641746772637,-2.909129664448928,178.85409851074218,190.18566958862678,167.52252743285757,85.81864609356593,65.2088637810651,-9.42296028286065,33.53635995658988,-14.181353906434072,1
2023-08-29,182.7803497314453,183.55467328918405,178.19396940518234,178.39251118833664,53003900,182.7803497314453,178.39251118833664,183.55467328918405,178.19396940518234,53003900,176.5609390258789,178.24402073049805,54.33976544583696,-1.970409002374737,-2.72138553203409,178.2968719482422,187.50664340029746,169.08710049618693,93.9721822123418,83.04458004876213,64.44296692484801,31.765477450600194,-6.027817787658189,1
2023-08-30,186.28466796875,186.48322490340712,183.39585240180426,183.59439418869403,60813900,186.28466796875,183.59439418869403,186.48322490340712,183.39585240180426,60813900,177.66087646484374,179.7059565919984,59.56405347753229,-1.1910883432195476,-2.415326094271182,178.06505584716797,186.15778351870372,169.9723281756322,98.74127005305692,92.84403278632156,174.6760787166662,30.874197836580496,-1.2587299469430746,1
2023-08-31,186.50306701660156,187.7439721096439,186.11590523348306,186.47328650618994,60794500,186.50306701660156,186.47328650618994,187.7439721096439,186.11590523348306,60794500,179.03778533935548,180.94179485101716,59.87220629451938,-0.5495136766087398,-2.0421636107386933,177.91405181884767,185.22045076450328,170.60765287319205,92.71561310231618,95.14302178923832,227.70577980251235,30.339694985217665,-7.284386897683803,1
2023-09-01,188.08151245117188,188.53815704908098,186.91009015003394,188.11129296200212,45732600,188.08151245117188,188.11129296200212,188.53815704908098,186.91009015003394,45732600,180.52389373779297,182.23992532377258,62.11909905176297,0.08532267721568587,-1.6166663531478176,178.2970169067383,186.7949046132757,169.7991292002009,97.438799591607,96.29856091566005,216.61031813696394,30.025813660563774,-2.5612004083930064,1
2023-09-05,188.3197479248047,188.5977094450193,186.24495831042893,186.91008160149724,45280000,188.3197479248047,186.91008160149724,188.5977094450193,186.24495831042893,45280000,181.89980926513672,183.34534761486933,62.46075121806656,0.6007337879124748,-1.173186324935759,178.84754180908203,188.38156905217187,169.3135145659922,98.446176341167,96.20019634503007,166.9318296945855,29.471728964748916,-1.5538236588329857,0
2023-09-06,181.57916259765625,187.47594597496703,180.14963751857883,187.02920802693,81755800,181.57916259765625,187.02920802693,187.47594597496703,180.14963751857883,81755800,182.46367797851562,183.02422306628512,48.9959504701934,0.4599894321569593,-0.8465511735172154,179.01394577026366,188.61645128978068,169.41144025074664,60.76584941095235,85.55027511457546,70.77774883907924,27.729375675250942,-39.234150589047644,0
2023-09-07,176.26808166503906,176.91336139268128,172.27732670257566,173.90539355501954,112488800,176.26808166503906,173.90539355501954,176.91336139268128,172.27732670257566,112488800,182.11026763916016,181.795833720604,41.41947369664143,-0.07919837888198344,-0.693080614590169,178.99460144042968,188.61757470235221,169.37162817850714,31.0765485296436,63.42952476058765,-63.73638055267975,27.720242579608,-68.9234514703564,1
2023-09-08,176.88356018066406,178.92858440411607,176.4963984153427,177.05233659559462,65551300,176.88356018066406,177.05233659559462,178.92858440411607,176.4963984153427,65551300,182.28895568847656,180.90269307697855,42.52858131576784,-0.4516384247016276,-0.6447921766124607,179.01693801879884,188.6181086443929,169.4157673932048,28.22380792644765,40.02206862234787,-25.0254227774189,27.152167746511463,-71.77619207355235,1
2023-09-11,178.05499267578125,178.98815574028976,176.04968578063105,178.75983344187836,58953100,178.05499267578125,178.75983344187836,178.98815574028976,176.04968578063105,58953100,182.36341094970703,180.38492936766994,44.67555412855699,-0.644841698315048,-0.6448020809529782,179.09486694335936,188.63806585155808,169.55166803516065,35.401534782513956,31.56729707953507,-21.965009593495523,26.70745246137141,-64.59846521748604,0
2023-09-12,175.0172576904297,178.81939272059032,173.5480302988034,178.18404991763566,90370200,175.0172576904297,178.18404991763566,178.81939272059032,173.5480302988034,90370200,181.97723999023438,179.40898906271715,40.45504701451245,-1.0311895987146897,-0.7220795845053205,178.93801651000976,188.6397004215346,169.23633259848492,16.788399090227326,26.804580599729647,-52.54712298114345,26.747117362015892,-83.21160090977267,0
2023-09-13,172.9424591064453,176.00997270905043,172.71412167424248,175.22571224634177,84267900,172.9424591064453,175.22571224634177,176.00997270905043,172.71412167424248,84267900,180.9934509277344,178.233256343395,37.826580123719005,-1.4876433724087406,-0.8751923420860046,178.77719497680664,188.76037328263774,168.79401667097554,4.075470620795376,18.75513483117889,-80.57745706041506,26.929230848160753,-95.92452937920463,1
2023-09-14,174.46133422851562,174.81871550108795,172.3170465930817,172.73398888645488,60895800,174.46133422851562,172.73398888645488,174.81871550108795,172.3170465930817,60895800,179.81111755371094,177.54745232250784,40.85607851691129,-1.7071468221473651,-1.0415832380982768,178.73599700927736,188.783071992643,168.68892202591172,13.38208521458335,11.415318308535356,-77.87079877389927,27.169728256123822,-86.61791478541664,0
2023-09-15,173.7366485595703,175.2158130007049,172.55531954165141,175.1959542762702,109205100,173.7366485595703,175.1959542762702,175.2158130007049,172.55531954165141,109205100,178.53447570800782,176.85457891106464,39.858159053089466,-1.9174774777599168,-1.216762086030605,178.78613052368163,188.7223024949621,168.84995855240118,8.941713439106186,8.799756424828312,-78.52396507734582,27.253478314515025,-91.05828656089382,1
2023-09-18,176.67510986328125,178.07485448429676,174.8882034479176,175.19594549627539,67257600,176.67510986328125,175.19594549627539,178.07485448429676,174.8882034479176,67257600,177.39383544921876,176.821948175104,45.654541798029896,-1.8260076882399687,-1.3386112064724778,178.95886459350587,188.61826617827666,169.29946300873507,26.946568779103966,16.423455810931173,-38.82141043499026,26.376335481135982,-73.05343122089603,1
2023-09-19,177.76710510253906,178.32302815377042,175.84121799808253,176.22837977645918,51826900,177.76710510253906,176.22837977645918,178.32302815377042,175.84121799808253,51826900,176.33857116699218,176.9937948891831,47.67287410134747,-1.6464233874702927,-1.4001736426720408,179.11919021606445,188.58577992283523,169.65260050929368,33.63755915899202,23.175280459067395,-29.610817458162508,25.482649865796272,-66.36244084100798,0
2023-09-20,174.213134765625,178.39249419218916,174.1237780961169,177.95569322220518,58436200,174.213134765625,177.95569322220518,178.39249419218916,174.1237780961169,58436200,175.60196838378906,176.48822032126344,42.18208015712011,-1.770468382262436,-1.4742325905901201,179.03282318115234,188.64424940928572,169.42139695301896,11.861290838571906,24.148472925555968,-59.55170695804976,25.065327855786,-88.1387091614281,0
2023-09-21,172.6644744873047,175.0172406192522,172.5949916855764,173.27997365508898,63047900,172.6644744873047,173.27997365508898,175.0172406192522,172.5949916855764,63047900,175.24160766601562,175.7929938059982,40.019073366170346,-1.9710182051449294,-1.5735897135010821,178.6759376525879,188.66907702389906,168.68279828127672,2.372173440039413,15.957007812534451,-88.27411416398948,25.024478047456082,-97.62782655996058,1
2023-09-22,173.5182342529297,175.79158086544706,172.7836281326413,173.39911221131908,56725400,173.5182342529297,173.39911221131908,175.79158086544706,172.7836281326413,56725400,174.9050750732422,175.37940115998575,41.79115245082091,-2.037576196696506,-1.666387010140167,178.59701538085938,188.72598783368946,168.4680429280293,7.603421867839261,7.278962048816865,-74.6877119593421,24.702944528949793,-92.39657813216074,1
2023-09-25,174.7988739013672,175.68239780791916,172.88290837390605,172.93254761202513,46172700,174.7988739013672,172.93254761202513,175.68239780791916,172.88290837390605,46172700,174.57946319580077,175.2738507493278,44.4426276453697,-1.9643432415217035,-1.7259782564164743,178.4714370727539,188.7226381650412,168.2202359804666,16.590633356886375,8.855409554921687,-65.01894779195736,24.404377690336812,-83.40936664311363,0
2023-09-26,170.70884704589844,173.92526351342306,170.4110267791137,173.54803864674588,64588900,170.70884704589844,173.54803864674588,173.92526351342306,170.4110267791137,64588900,174.14862213134765,174.443850075977,38.42295074970236,-2.210851265208248,-1.822952858174829,178.06293106079102,188.8535732936461,167.27228882793594,3.47226056799186,9.22210526423917,-99.34203456010128,24.726649384292646,-96.52773943200815,0
2023-09-27,169.18997192382812,171.7809825966186,167.82002287860425,171.36404026565756,66921800,169.18997192382812,171.36404026565756,171.7809825966186,167.82002287860425,66921800,173.77337341308595,173.48859950285902,36.44855433882843,-2.4999532733875753,-1.9583529412173784,177.38341217041017,188.60330740585388,166.16351693496645,12.266589788914116,10.776494571264122,-122.88350623551587,25.56670737269108,-87.73341021108588,1
2023-09-28,169.44805908203125,170.77830558378838,166.4003891832915,168.10787564587397,56294400,169.44805908203125,168.10787564587397,170.77830558378838,166.4003891832915,56294400,173.2720458984375,172.75395578998123,37.04057032518798,-2.677380050384926,-2.1021583630508878,176.5415817260742,187.4868469067924,165.59631654535602,24.211363349802276,13.31673790223609,-128.46658513901681,26.615018637117384,-75.78863665019773,1
2023-09-29,169.9642791748047,171.81074638236362,169.10059901226265,170.7683831744606,51814200,169.9642791748047,170.7683831744606,171.81074638236362,169.10059901226265,51814200,172.89480895996093,172.2467418599491,38.27906372839522,-2.744698229516189,-2.230666336343948,175.7146423339844,186.00393087960265,165.42535378836612,28.697068817232516,21.72500731864964,-103.11329690558976,27.14506043290296,-71.30293118276748,1
2023-10-02,172.48580932617188,173.03181060107437,169.6863201427267,169.97421860938772,52164500,172.48580932617188,169.97421860938772,173.03181060107437,169.6863201427267,52164500,172.47587890625,172.2902086719896,44.0668940796633,-2.5650140759684916,-2.297535884268857,174.9348571777344,183.59132160813263,166.27839274733614,50.74522061277176,34.55121759326885,-73.76295142004017,27.12630850271474,-49.25477938722824,0
2023-10-03,171.14561462402344,172.36667607241205,169.5771240058018,171.0066338674304,49594600,171.14561462402344,171.0066338674304,172.36667607241205,169.5771240058018,49594600,171.81372985839843,172.08210066326848,41.82209494804801,-2.5019150820387495,-2.3384117238228357,174.0761505126953,180.32318818285455,167.82911284253606,39.569578795475564,39.67062274182661,-87.47408465962934,27.135600991628444,-60.430421204524436,1
2023-10-04,172.39645385742188,172.9424550881848,169.72602386786275,169.84514590084152,53020300,172.39645385742188,169.84514590084152,172.9424550881848,169.72602386786275,53020300,171.63206176757814,172.13925578947817,44.65580493428289,-2.3241846484376367,-2.335566308745796,173.61701507568358,178.85986700527704,168.37416314609013,50.00010148077865,46.77163362967533,-63.00383485341278,26.887749551909994,-49.99989851922135,1
2023-10-05,173.63735961914062,174.17342391765436,171.42357417816774,172.5254984313363,48527900,173.63735961914062,172.5254984313363,174.17342391765436,171.42357417816774,48527900,171.7293502807617,172.41163830396223,47.393342098733456,-2.059461089571016,-2.2803452649108404,173.48547897338867,178.58574772500012,168.3852102217772,60.347790737986195,49.97249033808014,-16.372624827706986,26.118756597173334,-39.652209262013805,1
2023-10-06,176.19862365722656,176.69498575707453,171.91996963241104,172.53546893670554,57224100,176.19862365722656,172.53546893670554,176.69498575707453,171.91996963241104,57224100,171.9973892211914,173.10018109546485,52.60440334357487,-1.6242695906735491,-2.1491301300633823,173.45123214721679,178.46829200285862,168.43417229157495,81.7057094368767,64.01786721854718,49.516453689703425,24.42089698040852,-18.294290563123294,1
2023-10-09,177.6876983642578,177.7472593887107,174.52090595018925,175.52355187327169,42390800,177.6876983642578,175.52355187327169,177.7472593887107,174.52090595018925,42390800,172.28627166748046,173.93427514433628,55.37222149363909,-1.1460108090314804,-1.948506265857002,173.43286743164063,178.38464969106323,168.48108517221803,94.12283475329461,78.72544497605251,111.57711139671092,22.87874823470504,-5.877165246705389,0
2023-10-10,177.09205627441406,178.4123811800482,176.65525523522464,176.8041729428218,43698000,177.09205627441406,176.8041729428218,178.4123811800482,176.65525523522464,43698000,172.92459259033203,174.50841716798678,54.013423680012984,-0.8057622914471949,-1.7199574709750407,173.53660736083984,178.69925917478952,168.37395554689016,89.00827684541731,88.2789403451962,129.43327024841605,21.677883574932334,-10.991723154582692,1
2023-10-11,178.49180603027344,178.54144526755815,176.3078159196626,176.90344132377368,47551100,178.49180603027344,176.90344132377368,178.54144526755815,176.3078159196626,47551100,173.85477600097656,175.23266968840252,56.70233845964984,-0.4183423921152212,-1.4596344552030769,173.81407470703124,179.39844732894136,168.22970208512112,99.59114563889516,94.2407524125357,125.12790269678246,20.423476206620364,-0.40885436110483714,1
2023-10-12,179.3951873779297,181.01331743803624,177.73732472140046,178.759844529376,56743100,179.3951873779297,178.759844529376,181.01331743803624,177.73732472140046,56743100,174.8494888305664,175.98949108649836,58.39322855424909,-0.03797623935420802,-1.1753028120333031,174.06076736450194,180.15073971770371,167.97079501130017,88.92672274921247,92.50871507784164,147.95172280662945,20.1044597947069,-11.07327725078753,0
2023-10-13,177.5487060546875,180.60628286156256,176.84386529966793,180.09999903884182,51427100,177.5487060546875,180.09999903884182,180.60628286156256,176.84386529966793,51427100,175.6079315185547,176.2729847170782,53.770940027705386,0.11316655242904972,-0.9176089391408325,174.25137023925782,180.52469297132396,167.9780475071917,76.29077948683009,88.2695492916459,104.3804692609882,19.428339859560168,-23.709220513169907,0
2023-10-16,177.4196319580078,177.77701319881453,175.22570528432323,175.46396449411634,52517000,177.4196319580078,175.46396449411634,177.77701319881453,175.22570528432323,52517000,176.10131378173827,176.48146603361084,53.452417048093594,0.21999711318019877,-0.6900877286766264,174.28859634399413,180.62750071934556,167.9496919686427,75.40749247939695,80.20833157181316,65.29734960742339,18.151598042847056,-24.592507520603053,0
2023-10-17,175.86106872558594,177.12183257732815,173.5281761730158,175.36470667426025,57549400,175.86106872558594,175.36470667426025,177.12183257732815,173.5281761730158,57549400,176.57285919189454,176.36866652306085,49.62943312923079,0.17685935034836575,-0.516698312871628,174.19329452514648,180.3755197050203,168.01106934527266,64.74184624305263,72.14670606975989,36.10485168861194,17.359846622314002,-35.25815375694736,0
2023-10-18,174.5605926513672,176.28793794498117,173.83590833900334,174.30248985254676,54764400,174.5605926513672,174.30248985254676,176.28793794498117,173.83590833900334,54764400,176.78927307128907,176.03992581911652,46.63243909857924,0.0373047855100026,-0.40589769319530195,174.2106674194336,180.39497043275037,168.02636440611684,45.83331397552089,61.99421756599016,21.473574259065124,16.624648874676165,-54.16668602447911,0
2023-10-19,174.18336486816406,176.5460377577175,173.9153251388443,174.75913147519677,59302900,174.18336486816406,174.75913147519677,176.5460377577175,173.9153251388443,59302900,176.8438735961914,175.7023692825797,45.76905411936521,-0.10255020708905249,-0.3452281959740521,174.28661193847657,180.430270461687,168.14295341526613,40.277745297477686,50.28430183868374,19.208985313222733,15.829173518681719,-59.722254702522314,0
2023-10-20,171.62213134765625,174.14364366291989,171.3838721325441,174.03444341613093,64189300,171.62213134765625,174.03444341613093,174.14364366291989,171.3838721325441,64189300,176.38622436523437,174.96050783986635,40.311749539595304,-0.4152694683728555,-0.3592364504538128,174.1918067932129,180.43763728224994,167.94597630417584,17.881888357102444,34.664315876700336,-42.792926141377926,16.000429805026673,-82.11811164289756,1
2023-10-23,171.74127197265625,172.7439178760632,168.69360166729962,169.66648220683237,55980100,171.74127197265625,169.66648220683237,172.7439178760632,168.69360166729962,55980100,175.7915817260742,174.37519222764632,40.666158021221136,-0.6460409255795696,-0.41659734547896415,174.03892669677734,180.36697752533675,167.71087586821793,24.738154370378027,27.632596008319386,-68.65892336695677,16.940057896534363,-75.26184562962197,1
2023-10-24,172.17808532714844,172.40640764866407,170.20255874285166,171.79092350033105,43816600,172.17808532714844,171.79092350033105,172.40640764866407,170.20255874285166,43816600,175.30018463134766,173.97571824573762,42.02532953224773,-0.7846369743081709,-0.49020527124480556,174.11238861083984,180.31700791438342,167.90776930729626,28.2837991126842,23.634613946721558,-55.50510106718792,17.812569695791503,-71.7162008873158,0
2023-10-25,169.8551025390625,171.80083332633419,169.4083645680371,170.62942613878033,57157000,169.8551025390625,170.62942613878033,171.80083332633419,169.4083645680371,57157000,174.43651428222657,173.22651538997852,37.15137521126468,-1.0695910585518789,-0.6060824287062203,174.14564514160156,180.2507034087951,168.04058687440804,9.427984325107802,20.816645936056677,-87.5817151544007,18.84416930550145,-90.57201567489219,0
2023-10-26,165.67572021484375,170.13305676328346,164.4645956319317,169.1303957533013,70625300,165.67572021484375,169.1303957533013,170.13305676328346,164.4645956319317,70625300,173.06456756591797,171.85364353995402,30.334850940575336,-1.6140546312326194,-0.8076768692115002,173.9570281982422,180.8173411456308,167.0967152508536,7.3185385379146695,15.010107325235559,-166.56508669310412,20.89951868699453,-92.68146146208532,1
2023-10-27,166.9960479736328,167.73066925493364,165.6161620916175,165.69558183671225,58499100,166.9960479736328,165.69558183671225,167.73066925493364,165.6161620916175,58499100,172.0093017578125,170.97044434607741,34.42802924281807,-1.916909579141958,-1.0295234111975917,173.8086166381836,181.12151141085192,166.49572186551526,15.296965961246038,10.681162941422835,-152.4252934565906,22.80805739838096,-84.70303403875396,1
2023-10-30,169.0509796142578,169.92458166587582,167.64131321590813,167.7902309189435,51131000,169.0509796142578,167.7902309189435,169.92458166587582,167.64131321590813,51131000,171.1724365234375,170.62145075847383,40.30659959588881,-1.9684178025636072,-1.217302289470795,173.6368751525879,181.2222233699056,166.05152693527018,27.714430371500196,16.77664495688697,-98.17440079300259,23.47815263566659,-72.2855696284998,1
2023-10-31,169.52748107910156,169.65652489813172,166.67835290941483,168.11781482217418,44846000,169.52748107910156,168.11781482217418,169.65652489813172,166.67835290941483,44846000,170.53907775878906,170.42254718040613,41.61372070481468,-1.9483296236892045,-1.363507756314477,173.55596847534179,181.27914606894126,165.8327908817423,30.593815682503347,24.53507067174986,-97.22951538271654,24.328425307223338,-69.40618431749664,1
2023-11-01,172.70420837402344,172.9623111800798,168.88221462983017,169.75581666227828,56934900,172.70420837402344,169.75581666227828,172.9623111800798,168.88221462983017,56934900,170.3534393310547,170.8373946701547,49.54580259511707,-1.6569736922275524,-1.4222009434970921,173.57135620117188,181.28645368844045,165.85625871390332,51.04554824334907,36.4512647657842,-37.894303581555306,23.684330540479248,-48.95445175665093,1
2023-11-02,176.27801513671875,176.48647870246754,174.18336680542194,174.2429278242073,77334800,176.27801513671875,174.2429278242073,176.48647870246754,174.18336680542194,77334800,170.56290435791016,171.82659839134817,56.67655260924986,-1.1247304863120462,-1.3627068520600831,173.7033889770508,181.50834431650478,165.8984336375968,88.73985093567961,56.79307162051068,42.4630439989452,22.096932342371417,-11.260149064320386,0
2023-11-03,175.36468505859375,175.53346146527645,172.08870804185926,172.97223177840408,79763700,175.36468505859375,172.97223177840408,175.53346146527645,172.08870804185926,79763700,170.9371597290039,172.4698868763019,54.55452953697954,-0.7677716219687625,-1.243719806041819,173.66169204711915,181.42166079881446,165.90172329542384,86.1174478575793,75.30094901220265,17.028589294614186,21.031490778949383,-13.882552142420701,1
2023-11-06,177.9259490966797,178.12449090151532,174.92793300379333,175.09669429529205,63841300,177.9259490966797,175.09669429529205,178.12449090151532,174.92793300379333,63841300,171.55562744140624,173.46189818909784,59.17115884087055,-0.27503610274175117,-1.0499830653818056,173.67360458374023,181.45894848475,165.88826068273045,98.54653494102755,91.13461124476214,69.61468625123223,19.796430230164948,-1.4534650589724472,1
2023-11-07,180.4971160888672,181.1126002277605,177.66784614167742,177.87630973489087,70530000,180.4971160888672,177.87630973489087,181.1126002277605,177.66784614167742,70530000,172.3875305175781,174.74102871632863,63.21140828424368,0.31925189720027447,-0.7761360728653897,173.8438575744629,182.05790254593805,165.62981260298776,96.30295549625488,93.65564609828725,118.52120449539976,19.42197295239982,-3.6970445037451087,1
2023-11-08,181.55931091308594,182.11523398810698,180.26876654734838,181.023246561535,49340300,181.55931091308594,181.023246561535,182.11523398810698,180.26876654734838,49340300,173.55795135498047,175.9807163884663,64.76273030097025,0.8659574455574841,-0.44771736918081495,173.99723281860352,182.65525788243158,165.33920775477546,96.85040810534454,97.23329951420898,138.72231264723703,19.312347590660547,-3.1495918946554458,0
2023-11-09,181.08279418945312,182.78034380026955,180.48715371155149,181.62879543623518,53763500,181.08279418945312,181.62879543623518,182.78034380026955,180.48715371155149,53763500,175.0986587524414,176.90836689773664,63.469684868450834,1.2464068123788081,-0.10889253286889036,174.08161315917968,182.97803778604396,165.1851885323154,90.73174846468487,94.62837068876142,135.8215021458922,19.36957181166091,-9.268251535315121,1
2023-11-10,185.2875518798828,185.4565506612299,182.43468499907056,182.87206148972973,66133400,185.2875518798828,182.87206148972973,185.4565506612299,182.43468499907056,66133400,176.9278091430664,178.43185507630864,69.29529113315154,1.865697877787312,0.2860255492623502,174.46855545043945,184.53125586770472,164.4058550331742,99.1949354830876,95.59236401770568,170.71517590427956,20.022612993058676,-0.8050645169123868,0
2023-11-13,183.6970977783203,184.9197527658604,183.1106225987718,184.71101456121173,43627500,183.6970977783203,184.71101456121173,184.9197527658604,183.1106225987718,43627500,178.39242095947264,179.38917193121983,65.06838514372508,2.2027620847173637,0.669372856353353,174.78242874145508,185.55996566345965,164.0048918194505,91.61844201526756,93.84837532101334,144.28763468630834,20.62900837578517,-8.381557984732435,1
2023-11-14,186.32135009765625,186.987349680322,185.18815428767326,186.579792942837,60108400,186.32135009765625,186.579792942837,186.987349680322,185.18815428767326,60108400,180.07180786132812,180.649567961481,68.48435619126212,2.651083091863484,1.0657149034553792,175.3054428100586,187.19904510756245,163.41184051255473,97.04299225026008,95.95212324953842,150.88895474690702,21.63169171369726,-2.9570077497399154,1
2023-11-15,186.88795471191406,188.3690678828249,186.65933159416437,186.72892111610665,53790500,186.88795471191406,186.72892111610665,188.3690678828249,186.65933159416437,53790500,181.49018249511718,181.78382009792335,69.18503092132894,3.017319199547103,1.4560357626737241,175.92181091308595,188.83142334324882,163.01219848292308,93.49044388219106,94.05062604923955,138.9663245013341,22.835021129503172,-6.509556117808933,1
2023-11-16,188.57781982421875,189.82035984023278,187.52413314974999,188.43865594913416,54412900,188.57781982421875,188.43865594913416,189.82035984023278,187.52413314974999,54412900,182.72016296386718,183.0190927754316,71.23881005918781,3.404674971511014,1.8457636044411823,176.64153366088868,190.64212518923884,162.64094213253853,94.63080267960963,95.05474627068692,130.8619216233496,24.224450428337686,-5.369197320390375,0
2023-11-17,188.5579071044922,189.24379151892643,187.44459626814825,189.11456252266416,50922700,188.5579071044922,189.11456252266416,189.24379151892643,187.44459626814825,50922700,184.03948516845702,184.0261499261699,71.17860891822136,3.6677706445927356,2.210165012471493,177.48832244873046,192.2025831991698,162.77406169829112,94.54475690239553,94.22200115473207,112.31527837456754,25.477634633177722,-5.455243097604472,1
2023-11-20,190.3074188232422,190.7646802061248,188.74679650771577,188.75673136709773,46505100,190.3074188232422,188.75673136709773,190.7646802061248,188.74679650771577,46505100,185.2776321411133,185.16819881654666,73.31247574090294,3.9716639655161714,2.562464803080429,178.41662979125977,193.88668408592983,162.9465754965897,97.91037540404965,95.69531166201826,112.53756635491602,26.93138040034844,-2.0896245959503474,0
2023-11-21,189.5022430419922,190.37699597796984,188.60762038854105,190.26765186097265,38134500,189.5022430419922,190.26765186097265,190.37699597796984,188.60762038854105,38134500,186.1781448364258,185.95620685753676,70.7174740612848,4.10026534875513,2.8700249122153694,179.28283767700196,195.19244459538862,163.3732307586153,93.24031352676698,95.23181527773738,97.65617465375834,28.2101854317676,-6.759686473233012,1
2023-11-22,190.16824340820312,191.77857025832532,189.6911123355231,190.34717704028523,39617700,190.16824340820312,190.34717704028523,191.77857025832532,189.6911123355231,39617700,187.0390380859375,186.72203168493064,71.61253942104209,4.207422981944859,3.1375045261612673,180.298494720459,196.26443750496838,164.3325519359496,91.82154332814211,94.32407741965291,98.47591434281891,29.66924111603201,-8.17845667185788,0
2023-11-24,188.83624267578125,189.76068506922263,188.1205384889839,189.73086532541635,24048300,188.83624267578125,189.73086532541635,189.76068506922263,188.1205384889839,24048300,187.81438293457032,187.1064336832671,67.18910351863818,4.137174083630271,3.3374384376550683,181.45652084350587,196.33471805193471,166.57832363507703,82.53877560771343,89.20021082087418,77.54190159658613,30.208797185266338,-17.461224392286564,0
2023-11-27,188.65731811523438,189.53207108953595,187.77263028176083,188.78654712309,40552600,188.65731811523438,188.78654712309,189.53207108953595,187.77263028176083,40552600,188.15135955810547,187.3884126708975,66.59404966941378,4.020715305663487,3.4740938112567523,182.53958435058593,196.14906219057178,168.93010651060007,77.8802836956576,84.08020087717104,69.27475723383782,30.5334881432627,-22.119716304342408,1
2023-11-28,189.26365661621094,189.93960615586684,188.2696247743869,188.64736172795114,38415400,189.26365661621094,188.64736172795114,189.93960615586684,188.2696247743869,38415400,188.70801544189453,187.72936611549994,67.63996440781278,3.9320214391786408,3.5656793368411304,183.5502182006836,195.9512867829189,171.14914961844826,78.14981293107634,79.52295741148245,69.69594564037725,30.938400603909024,-21.850187068923667,0
2023-11-29,188.2398223876953,190.9435904601538,187.84221568139642,189.76069003248776,43014200,188.2398223876953,189.76069003248776,190.9435904601538,187.84221568139642,43014200,188.89986267089844,187.8221763468082,63.99639422666926,3.736049195764167,3.599753308625738,184.48583526611327,195.22622776447105,173.7454427677555,68.65984125223783,74.89664595965725,63.97932758938834,31.56774965900201,-31.340158747762175,1
2023-11-30,188.81637573242188,189.1841778871875,187.06688486941184,188.70703160550096,48794400,188.81637573242188,188.70703160550096,189.1841778871875,187.06688486941184,48794400,189.09270477294922,188.00293987146523,65.13534175351371,3.585926489012877,3.596987944703166,185.29144363403321,194.7121326401577,175.87075462790872,68.2980425838438,71.70256558905265,49.99387749228533,31.710986744163286,-31.70195741615621,1
2023-12-01,190.09866333007812,190.41674564636727,188.10064953196948,189.19409067360718,45679300,190.09866333007812,189.19409067360718,190.41674564636727,188.10064953196948,45679300,189.24478912353516,188.38398050030392,67.59092669014939,3.5297344731203566,3.583537250386604,185.98247604370118,194.65500576525517,177.3099463221472,80.6193231174434,72.52573565117501,64.41732814924038,32.177742830904755,-19.3806768825566,0
2023-12-04,188.29946899414062,188.91577913023963,186.33128993843854,188.84618961175903,43389500,188.29946899414062,188.84618961175903,188.91577913023963,186.33128993843854,43389500,189.2189453125,188.3686147719106,61.08943551908096,3.30195902107144,3.5272216045235716,186.62921524047852,193.84488427407732,179.41354620687972,47.209686313010266,65.37568400476582,28.813140026077896,31.64268450122851,-52.790313686989734,1
2023-12-05,192.26565551757812,193.23980256929687,189.0449865799245,189.07482149235318,66628400,192.26565551757812,189.07482149235318,193.23980256929687,189.0449865799245,66628400,189.4147689819336,189.07716763475923,68.32294584937276,3.4022642554261893,3.502230134704095,187.34620056152343,193.7660238679365,180.92637725511037,85.8993229980139,71.24277747615585,108.99925967971011,32.249521550818756,-14.100677001986105,0
