Date,close_^fchi,high_^fchi,low_^fchi,open_^fchi,volume_^fchi,close,open,high,low,volume,sma_10,ema_10,rsi,macd,macd_signal,bb_middle,bb_upper,bb_lower,stoch_k,stoch_d,cci,adx,williams_r,target
2023-08-07,7319.759765625,7330.240234375,7269.47998046875,7290.3701171875,40392600,7319.759765625,7290.3701171875,7330.240234375,7269.47998046875,40392600,7378.428955078125,7352.229428548588,48.41752486522098,11.602892669001449,24.94600302244871,7363.220971679688,7508.065161247848,7218.376782111528,33.91945494131485,27.094334192547368,-54.327763155735674,11.340401490447855,-66.08054505868515,0
2023-08-08,7269.47021484375,7325.72998046875,7219.1201171875,7271.0498046875,59934000,7269.47021484375,7271.0498046875,7325.72998046875,7219.1201171875,59934000,7363.83095703125,7337.1822987840715,45.0957728741041,4.0053051403583595,20.75786344603064,7365.693994140625,7502.117331091539,7229.2706571897115,17.81028679396381,28.04895851581205,-99.95975187433734,11.904131617384518,-82.18971320603619,1
2023-08-09,7322.0400390625,7381.3798828125,7317.3798828125,7351.02001953125,49539900,7322.0400390625,7351.02001953125,7381.3798828125,7317.3798828125,49539900,7364.527978515625,7334.429160652877,49.032214671967004,2.2007390069875328,17.04643855822202,7365.1455078125,7502.1769104758105,7228.1141051491895,34.649891138416876,28.79321095789852,-24.866940379581624,11.788560039663462,-65.35010886158312,1
2023-08-10,7433.6201171875,7464.7900390625,7368.9501953125,7373.5498046875,55462200,7433.6201171875,7373.5498046875,7464.7900390625,7368.9501953125,55462200,7361.365966796875,7352.463880022808,56.20882648116525,9.662800388169671,15.569710924211552,7368.3365234375,7508.58735916738,7228.085687707619,70.39215195575464,40.95077662937845,64.57438013037914,11.062816515217033,-29.60784804424535,0
2023-08-11,7340.18994140625,7406.89013671875,7317.759765625,7391.25,45994600,7340.18994140625,7391.25,7406.89013671875,7317.759765625,45994600,7347.737939453125,7350.232254819797,49.87596236821665,7.945907956253905,14.044950330620024,7366.6190185546875,7507.364345033497,7225.873692075878,40.46381916464376,48.50195408627177,-9.088135892383287,10.640085109790505,-59.53618083535624,1
2023-08-14,7348.83984375,7371.93017578125,7309.93994140625,7326.77978515625,37852500,7348.83984375,7326.77978515625,7371.93017578125,7309.93994140625,37852500,7332.8439453125,7349.9790891707435,50.43276219412824,7.200233355179989,12.676006935532019,7369.478002929687,7506.284455126742,7232.671550732633,43.234627993693536,51.36353303803065,-25.122865034469097,10.321024077667996,-56.765372006306464,0
2023-08-15,7267.7001953125,7357.7099609375,7236.56005859375,7355.080078125,36007600,7267.7001953125,7355.080078125,7357.7099609375,7236.56005859375,36007600,7319.00595703125,7335.019290287426,45.34434430962127,0.06128291368167993,10.153062131161953,7366.90400390625,7509.225027020742,7224.582980791758,17.243299381866414,33.64724884673458,-87.55536081919279,10.686676760691219,-82.75670061813359,0
2023-08-16,7260.25,7301.10986328125,7241.10009765625,7246.72998046875,35669800,7260.25,7246.72998046875,7301.10986328125,7241.10009765625,35669800,7313.74697265625,7321.4248738715305,44.89642376365345,-6.126927832234287,6.897064138482706,7363.569506835937,7512.453314515128,7214.6856991567465,14.85679071047824,25.111572695346073,-100.68683044924421,11.02621139492707,-85.14320928952176,0
2023-08-17,7191.740234375,7261.89990234375,7183.5,7229.06005859375,44487100,7191.740234375,7229.06005859375,7261.89990234375,7183.5,44487100,7306.868017578125,7297.845848508524,40.895813741116044,-16.370585043910978,2.243534302003969,7353.9110107421875,7520.06520753929,7187.756813945085,2.405558042141454,11.501882711495378,-138.7394493515475,11.839768246090133,-97.59444195785855,0
2023-08-18,7164.10986328125,7172.990234375,7092.72021484375,7163.2099609375,49419000,7164.10986328125,7163.2099609375,7172.990234375,7092.72021484375,49419000,7291.772021484375,7273.530214830837,39.37203722351887,-26.413815196789074,-3.48793559775464,7340.478002929687,7521.714259732201,7159.241746127173,17.548664939878485,11.603671230832736,-179.77387804822507,13.275851250141029,-82.45133506012152,1
2023-08-21,7198.06005859375,7259.31982421875,7165.06982421875,7165.06982421875,39845700,7198.06005859375,7165.06982421875,7259.31982421875,7165.06982421875,39845700,7279.60205078125,7259.808368242276,42.220786893677875,-31.27315298170197,-9.044979074544106,7329.0155029296875,7515.749640543548,7142.281365315827,28.31184817827845,16.08869038676614,-108.9198271502487,13.556337588780684,-71.68815182172155,1
2023-08-22,7240.8798828125,7293.6298828125,7223.06982421875,7227.10009765625,39824300,7240.8798828125,7227.10009765625,7293.6298828125,7223.06982421875,39824300,7276.743017578125,7256.366825436861,45.68712852546528,-31.308110818737077,-13.497605423382701,7320.2869873046875,7506.362983896281,7134.210990713094,39.820393465083285,28.560302194413413,-62.71650531803215,13.434721346295161,-60.179606534916715,1
2023-08-23,7246.6201171875,7295.35986328125,7224.06982421875,7265.97998046875,39128000,7246.6201171875,7265.97998046875,7295.35986328125,7224.06982421875,39128000,7269.201025390625,7254.59469666425,46.15349432460222,-30.520801415344067,-16.902244621774976,7316.864501953125,7505.69601594395,7128.0329879623,41.36317764196541,36.498473095109055,-55.57880737843028,13.302041259707112,-58.63682235803459,0
2023-08-24,7214.4599609375,7343.77001953125,7210.0,7309.60986328125,37453800,7214.4599609375,7309.60986328125,7343.77001953125,7210.0,37453800,7247.285009765625,7247.297471986658,43.88014989045455,-32.121630712797014,-19.946121839979384,7304.32548828125,7485.219655214272,7123.431321348227,32.71959674487762,37.96772261730878,-50.05382856377374,12.626274297264121,-67.28040325512238,1
2023-08-25,7229.60009765625,7287.56005859375,7196.83984375,7199.58984375,32957800,7229.60009765625,7199.58984375,7287.56005859375,7196.83984375,32957800,7236.226025390625,7244.0797675629465,45.24744227567492,-31.80202303708029,-22.317302079399568,7291.981982421875,7457.218983444486,7126.744981399263,36.78876218997663,36.9571788589399,-62.327878605523516,12.135416480612212,-63.21123781002337,1
2023-08-28,7324.7099609375,7340.35009765625,7261.5,7294.33984375,35231600,7324.7099609375,7294.33984375,7340.35009765625,7261.5,35231600,7233.813037109375,7258.739802721956,52.99507003374409,-23.602090345211764,-22.57425973256201,7283.3284912109375,7420.249679709577,7146.407302712298,62.351131694398546,43.95316354308428,25.19856503161915,11.455384127195371,-37.648868305601454,1
2023-08-29,7373.43017578125,7378.0498046875,7322.4501953125,7345.56982421875,47511000,7373.43017578125,7345.56982421875,7378.0498046875,7322.4501953125,47511000,7244.38603515625,7279.5925978236455,56.39862552376482,-13.02215909943061,-20.66383960593573,7281.69599609375,7413.4033383080205,7149.98865387948,75.44550583399716,58.19513323945745,98.77010880174058,11.223008137460132,-24.554494166002844,0
2023-08-30,7364.39990234375,7405.4501953125,7321.35009765625,7396.14013671875,37841600,7364.39990234375,7396.14013671875,7405.4501953125,7321.35009765625,37841600,7254.801025390625,7295.012107736391,55.595095158882955,-5.305002197043905,-17.592072124157365,7284.273999023438,7420.267524491232,7148.280473555644,86.47539709676417,74.7573448750533,100.105875448171,11.289023027409097,-13.524602903235834,0
2023-08-31,7316.7001953125,7386.9501953125,7316.7001953125,7372.64990234375,97985800,7316.7001953125,7372.64990234375,7386.9501953125,7316.7001953125,97985800,7267.297021484375,7298.955396386593,51.427116901569825,-3.00344561564998,-14.674346822455888,7287.08251953125,7423.318424938414,7150.846614124086,71.62088525475782,77.8472627285064,62.64681878498817,11.287897429252471,-28.379114745242173,0
2023-09-01,7296.77001953125,7358.52978515625,7294.490234375,7310.68017578125,45903600,7296.77001953125,7310.68017578125,7358.52978515625,7294.490234375,45903600,7280.563037109375,7298.558055140166,49.74888332947635,-2.7558760416586665,-12.290652666296443,7286.167529296875,7421.884089745883,7150.4509688478665,65.24791910953033,74.44806715368411,30.434750230929826,10.980527940199542,-34.75208089046967,0
2023-09-04,7279.509765625,7358.89013671875,7267.25,7332.2001953125,34351600,7279.509765625,7332.2001953125,7358.89013671875,7267.25,34351600,7288.7080078125,7295.094729773773,48.27947170720495,-3.9073916324305173,-10.61400045952326,7284.155029296875,7419.010365306343,7149.299693287407,59.7286996600939,65.53250134146069,12.333553511689676,10.324947553874878,-40.2713003399061,0
2023-09-05,7254.72021484375,7288.35009765625,7183.7998046875,7241.2001953125,51494100,7254.72021484375,7241.2001953125,7288.35009765625,7183.7998046875,51494100,7290.092041015625,7287.753908877405,46.17022079696434,-6.742561554958229,-9.839712678610255,7283.417529296875,7418.74653184437,7148.0885267493795,51.801877056104026,58.92616527524276,-59.22807609516345,10.460660423153675,-48.198122943895974,0
2023-09-06,7194.08984375,7221.43994140625,7168.83984375,7217.43994140625,50998000,7194.08984375,7217.43994140625,7221.43994140625,7168.83984375,50998000,7284.839013671875,7270.72407885424,41.40557314887361,-13.723621022480984,-10.616494347384402,7277.02001953125,7416.475294923069,7137.564744139431,32.414426258175624,47.981667658124515,-104.70631932240588,10.749139378231073,-67.58557374182438,1
2023-09-07,7196.10009765625,7240.72021484375,7165.97998046875,7165.97998046875,50965400,7196.10009765625,7165.97998046875,7240.72021484375,7165.97998046875,50965400,7283.00302734375,7257.156082272787,41.62068937587195,-18.876355381750727,-12.268466554257667,7265.144018554687,7388.790712290866,7141.497324818508,12.908821671382634,32.37504166188744,-90.68719673612418,10.733089655643886,-87.09117832861736,1
2023-09-08,7240.77001953125,7246.740234375,7136.56005859375,7219.91015625,45098500,7240.77001953125,7219.91015625,7246.740234375,7136.56005859375,45098500,7284.12001953125,7254.176798137962,46.33538680367935,-19.134870238651274,-13.64174729113639,7260.173022460937,7379.261652991238,7141.084391930636,38.75559074392532,28.026279557827863,-75.40629836668687,11.063107917097877,-61.24440925607468,1
2023-09-11,7278.27001953125,7316.5,7253.64990234375,7275.3701171875,45367500,7278.27001953125,7275.3701171875,7316.5,7253.64990234375,45367500,7279.476025390625,7258.557383845831,49.98695110954463,-16.12789617794897,-14.138977068498907,7256.64453125,7369.007515109325,7144.281547390675,52.701807015600515,34.78873981030282,29.67930046664929,10.371570327109808,-47.298192984399485,0
2023-09-12,7252.8798828125,7297.8701171875,7241.990234375,7290.6201171875,49023200,7252.8798828125,7290.6201171875,7297.8701171875,7241.990234375,49023200,7267.42099609375,7257.525110930679,47.62410088090778,-15.613635142962266,-14.43390868339158,7255.903515625,7368.160509612653,7143.646521637347,43.2592380063448,44.905545255290214,5.113317437099513,9.879725289327004,-56.7407619936552,0
2023-09-13,7222.56982421875,7249.33984375,7184.56005859375,7224.6201171875,53756100,7222.56982421875,7224.6201171875,7249.33984375,7184.56005859375,53756100,7253.23798828125,7251.169604255782,44.89580345067328,-17.45068732368145,-15.037264411449556,7254.019506835937,7367.182589835403,7140.856423836472,31.986954476862536,42.64933316626929,-56.03701478247694,10.123915385216703,-68.01304552313746,1
2023-09-14,7308.669921875,7323.68017578125,7184.25,7216.080078125,68698900,7308.669921875,7216.080078125,7323.68017578125,7184.25,68698900,7252.4349609375,7261.624207459276,53.11292347602705,-11.822721130028185,-14.394355755165282,7259.865991210938,7371.628014514434,7148.103967907442,64.00750335490034,46.417898612702565,15.911758357830903,9.455499781758734,-35.99249664509966,1
2023-09-15,7378.81982421875,7435.35986328125,7366.2099609375,7381.31982421875,0,7378.81982421875,7381.31982421875,7435.35986328125,7366.2099609375,0,7260.63994140625,7282.932501415543,58.53786131466838,-1.6826104365809442,-11.852006691448414,7270.601489257812,7384.732562370555,7156.47041614507,81.07761846710963,59.0240254329575,167.95005554985403,10.020280142388348,-18.922381532890373,0
2023-09-18,7276.14013671875,7353.5498046875,7255.02978515625,7353.5498046875,73474400,7276.14013671875,7353.5498046875,7353.5498046875,7255.02978515625,73474400,7260.302978515625,7281.697526016125,49.50838572496869,-1.9098764410136937,-9.863580641361471,7274.5054931640625,7383.6779272051135,7165.3330591230115,46.7135774305408,63.932899750850254,24.415843105843084,9.338946715240729,-53.2864225694592,1
2023-09-19,7282.1201171875,7306.02001953125,7247.02001953125,7250.0498046875,53260300,7282.1201171875,7250.0498046875,7306.02001953125,7247.02001953125,53260300,7263.04296875,7281.774360774556,49.99218307310605,-1.5891333992185537,-8.208691192932887,7276.5675048828125,7384.67427132523,7168.460738440395,48.71491089024777,58.8353689292994,-1.6268563592646919,8.789154942060511,-51.28508910975223,1
2023-09-20,7330.7900390625,7351.2900390625,7272.68017578125,7278.919921875,58755900,7330.7900390625,7278.919921875,7351.2900390625,7272.68017578125,58755900,7276.71298828125,7290.686302281455,53.866590981696966,2.5627716793869695,-6.054398618468916,7280.7760009765625,7390.433990333333,7171.118011619792,65.00338267352134,53.47729033143664,52.51195582684942,8.525136895165954,-34.996617326478656,0
2023-09-21,7213.89990234375,7270.06005859375,7199.10986328125,7252.41015625,60321000,7213.89990234375,7252.41015625,7270.06005859375,7199.10986328125,60321000,7278.49296875,7276.725138656418,44.874357221212456,-3.538085922396931,-5.55113607925452,7280.747998046875,7390.473977529813,7171.022018563937,25.88349876295466,46.533930775574596,-76.4514298291728,8.332467611368616,-74.11650123704534,0
2023-09-22,7184.81982421875,7203.97021484375,7133.64990234375,7157.39013671875,53604800,7184.81982421875,7157.39013671875,7203.97021484375,7133.64990234375,53604800,7272.89794921875,7260.015081485933,42.953271561549016,-10.597418356303024,-6.560392534664221,7278.508984375,7393.994737645802,7163.023231104198,16.959970998637324,35.94895081170444,-138.7814957316986,8.76268366316798,-83.04002900136267,0
2023-09-25,7123.8798828125,7199.9501953125,7087.6298828125,7157.22998046875,50383800,7123.8798828125,7157.22998046875,7199.9501953125,7087.6298828125,50383800,7257.458935546875,7235.263227181672,39.16900138281505,-20.868771932580785,-9.422068414247533,7268.46748046875,7399.954201352142,7136.980759585358,10.424755424060347,17.756075061884108,-158.39709031369026,9.554669355507725,-89.57524457593965,0
2023-09-26,7074.02001953125,7095.4599609375,7033.830078125,7083.85986328125,49374400,7074.02001953125,7083.85986328125,7095.4599609375,7033.830078125,49374400,7239.57294921875,7205.94628033614,36.34741620036474,-32.655732951445316,-14.06880132168709,7253.49697265625,7400.978574503957,7106.015370808544,10.009205516500007,12.464643979732559,-200.3938642809851,10.717965595971052,-89.9907944835,0
2023-09-27,7071.7900390625,7106.3701171875,7053.10986328125,7070.39013671875,52633000,7071.7900390625,7070.39013671875,7106.3701171875,7053.10986328125,52633000,7224.494970703125,7181.554236468205,36.221739540631674,-41.69627654548185,-19.594296366446045,7238.866479492188,7397.101139232794,7080.631819751582,9.453834395555086,9.962598445371812,-165.44405495706576,11.653809199935145,-90.54616560444491,1
2023-09-28,7116.240234375,7117.330078125,7042.740234375,7068.02978515625,53878800,7116.240234375,7068.02978515625,7117.330078125,7042.740234375,53878800,7205.252001953125,7169.678963360349,40.628471289315996,-44.75826775183032,-24.6270906435229,7228.843481445312,7391.423268991192,7066.263693899432,20.524045611692586,13.329028507915893,-132.77066558898895,12.371764978296747,-79.47595438830741,1
2023-09-29,7135.06005859375,7204.9599609375,7135.06005859375,7152.2998046875,62306100,7135.06005859375,7152.2998046875,7204.9599609375,7135.06005859375,62306100,7180.876025390625,7163.38461703915,42.44180478967232,-45.145901462979054,-28.730852807414134,7220.757983398437,7385.095895545581,7056.420071251294,25.211076291478026,18.3963187662419,-61.28092646815072,11.923984115039246,-74.78892370852198,0
2023-10-02,7068.16015625,7197.0,7035.64990234375,7164.0498046875,0,7068.16015625,7164.0498046875,7197.0,7035.64990234375,0,7160.07802734375,7146.07107871385,37.99891761946944,-50.271864227478545,-33.03905509142702,7210.190502929688,7384.910644247677,7035.4703616116985,8.549821057892606,18.09498098702107,-106.011993855314,12.41638127719793,-91.4501789421074,0
2023-10-03,6997.0498046875,7075.490234375,6989.77001953125,7031.58984375,60270400,6997.0498046875,7031.58984375,7075.490234375,6989.77001953125,60270400,7131.57099609375,7118.97630161815,33.932773026533525,-59.387653820291234,-38.30877483719986,7197.306982421875,7393.65463272684,7000.9593321169095,1.633741266404257,11.798212871924962,-154.50051898659825,13.239266770299077,-98.36625873359574,0
2023-10-04,6996.72998046875,7050.68994140625,6948.02978515625,6959.52001953125,53552300,6996.72998046875,6959.52001953125,7050.68994140625,6948.02978515625,53552300,7098.164990234375,7096.749697772804,33.91519504044959,-65.8783848768926,-43.82269684513841,7187.438989257813,7402.397234901451,6972.480743614175,9.993266883889817,6.725609736062228,-144.96556920365978,14.31950892828347,-90.00673311611018,1
2023-10-05,6998.25,7025.5,6970.58984375,7009.81982421875,62848100,6998.25,7009.81982421875,7025.5,6970.58984375,62848100,7076.6,7078.8406618141125,34.0899477523749,-70.09170953268494,-49.07649938264772,7177.546484375,7407.674910542445,6947.418058207554,12.384151811247374,8.003719987180483,-124.7771103247207,15.32259093212612,-87.61584818875262,1
2023-10-06,7060.14990234375,7064.43994140625,6981.490234375,7022.06982421875,60655400,7060.14990234375,7022.06982421875,7064.43994140625,6981.490234375,60655400,7064.1330078125,7075.44234191041,40.93925589034108,-67.65609750016847,-52.79241900615187,7168.515478515625,7402.1600904328925,6934.870866598357,27.80341382554545,16.72694417356088,-88.36357889360936,15.710986369408994,-72.19658617445455,0
2023-10-09,7021.39990234375,7057.81005859375,6980.330078125,7041.3798828125,52188000,7021.39990234375,7041.3798828125,7057.81005859375,6980.330078125,52188000,7053.885009765625,7065.61644380738,38.25889139354515,-68.06801288779752,-55.847537782481,7155.67197265625,7391.996683176961,6919.347262135539,18.19423473471231,19.460600123835047,-89.29408567911312,16.082374633571515,-81.80576526528769,1
2023-10-10,7162.43017578125,7170.31982421875,7085.1298828125,7086.72021484375,62230600,7162.43017578125,7086.72021484375,7170.31982421875,7085.1298828125,62230600,7062.726025390625,7083.218940529901,50.86705955484879,-56.364756545337514,-55.9509815350523,7151.149487304688,7383.28482802252,6919.0141465868555,66.57771281451,37.52512045825592,-8.080263418977118,14.999308084634214,-33.422287185490006,0
2023-10-11,7131.2099609375,7166.5,7080.009765625,7090.18017578125,59889100,7131.2099609375,7090.18017578125,7166.5,7080.009765625,59889100,7068.668017578125,7091.94458060401,48.50561471821306,-49.0437066743043,-54.5695265629027,7146.581494140625,7376.500380275198,6916.662608006052,71.295703287577,52.0225502789331,-14.503799476017004,14.050488751174385,-28.70429671242301,0
2023-10-12,7104.52978515625,7182.2998046875,7097.52978515625,7175.77001953125,51297700,7104.52978515625,7175.77001953125,7182.2998046875,7097.52978515625,51297700,7067.49697265625,7094.232799613508,46.51814270928759,-44.87727186132361,-52.631075622586884,7136.374487304687,7354.422875998087,6918.326098611287,60.911490650768826,66.26163558428527,-8.544530034702479,13.113342903213146,-39.088509349231174,0
2023-10-13,7003.52978515625,7108.759765625,6997.47998046875,7097.14990234375,67408900,7003.52978515625,7097.14990234375,7108.759765625,6997.47998046875,67408900,7054.3439453125,7077.741342439461,39.85986109902496,-49.158529237348375,-51.93656634553919,7117.6099853515625,7312.315579459949,6922.904391243176,21.601199559857314,51.26946449940104,-73.65517898188399,13.196542384683791,-78.39880044014268,1
2023-10-16,7022.18994140625,7048.33984375,6963.02001953125,7029.75,51422100,7022.18994140625,7029.75,7048.33984375,6963.02001953125,51422100,7049.746923828125,7067.641087706149,41.52514219802233,-50.46402008195673,-51.642057092822704,7104.9124755859375,7289.465981483039,6920.358969688836,28.863933955791886,37.125541388806006,-88.68574517309413,13.597910089052933,-71.1360660442081,1
2023-10-17,7029.7001953125,7051.18017578125,6969.06982421875,7016.25,44928500,7029.7001953125,7016.25,7051.18017578125,6969.06982421875,44928500,7053.011962890625,7060.742743634577,42.218623943393986,-50.31264342259601,-51.37617435877737,7092.291479492187,7260.439349361854,6924.143609622521,31.78700590847845,27.41737980804255,-78.0805963241742,13.930918842562193,-68.21299409152155,0
2023-10-18,6965.990234375,7045.18017578125,6954.10009765625,7021.1298828125,49961000,6965.990234375,7021.1298828125,7045.18017578125,6954.10009765625,49961000,7049.93798828125,7043.51501467829,38.09163868381385,-54.702956104178156,-52.04153070785753,7074.051489257812,7211.007706666565,6937.095271849059,6.99040086052076,22.547113574930364,-101.8668445217635,14.391111673210043,-93.00959913947923,0
2023-10-19,6921.3701171875,6938.31005859375,6875.77001953125,6918.080078125,62442600,6921.3701171875,6918.080078125,6938.31005859375,6875.77001953125,62442600,7042.25,7021.306851498146,35.47603483631666,-61.07870380864733,-53.848965328015495,7059.425,7195.997593450524,6922.852406549477,14.19546755558393,17.657624774861045,-172.03644115427758,15.541768829298055,-85.80453244441607,0
2023-10-20,6816.22021484375,6880.64013671875,6816.169921875,6850.1298828125,0,6816.22021484375,6850.1298828125,6880.64013671875,6816.169921875,0,7017.85703125,6984.018372106437,30.211319894251474,-73.76592052978503,-57.8323563683694,7040.99501953125,7202.17305053392,6879.816988528581,0.013736373650701355,7.066534929918464,-222.75614436883308,17.078743643892476,-99.9862636263493,1
2023-10-23,6850.47021484375,6855.93017578125,6773.81982421875,6820.25,53038700,6850.47021484375,6820.25,6855.93017578125,6773.81982421875,53038700,7000.7640625,6959.736888967766,33.66452230211647,-80.13321658731729,-62.29252841215899,7027.324536132813,7203.72405240347,6850.925019862156,18.764785127790123,10.991329685674918,-203.119425013078,18.808746408522133,-81.23521487220988,1
2023-10-24,6893.64990234375,6909.080078125,6833.91015625,6865.10009765625,58807000,6893.64990234375,6865.10009765625,6909.080078125,6833.91015625,58807000,6973.88603515625,6947.721073217945,37.84040985032293,-80.76410632940315,-65.98684399560783,7018.3060302734375,7202.504682436109,6834.107378110766,29.335606114035098,16.038042538491975,-132.0232753777213,19.573055465077783,-70.6643938859649,1
2023-10-25,6915.06982421875,6927.27001953125,6846.509765625,6859.68994140625,69113800,6915.06982421875,6859.68994140625,6927.27001953125,6846.509765625,69113800,6952.272021484375,6941.784482490818,39.86281922462338,-78.6292927717277,-68.51533375083181,7010.47001953125,7198.201120337753,6822.738918724746,34.57941802629078,27.559936422705334,-101.74716505063822,20.00677932217195,-65.42058197370922,0
2023-10-26,6888.9599609375,6915.240234375,6825.58984375,6835.52978515625,71582200,6888.9599609375,6835.52978515625,6915.240234375,6825.58984375,71582200,6930.7150390625,6932.1800240265775,38.230005340239735,-78.14349582707564,-70.44096616608059,6999.106005859375,7187.366129574823,6810.845882143926,28.18746137488091,30.70082850506893,-104.44345309623988,20.598783281048618,-71.81253862511909,0
2023-10-27,6795.3798828125,6898.97998046875,6784.6201171875,6898.97998046875,68755200,6795.3798828125,6898.97998046875,6898.97998046875,6784.6201171875,68755200,6909.900048828125,6907.307271078563,33.010967801603485,-84.33743897354998,-73.22026072757447,6982.121997070312,7179.333086298404,6784.910907842221,5.278118787855605,22.6816660630091,-126.1728705263589,21.50652932338669,-94.7218812121444,1
2023-10-30,6825.06982421875,6854.60009765625,6809.83984375,6826.9501953125,59561000,6825.06982421875,6826.9501953125,6854.60009765625,6809.83984375,59561000,6890.188037109375,6892.355008013142,35.996359754222055,-85.86070464309705,-75.74834951067899,6969.96748046875,7174.305065488574,6765.629895448927,12.546514505114354,15.337364889283625,-106.65749989003933,22.34943636270061,-87.45348549488564,1
2023-10-31,6885.64990234375,6903.2001953125,6831.669921875,6840.72998046875,66344100,6885.64990234375,6840.72998046875,6903.2001953125,6831.669921875,66344100,6875.7830078125,6891.135897891434,41.70501745441953,-81.2430780136192,-76.84729521126704,6964.397485351563,7171.532585246455,6757.262385456671,27.37712580104164,15.0672530313372,-65.59237881292461,22.296752035001727,-72.62287419895836,1
2023-11-01,6932.6298828125,6954.83984375,6873.5498046875,6914.31982421875,50434500,6932.6298828125,6914.31982421875,6954.83984375,6873.5498046875,50434500,6872.44697265625,6898.680258786173,45.746362008547884,-72.95174157975634,-76.0681844849649,6961.19248046875,7168.210884117765,6754.174076819734,47.41448808015663,29.11270946210421,-28.20751653026185,21.45534351159481,-52.58551191984337,1
2023-11-02,7060.68994140625,7097.39013671875,6982.0400390625,6991.4501953125,67508200,7060.68994140625,6991.4501953125,7097.39013671875,6982.0400390625,67508200,6886.378955078125,6928.136564717096,54.92039595233832,-55.40870418301438,-71.9362884245748,6964.314477539063,7175.319048537889,6753.309906540237,88.65773716106912,54.483117014089125,60.89059669125384,20.855811793382298,-11.342262838930873,0
2023-11-03,7047.5,7086.7099609375,7046.85986328125,7084.509765625,67586800,7047.5,7084.509765625,7086.7099609375,7046.85986328125,67586800,6909.50693359375,6949.839007495806,53.90926194548749,-42.084910047798076,-65.96601274921946,6963.681982421875,7173.606752951763,6753.757211891986,84.58136151821715,73.55119558648097,68.81186070867982,20.299103769327825,-15.418638481782843,0
2023-11-06,7013.72998046875,7069.66015625,7006.52978515625,7066.18017578125,49088200,7013.72998046875,7066.18017578125,7069.66015625,7006.52978515625,49088200,6925.83291015625,6961.455548036341,51.3048675219778,-33.86034457628648,-59.54487911463286,6963.298486328125,7172.827743881073,6753.769228775178,74.14467489195258,82.46125785707962,46.828334179227824,19.253803053878702,-25.85532510804742,0
2023-11-07,6986.22998046875,7011.7900390625,6963.8798828125,6970.66015625,55272500,6986.22998046875,6970.66015625,7011.7900390625,6963.8798828125,55272500,6935.09091796875,6965.959990296778,49.219573573831106,-29.224456020812795,-53.48079449586885,6954.4884765625,7143.608886402953,6765.368066722047,65.64574932998528,74.79059524671834,24.21416613286055,17.997262307884725,-34.35425067001473,1
2023-11-08,7034.16015625,7068.0400390625,6950.9501953125,6951.47998046875,52404100,7034.16015625,6951.47998046875,7068.0400390625,6950.9501953125,52404100,6946.999951171875,6978.3600204700915,52.8190274469283,-21.43581756294043,-47.07179910928317,6949.635986328125,7124.838045314962,6774.433927341288,80.45865828041626,73.41636083411805,54.84495107771404,17.244082589530667,-19.541341719583745,1
2023-11-09,7113.66015625,7122.509765625,7025.60986328125,7043.8798828125,54999000,7113.66015625,7043.8798828125,7122.509765625,7025.60986328125,54999000,6969.469970703125,7002.960045157347,58.12145391828768,-8.747444781838567,-39.40692824379425,6950.092504882812,7126.94638727473,6773.238622490894,97.46204053397412,81.18881604812522,115.74244388755594,17.10993758161418,-2.5379594660258755,0
2023-11-10,7045.0400390625,7083.1201171875,7006.08984375,7079.39990234375,0,7045.0400390625,7079.39990234375,7083.1201171875,7006.08984375,0,6994.435986328125,7010.610953140102,52.62401106407433,-4.180695457963338,-32.36168168662807,6952.168017578125,7132.423289262636,6771.912745893614,77.07247708808407,84.99772530082481,79.664926152218,16.722132979449082,-22.92752291191593,1
2023-11-13,7087.06005859375,7103.669921875,7056.08984375,7069.8798828125,48080100,7087.06005859375,7069.8798828125,7103.669921875,7056.08984375,48080100,7020.635009765625,7024.51079049531,55.40560667138264,2.7969096496508428,-25.329963419372287,6955.4115234375,7142.783987347146,6768.039059527855,89.5084956892939,88.0143377704507,103.20547304876146,16.582520872619792,-10.4915043107061,1
2023-11-14,7185.68017578125,7207.77001953125,7083.22998046875,7098.72021484375,65725700,7185.68017578125,7098.72021484375,7207.77001953125,7083.22998046875,65725700,7050.638037109375,7053.8143150927535,61.168190768115515,16.09895251929538,-17.044180231638755,6963.210522460938,7173.843168993122,6752.577875928753,94.77966469384765,87.12021249040855,145.9283214738846,17.42781958934779,-5.220335306152356,1
2023-11-15,7209.60986328125,7245.3701171875,7198.91015625,7214.68994140625,73269900,7209.60986328125,7214.68994140625,7245.3701171875,7198.91015625,73269900,7078.33603515625,7082.140778399752,62.43659636453651,28.24623807221633,-7.98609657086774,6975.39150390625,7211.852046536388,6738.930961276113,92.2386860756918,92.17561548627778,160.5065131934345,18.512561612826715,-7.761313924308193,0
2023-11-16,7168.39990234375,7210.009765625,7168.39990234375,7203.9599609375,53810200,7168.39990234375,7203.9599609375,7210.009765625,7168.39990234375,53810200,7089.10703125,7097.824255480478,58.87030618426781,34.15404339561792,0.4419314224293922,6987.742993164063,7237.082395189242,6738.403591138884,82.32724117286982,89.7818639808031,121.15373280389859,19.058100009911527,-17.67275882713018,1
