Date,close_cl=f,high_cl=f,low_cl=f,open_cl=f,volume_cl=f,close,open,high,low,volume,sma_10,ema_10,rsi,macd,macd_signal,bb_middle,bb_upper,bb_lower,stoch_k,stoch_d,cci,adx,williams_r,target
2023-09-08,87.51000213623047,87.94999694824219,86.1500015258789,86.77999877929688,294437,87.51000213623047,86.77999877929688,87.94999694824219,86.1500015258789,294437,84.0510009765625,84.85142965396143,70.20088679895301,2.0398521874331976,1.4695135851026988,82.3615005493164,88.08902624900958,76.63397484962323,94.5662593294573,92.62790441709467,140.3674991371762,23.6231509976272,-5.433740670542698,0
2023-09-11,87.29000091552734,88.1500015258789,86.70999908447266,87.4000015258789,292388,87.29000091552734,87.4000015258789,88.1500015258789,86.70999908447266,292388,84.79700088500977,85.29480624697341,69.03419336801777,2.118523004484956,1.5993154689791504,82.56650047302246,88.6785533900608,76.45444755598412,91.8560588272268,91.6291792938923,125.5918554111415,24.88074195813274,-8.14394117277319,1
2023-09-12,88.83999633789062,89.37000274658203,87.22000122070312,87.2699966430664,341137,88.83999633789062,87.2699966430664,89.37000274658203,87.22000122070312,341137,85.67100067138672,85.9393862635038,72.50164829860984,2.279663330688564,1.7353850413210332,82.88300018310547,89.57831304029429,76.18768732591664,95.5007969409901,93.97437169922472,128.22208166889519,26.487633916225654,-4.499203059009902,0
2023-09-13,88.5199966430664,89.63999938964844,88.29000091552734,88.75,345972,88.5199966430664,88.75,89.63999938964844,88.29000091552734,345972,86.40699996948243,86.408588150697,70.74048236519556,2.354406763532353,1.8591893857632973,83.2595001220703,90.32339845805988,76.19560178608073,90.70537375159711,92.68740983993798,116.1251043813629,28.071178964676466,-9.294626248402892,1
2023-09-14,90.16000366210938,90.79000091552734,88.68000030517578,88.80999755859375,325270,90.16000366210938,88.80999755859375,90.79000091552734,88.68000030517578,325270,87.26000061035157,87.09066369822652,74.19956017669388,2.516962357581093,1.9907439801268567,83.79850044250489,91.23152510539443,76.36547577961535,95.01978515868838,93.74198528375852,119.29097574350067,29.909729517507547,-4.9802148413116285,1
2023-09-15,90.7699966430664,91.2300033569336,89.22000122070312,90.66999816894531,315003,90.7699966430664,90.66999816894531,91.2300033569336,89.22000122070312,315003,87.9740005493164,87.75963332456104,75.366075863233,2.664297806013792,2.1254547453042436,84.31750030517578,92.16410391302668,76.47089669732489,96.13114850873978,93.95210247300842,114.21588947473519,31.74798958670587,-3.8688514912602097,1
2023-09-18,91.4800033569336,92.43000030517578,90.75,91.19999694824219,119258,91.4800033569336,91.19999694824219,92.43000030517578,90.75,119258,88.56700057983399,88.43606423953787,76.68730532880716,2.80600790596597,2.261565377436589,84.82900047302246,93.12966531752421,76.52833562852071,92.7425770793008,94.63117024890965,120.35337800625258,33.78590720270114,-7.2574229206992,0
2023-09-19,91.19999694824219,93.73999786376953,91.06999969482422,92.22000122070312,94597,91.19999694824219,92.22000122070312,93.73999786376953,91.06999969482422,94597,89.01800003051758,88.93859745930229,74.97934994659478,2.8627203459079453,2.3817963711308607,85.35300025939941,93.87026965766287,76.83573086113594,80.24882741076397,89.70751766626817,115.57472734317564,35.988592858115034,-19.751172589236027,0
2023-09-20,90.27999877929688,91.9800033569336,89.87000274658203,91.55000305175781,457854,90.27999877929688,91.55000305175781,91.9800033569336,89.87000274658203,457854,89.29199981689453,89.1824886083922,69.50219252215064,2.801139408215448,2.465664978547778,85.8495002746582,94.2997598240627,77.39924072525369,71.77813511626431,81.58984653544302,86.27351577465097,36.88871655119671,-28.22186488373569,0
2023-09-21,89.62999725341797,90.9800033569336,88.37000274658203,89.30000305175781,351032,89.62999725341797,89.30000305175781,90.9800033569336,88.37000274658203,351032,89.56799926757813,89.26385381657872,65.84260087987704,2.6691184446174248,2.5063556717617077,86.38650016784668,94.35047605170999,78.42252428398336,60.01944456813763,70.68213569838862,63.893789915710016,36.49432583876587,-39.98055543186237,1
2023-09-22,90.02999877929688,91.33000183105469,89.30999755859375,89.62000274658203,402087,90.02999877929688,89.62000274658203,91.33000183105469,89.30999755859375,402087,89.81999893188477,89.40315290070929,66.99434097485201,2.567174866146445,2.5185195106386553,86.93549995422363,94.29141507448165,79.57958483396561,57.45414489548081,63.083908193294235,71.46013961170108,36.26685004051057,-42.54585510451919,0
2023-09-25,89.68000030517578,90.83000183105469,89.02999877929688,90.55000305175781,328369,89.68000030517578,90.55000305175781,90.83000183105469,89.02999877929688,328369,90.0589988708496,89.45348879243046,64.93127641693083,2.430128880905727,2.5008413846920696,87.4279998779297,94.10243605461476,80.75356370124463,48.01537992638267,55.16298979666703,59.2122116302834,35.82897172890229,-51.98462007361733,1
2023-09-26,90.38999938964844,90.73999786376953,88.19000244140625,89.87999725341797,318016,90.38999938964844,89.87999725341797,90.73999786376953,88.19000244140625,318016,90.2139991760254,89.6237634464701,67.14179826503633,2.3517009974311094,2.4710133072398777,87.94249992370605,93.8165125551929,82.0684872922192,55.86297641018218,53.777500410681874,51.331769521028114,34.75858881879487,-44.13702358981782,1
2023-09-27,93.68000030517578,94.16999816894531,90.4000015258789,90.52999877929688,504630,93.68000030517578,90.52999877929688,94.16999816894531,90.4000015258789,504630,90.72999954223633,90.36126105714385,75.00433189020364,2.52590485409641,2.481991616611184,88.56849975585938,94.07484629900407,83.06215321271469,93.89029839316512,65.92288490990998,126.1851621351095,35.11583752580996,-6.109701606834875,0
2023-09-28,91.70999908447266,95.02999877929688,91.38999938964844,93.77999877929688,406709,91.70999908447266,93.77999877929688,95.02999877929688,91.38999938964844,406709,90.88499908447265,90.6064861530218,64.97803705530401,2.47645302215021,2.4808838977189893,89.0724998474121,93.72535145638473,84.41964823843948,60.09615605046771,69.949810284605,120.77629395132935,35.70838961715767,-39.90384394953229,0
2023-09-29,90.79000091552734,93.0999984741211,90.3499984741211,91.76000213623047,355782,90.79000091552734,91.76000213623047,93.0999984741211,90.3499984741211,355782,90.88699951171876,90.63985247347736,60.88478885218311,2.3360968551864687,2.4519264892124855,89.43050003051758,93.40569394495417,85.45530611608099,45.71063778241468,66.5656974086825,74.4257277773681,35.50912934107966,-54.28936221758532,0
2023-10-02,88.81999969482422,91.87999725341797,88.45999908447266,90.81999969482422,334493,88.81999969482422,90.81999969482422,91.87999725341797,88.45999908447266,334493,90.62099914550781,90.30897015008588,53.162110889354764,2.0423579163959857,2.3700127746491857,89.5939998626709,93.16585213403664,86.02214759130516,9.210491092342494,38.33909497507495,2.4362177838678782,34.13488937855179,-90.7895089076575,1
2023-10-03,89.2300033569336,90.2699966430664,87.76000213623047,88.66999816894531,350659,89.2300033569336,88.66999816894531,90.2699966430664,87.76000213623047,350659,90.42399978637695,90.11279436951273,54.456866938008275,1.8216526819404208,2.260340756107433,89.72099990844727,93.04266682261058,86.39933299428395,20.220108658579715,25.047079177778954,-34.4816022657664,32.46363704230948,-79.77989134142028,0
2023-10-04,84.22000122070312,89.58999633789062,84.16000366210938,89.41999816894531,459995,84.22000122070312,89.41999816894531,89.58999633789062,84.16000366210938,459995,89.81800003051758,89.04137743336553,39.931156519947514,1.2283176106654992,2.053936127019046,89.55499992370605,93.55801042831379,85.5519894190983,0.5519557087830023,9.99418515323506,-175.16497459794002,31.027599042206027,-99.448044291217,0
2023-10-05,82.30999755859375,84.91999816894531,82.1500015258789,84.44999694824219,465997,82.30999755859375,84.44999694824219,84.91999816894531,82.1500015258789,465997,89.08600006103515,87.81749018340702,35.98980478801711,0.597091064846893,1.7625671145846156,89.32699966430664,94.31421597330298,84.3397833553103,1.242205487834134,7.338089951732274,-256.3087853026052,30.391722227313803,-98.75779451216587,1
2023-10-06,82.79000091552734,83.27999877929688,81.5,82.27999877929688,461139,82.79000091552734,82.27999877929688,83.27999877929688,81.5,461139,88.3620002746582,86.90340122561071,37.65524103751361,0.1340267618116826,1.436859044030029,89.09099960327148,94.79500844989735,83.38699075664562,9.534375697810539,3.7761789648092154,-229.24856499693516,30.009069746575314,-90.46562430218947,1
2023-10-09,86.37999725341797,87.23999786376953,84.66999816894531,85.25,435037,86.37999725341797,85.25,87.23999786376953,84.66999816894531,435037,88.03199996948243,86.8082368670302,48.45676325191053,0.05608119793420485,1.1607034748108642,89.04549942016601,94.8203261144718,83.27067272586022,36.067979997789564,15.614853727811402,-101.91160894000278,27.895630099298966,-63.932020002210436,0
2023-10-10,85.97000122070312,86.73999786376953,85.12000274658203,86.43000030517578,337654,85.97000122070312,86.43000030517578,86.73999786376953,85.12000274658203,337654,87.59000015258789,86.65583038587981,47.44575954354192,-0.0383326019918826,0.9208962594503148,88.90199966430664,94.83070493284167,82.97329439577162,33.03770601622642,26.213353903942163,-95.15225496527754,25.93315042682807,-66.96229398377358,0
2023-10-11,83.48999786376953,86.51000213623047,83.11000061035156,85.95999908447266,425395,83.48999786376953,85.95999908447266,86.51000213623047,83.11000061035156,425395,86.57099990844726,86.08022447276883,41.76889385526788,-0.30970171471510355,0.6747766646172312,88.6504997253418,95.03213781599797,82.26886163468563,14.708041709616083,27.93790924121068,-119.15275463532724,24.84949799091464,-85.29195829038392,0
2023-10-12,82.91000366210938,85.19999694824219,82.30999755859375,83.19999694824219,373492,82.91000366210938,83.19999694824219,85.19999694824219,82.30999755859375,373492,85.69100036621094,85.50382068901257,40.54702040622627,-0.5650508223689741,0.4268111672199902,88.28799972534179,95.09495339813022,81.48104605255337,10.421314037861649,19.389020587901374,-119.365812161096,24.114884910315826,-89.57868596213835,1
2023-10-13,87.69000244140625,87.83000183105469,83.3499984741211,83.51000213623047,356863,87.69000244140625,83.51000213623047,87.83000183105469,83.3499984741211,356863,85.38100051879883,85.90130828035687,52.801396834269326,-0.3773608950043723,0.26597675477511773,88.13400001525879,94.8481055454888,81.41989448502878,45.750206946640475,23.62652089803939,-47.50826297718043,22.424821364278586,-54.249793053359525,0
2023-10-16,86.66000366210938,88.33000183105469,86.31999969482422,87.72000122070312,235780,86.66000366210938,87.72000122070312,88.33000183105469,86.31999969482422,235780,85.16500091552734,86.03925289522095,50.39112908893222,-0.3081751178392125,0.1511463802522517,87.89300003051758,94.45366116166923,81.33233889936594,38.137502791242156,31.436341258581418,-24.39402563287805,21.041333193539533,-61.862497208757844,0
2023-10-17,86.66000366210938,87.75,85.5999984741211,87.05999755859375,197124,86.66000366210938,87.05999755859375,87.75,85.5999984741211,197124,84.90800094604492,86.15211667101885,50.39112908893222,-0.25045776971450096,0.07082555025890117,87.66600036621094,94.06545107494809,81.26654965747379,38.137502791242156,40.67507084304159,-29.560504349251254,19.606855985697056,-61.862497208757844,1
2023-10-18,88.31999969482422,89.87999725341797,87.19999694824219,87.80999755859375,92797,88.31999969482422,87.80999755859375,89.87999725341797,87.19999694824219,92797,85.31800079345703,86.54627722080164,54.29109161294394,-0.06996206963138718,0.0426680262808435,87.5680004119873,93.8635146001285,81.2724862238461,58.79310855117121,45.022704711218495,18.050617813788456,18.93407029709748,-41.20689144882879,1
2023-10-19,89.37000274658203,90.68000030517578,86.5999984741211,88.23999786376953,72058,89.37000274658203,88.23999786376953,90.68000030517578,86.5999984741211,72058,86.02400131225586,87.05968186185262,56.614440791313115,0.15601015615379765,0.06533645225543433,87.55500068664551,93.83448308646274,81.27551828682829,75.81892898854635,57.583180110319894,30.165972321946178,18.583577554783723,-24.18107101145365,0
2023-10-20,88.75,90.77999877929688,88.33000183105469,90.27999877929688,311917,88.75,90.27999877929688,90.77999877929688,88.33000183105469,311917,86.62000122070313,87.36701243242487,54.841830314891055,0.28181712071794607,0.10863258594793668,87.49100074768066,93.69390303620031,81.288098459161,78.12501027666424,70.91234927212726,42.648142094542486,18.29325552681666,-21.874989723335755,0
2023-10-23,85.48999786376953,88.29000091552734,85.3499984741211,88.0,315517,85.48999786376953,88.0,88.29000091552734,85.3499984741211,315517,86.53100128173828,87.02573705630572,46.58293610939611,0.11711508925870362,0.11032908661009007,87.28150062561035,93.45749401065164,81.10550724056905,42.99567229115352,65.6465371854547,-30.5571605843708,17.218509026322074,-57.00432770884648,0
2023-10-24,83.73999786376953,86.30000305175781,82.94000244140625,86.1500015258789,370591,83.73999786376953,86.1500015258789,86.30000305175781,82.94000244140625,370591,86.30800094604493,86.42832993039003,42.852252137987875,-0.15286074837183605,0.05769111961370485,86.94900054931641,93.13580623063143,80.76219486800139,24.137911189889735,48.41953125256916,-79.09524971651,17.04313579190994,-75.86208881011027,1
2023-10-25,85.38999938964844,85.55999755859375,82.08000183105469,83.69000244140625,429459,85.38999938964844,83.69000244140625,85.55999755859375,82.08000183105469,429459,86.49800109863281,86.2395425593461,47.14996926810064,-0.23101422310203645,-4.994892944341217e-05,86.53450050354004,91.92097883052243,81.14802217655766,41.918102385172666,36.3505619554053,-74.10746548977706,17.146604059180444,-58.081897614827334,0
2023-10-26,83.20999908447266,85.58999633789062,82.55999755859375,85.37000274658203,341792,83.20999908447266,85.37000274658203,85.58999633789062,82.55999755859375,341792,86.52800064086914,85.68871647300547,42.592452765749634,-0.4635160954761801,-0.09274317823879076,86.10950050354003,91.12397491187836,81.0950260952017,12.988478733274519,26.348164102778963,-87.07165679168773,17.228797146992232,-87.01152126672548,1
2023-10-27,85.54000091552734,85.9000015258789,83.0999984741211,83.52999877929688,333760,85.54000091552734,83.52999877929688,85.9000015258789,83.0999984741211,333760,86.31300048828125,85.66167728073673,48.34003667978981,-0.4545243554518237,-0.16509941368139736,85.84700050354004,90.38051765104338,81.31348335603671,39.7701183696592,31.558899829368784,-44.96767301085971,17.15361925709428,-60.2298816303408,0
2023-10-30,82.30999755859375,85.30000305175781,81.81999969482422,85.0,356928,82.30999755859375,85.0,85.30000305175781,81.81999969482422,356928,85.87799987792968,85.05228096761982,42.05427546794893,-0.6999638656103286,-0.27207230406718363,85.52150039672851,90.08913759519405,80.95386319826298,5.468726716933255,19.40910793995565,-98.09922982831911,17.52590769285237,-94.53127328306674,0
2023-10-31,81.0199966430664,83.37000274658203,80.73999786376953,82.58999633789062,346007,81.0199966430664,82.58999633789062,83.37000274658203,80.73999786376953,346007,85.31399917602539,84.31913836315556,39.82687230077385,-0.9871890378778829,-0.41509565082932354,85.11100006103516,89.74687924863977,80.47512087343054,2.7888322088083024,16.009225765133575,-136.4231911957977,18.22026355148975,-97.2111677911917,0
2023-11-01,80.44000244140625,83.41999816894531,80.30000305175781,81.4800033569336,321592,80.44000244140625,81.4800033569336,83.41999816894531,80.30000305175781,321592,84.5259994506836,83.6138409228375,38.831040429774866,-1.2472403309506745,-0.5815245868535938,84.92200012207032,89.97703324759699,79.86696699654364,1.335872583235418,3.1978105029923154,-129.5544622196383,19.004527264355374,-98.66412741676459,1
2023-11-02,82.45999908447266,82.83000183105469,80.22000122070312,80.81999969482422,307122,82.45999908447266,80.81999969482422,82.83000183105469,80.22000122070312,307122,83.83499908447266,83.40405149768024,44.07575247152193,-1.275631323159672,-0.7203459341148095,84.92950019836425,89.96943206686198,79.88956832986652,21.21210588677282,8.445603559605503,-108.35604660931487,19.75921637170949,-78.78789411322718,0
2023-11-03,80.51000213623047,83.5999984741211,80.0999984741211,82.58000183105469,457281,80.51000213623047,82.58000183105469,83.5999984741211,80.0999984741211,457281,83.0109992980957,82.87786070468937,40.46850694167974,-1.4388931810389352,-0.8640553834996347,84.81550025939941,90.13901699955831,79.49198351924052,3.838985490577912,8.795654653528707,-118.0902867175718,19.984167769384154,-96.16101450942209,1
2023-11-06,80.81999969482422,82.23999786376953,80.66000366210938,81.12999725341797,271131,80.81999969482422,81.12999725341797,82.23999786376953,80.66000366210938,271131,82.54399948120117,82.50370415744116,41.29110727878682,-1.5256780999905288,-0.9963799267978136,84.53750038146973,90.08132302813529,78.99367773480417,6.74158427087493,10.597558549408545,-110.367470563364,20.193051210082054,-93.25841572912508,0
2023-11-07,77.37000274658203,81.05000305175781,77.08999633789062,80.93000030517578,396289,77.37000274658203,80.93000030517578,81.05000305175781,77.08999633789062,396289,81.90699996948243,81.57030390092132,35.424454322465024,-1.8514987691144853,-1.167403695261148,84.10750045776368,90.42086426309571,77.79413665243165,2.0453349799596072,4.208634913804141,-170.52616802936285,21.57962362576214,-97.9546650200404,0
2023-11-08,75.33000183105469,77.52999877929688,74.91000366210938,77.12000274658203,429647,75.33000183105469,77.12000274658203,77.52999877929688,74.91000366210938,429647,80.90100021362305,80.43570352458192,32.48533291794631,-2.2484067878250187,-1.3836043137739222,83.69950065612792,91.08362834486645,76.3153729673894,2.646492111963202,3.8111371209325706,-197.50652346221003,23.404972450971762,-97.3535078880368,1
2023-11-09,75.73999786376953,77.16000366210938,75.20999908447266,75.6500015258789,303430,75.73999786376953,75.6500015258789,77.16000366210938,75.20999908447266,303430,80.15400009155273,79.58193885897967,33.676346660175625,-2.501045503147182,-1.6070925516485743,83.34100036621093,91.49926781290036,75.18273291952151,6.203246427783318,3.631691173235366,-162.077368222322,25.099939217237843,-93.79675357221669,1
2023-11-10,77.16999816894531,77.7300033569336,75.30999755859375,75.58999633789062,266998,77.16999816894531,75.58999633789062,77.7300033569336,75.30999755859375,266998,79.31699981689454,79.14340418806434,37.79793492231438,-2.5564057770961313,-1.796955196738086,82.81500015258788,91.13870801906825,74.49129228610752,19.841919472707666,9.563886004151385,-128.06621152277373,26.290992871528008,-80.15808052729234,1
2023-11-13,78.26000213623047,78.63999938964844,76.20999908447266,77.1500015258789,262903,78.26000213623047,77.1500015258789,78.63999938964844,76.20999908447266,262903,78.9120002746582,78.98278563318546,40.81698212173971,-2.4836944983029525,-1.9343030570510593,82.39500007629394,90.7479219230681,74.04207822951977,30.482248637781407,18.842471512757452,-97.11095222019972,26.800109972946455,-69.51775136221859,0
2023-11-14,78.26000213623047,79.7699966430664,77.79000091552734,78.52999877929688,263002,78.26000213623047,78.52999877929688,79.7699966430664,77.79000091552734,263002,78.63600082397461,78.85137045192091,40.81698212173971,-2.398422761376068,-2.0271269979160613,81.975,90.27242692630864,73.67757307369135,30.482248637781407,26.935472249423484,-72.23852523037388,26.576610960417128,-69.51775136221859,0
2023-11-15,76.66000366210938,78.7699966430664,76.30999755859375,78.16999816894531,282301,76.66000366210938,78.16999816894531,78.7699966430664,76.30999755859375,282301,78.25800094604492,78.45294012650064,37.70176952514096,-2.431917173270662,-2.1080850329869816,81.39200019836426,89.45957551635769,73.32442488037083,15.92356997419612,25.629355749919636,-92.43266209203478,26.8784221023647,-84.07643002580389,0
2023-11-16,72.9000015258789,76.62999725341797,72.16000366210938,76.5999984741211,125165,72.9000015258789,76.5999984741211,76.62999725341797,72.16000366210938,125165,77.30200119018555,77.44331492638759,31.598453789360775,-2.7303882684056333,-2.2325456800707117,80.5685001373291,88.57264065759871,72.56435961705948,5.631643060444084,17.345820557473857,-143.20196126577696,28.246255345190114,-94.36835693955591,1
2023-11-17,75.88999938964844,75.98999786376953,72.75,72.97000122070312,101484,75.88999938964844,72.97000122070312,75.98999786376953,72.75,101484,76.84000091552734,77.16089391970773,39.926691691932184,-2.6945992595821338,-2.3249563959729964,79.92550010681153,87.23321898207435,72.6177812315487,32.604872544370885,18.053361859670353,-110.0099665447331,29.516386213527998,-67.39512745562911,1
2023-11-20,77.5999984741211,78.22000122070312,75.6500015258789,75.6500015258789,270638,77.5999984741211,75.6500015258789,78.22000122070312,75.6500015258789,270638,76.51800079345703,77.24073111141925,44.11727485133021,-2.4994415706077007,-2.3598534308999373,79.5310001373291,86.43528132855221,72.626718946106,47.55242376770884,28.59631312417459,-56.058542140040174,29.43796233210285,-52.44757623229116,1
2023-11-21,77.7699966430664,77.91999816894531,76.91999816894531,77.6500015258789,238629,77.7699966430664,77.6500015258789,77.91999816894531,76.91999816894531,238629,76.55800018310546,77.33696120808236,44.53153400937309,-2.3044954752206053,-2.348781839764071,79.23250007629395,85.89506594169822,72.56993421088967,49.038422421893706,43.06523957799114,-42.54869921009675,29.365140156493784,-50.961577578106294,0
2023-11-22,77.0999984741211,77.97000122070312,73.79000091552734,77.7699966430664,389325,77.0999984741211,77.7699966430664,77.97000122070312,73.79000091552734,389325,76.73499984741211,77.29387707463485,43.1731506868255,-2.178945021084246,-2.314814476028106,78.81800003051758,84.90315375223386,72.7328463088013,43.18179241501791,46.59087953487347,-65.83235472998201,30.136505121708588,-56.81820758498209,0
2023-11-24,75.54000091552734,77.08999633789062,75.06999969482422,76.79000091552734,281147,75.54000091552734,76.79000091552734,77.08999633789062,75.06999969482422,281147,76.71500015258789,76.97499050025166,40.105580697760246,-2.180192248060834,-2.2878900304346517,78.43450012207032,84.32788044234393,72.54111980179671,33.53173807244144,41.91731763645101,-70.88391575810918,30.85277258940805,-66.46826192755856,0
2023-11-27,74.86000061035156,76.2300033569336,74.05999755859375,75.30999755859375,289562,74.86000061035156,75.30999755859375,76.2300033569336,74.05999755859375,289562,76.48400039672852,76.5904468839062,38.81106832333083,-2.2105689630786287,-2.2724258169634473,77.90050010681152,83.00433088191511,72.79666933170793,30.371171356727857,35.69490061472906,-88.82885497928989,31.7651525442614,-69.62882864327214,1
2023-11-28,76.41000366210938,77.0199966430664,74.63999938964844,75.06999969482422,286618,76.41000366210938,75.06999969482422,77.0199966430664,74.63999938964844,286618,76.2990005493164,76.55763902539768,43.30334947604645,-2.0855297474899146,-2.235046603068741,77.60550041198731,82.32318752284876,72.88781330112586,55.84762049892878,39.916843309366016,-56.48167681621939,32.13563272887124,-44.15237950107122,1
2023-11-29,77.86000061035156,78.08999633789062,75.66999816894531,76.55999755859375,322170,77.86000061035156,76.55999755859375,78.08999633789062,75.66999816894531,322170,76.25900039672851,76.79443204084384,47.20799349123797,-1.8481285570977661,-2.157662993874546,77.44750061035157,81.90147783239742,72.99352338830572,74.90147444952514,53.706755435060586,-11.899086744374271,31.858681766858542,-25.098525550474857,0
2023-11-30,75.95999908447266,79.5999984741211,75.05000305175781,77.75,559169,75.95999908447266,77.75,79.5999984741211,75.05000305175781,559169,76.18899993896484,76.64271695786726,43.02649839997467,-1.7926362526487054,-2.084657645629378,77.22350044250489,81.50003262522574,72.94696825978403,49.93428288136732,60.227792609940394,-18.325261690165767,30.795452915554012,-50.06571711863268,0
2023-12-01,74.06999969482422,76.76000213623047,73.93000030517578,75.58999633789062,358976,74.06999969482422,75.58999633789062,76.76000213623047,73.93000030517578,358976,76.30599975585938,76.17495018276853,39.29764764435358,-1.8794996548597425,-2.043626047475451,76.80400047302246,80.55760359534675,73.05039735069816,25.098525550474857,49.9780942937891,-96.97530593919917,30.1975970400748,-74.90147444952514,0
2023-12-04,73.04000091552734,75.02999877929688,72.62999725341797,74.58000183105469,388832,73.04000091552734,74.58000183105469,75.02999877929688,72.62999725341797,388832,76.02099990844727,75.60495940690649,37.39560899534315,-2.008301372264029,-2.0365611124331666,76.43050041198731,80.12078171370054,72.74021911027408,11.563706505643852,28.865504979161997,-151.81909438680506,30.06276442560378,-88.43629349435615,0
2023-12-05,72.31999969482422,74.12000274658203,72.0199966430664,73.30000305175781,358703,72.31999969482422,73.30000305175781,74.12000274658203,72.0199966430664,358703,75.49300003051758,75.0076940047097,36.08095340034604,-2.143763768209382,-2.05800164358841,76.0055004119873,79.52989802351311,72.48110280046149,3.9578229457507907,13.54001833395649,-178.38615007372093,30.126602636834953,-96.04217705424921,0
2023-12-06,69.37999725341797,72.5999984741211,69.11000061035156,72.0999984741211,436803,69.37999725341797,72.0999984741211,72.5999984741211,69.11000061035156,436803,74.65400009155273,73.98447641356574,31.249925825476808,-2.4599950279572624,-2.1384003204621806,75.6060001373291,80.09933539556886,71.11266487908935,2.5738484084817936,6.031792619958803,-244.32171925107133,30.972097837059884,-97.4261515915182,0
2023-12-07,69.33999633789062,70.4800033569336,68.80000305175781,69.27999877929688,339000,69.33999633789062,69.27999877929688,70.4800033569336,68.80000305175781,339000,73.87799987792968,73.14002549071571,31.18873782870874,-2.6829113867994323,-2.247302533729631,75.3064998626709,80.56659356856261,70.0464061567792,4.999939953813887,3.843870436015481,-214.05762014424087,31.831656550223983,-95.0000600461861,1
2023-12-08,71.2300033569336,71.62999725341797,69.5,69.76000213623047,302250,71.2300033569336,69.76000213623047,71.62999725341797,69.5,302250,73.4470001220703,72.79274873911896,37.42332754460987,-2.676216676261518,-2.333085362236009,75.0810001373291,80.62637351872651,69.53562675593169,22.500012362450082,10.024600241581911,-141.55162298111782,31.945938731470456,-77.49998763754992,1
2023-12-11,71.31999969482422,71.80999755859375,70.3499984741211,71.1500015258789,274414,71.31999969482422,71.1500015258789,71.80999755859375,70.3499984741211,274414,73.09300003051757,72.52497618561083,37.71272439112065,-2.6332941418914118,-2.3931271181670897,74.78850021362305,80.47754085578092,69.09945957146519,23.333312140561763,16.94442148560857,-112.61384169820903,31.94569922008696,-76.66668785943824,0
2023-12-12,68.61000061035156,71.95999908447266,68.22000122070312,71.43000030517578,324530,68.61000061035156,71.43000030517578,71.95999908447266,68.22000122070312,324530,72.3129997253418,71.8131624446546,32.794470522837585,-2.78583858874579,-2.47166941228283,74.30600013732911,80.36062353465293,68.25137674000528,3.427060490118323,16.42012833104338,-135.19272364273257,32.550725522282285,-96.57293950988168,1
2023-12-13,69.47000122070312,69.88999938964844,67.70999908447266,68.7300033569336,306996,69.47000122070312,68.7300033569336,69.88999938964844,67.70999908447266,306996,71.47399978637695,71.38713313120887,35.66198103088978,-2.8050019831621285,-2.5383359264586898,73.86650009155274,79.98502720723422,67.74797297587125,14.80237364656844,13.85424875908283,-131.5921911652498,33.24492152184452,-85.19762635343156,1
2023-12-14,71.58000183105469,72.45999908447266,69.54000091552734,69.8499984741211,275688,71.58000183105469,69.8499984741211,72.45999908447266,69.54000091552734,275688,71.03600006103515,71.42220016754447,42.180417907120436,-2.6197310670424514,-2.554614954575442,73.6125,79.66751381489787,67.55748618510212,32.5483847371035,16.925939624596747,-66.15058833993443,32.4218644481095,-67.4516152628965,0
2023-12-15,71.43000030517578,72.22000122070312,70.30000305175781,71.61000061035156,95513,71.43000030517578,71.61000061035156,72.22000122070312,70.30000305175781,95513,70.77200012207031,71.42361837438652,41.85575791809208,-2.4566872394741637,-2.5350294115551866,73.53899993896485,79.66212932116575,67.41587055676395,31.286807499265294,26.21252196097907,-56.99326564262357,31.657597165355558,-68.7131925007347,1
2023-12-18,72.47000122070312,74.26000213623047,70.63999938964844,71.68000030517578,73941,72.47000122070312,71.68000030517578,74.26000213623047,70.63999938964844,73941,70.71500015258789,71.61386980098953,45.015701357980916,-2.2179868771552407,-2.4716209046751976,73.36800003051758,79.4094287957123,67.32657126532285,40.03366173739738,34.62295132458872,-25.05419200025276,29.92759472984731,-59.96633826260262,1
2023-12-19,73.44000244140625,74.01000213623047,71.8499984741211,72.4800033569336,230042,73.44000244140625,72.4800033569336,74.01000213623047,71.8499984741211,230042,70.82700042724609,71.94589391742893,47.86181195333382,-1.9283157052862663,-2.3629598647974115,73.16000022888184,78.8823144949024,67.43768596286128,48.191788486736144,39.837419241132935,-3.7361453480111146,28.32116389687537,-51.808211513263856,1
2023-12-20,74.22000122070312,75.37000274658203,73.5999984741211,74.05999755859375,273364,74.22000122070312,74.05999755859375,75.37000274658203,73.5999984741211,273364,71.31100082397461,72.3593679725697,50.09863600868341,-1.6171681243591252,-2.2138015167097542,72.98250045776368,78.32975797137642,67.63524294415093,71.93370100539369,53.386383743175735,38.99205981978294,26.405356438368134,-28.066298994606313,0
2023-12-21,73.88999938964844,74.58000183105469,72.44000244140625,73.80999755859375,251982,73.88999938964844,73.80999755859375,74.58000183105469,72.44000244140625,251982,71.7660011291504,72.63766459385674,49.1381266606976,-1.3812871956329928,-2.047298652494402,72.82200050354004,77.84833861940508,67.795662387675,80.67881658784955,66.93476869332646,21.70180631295054,24.92678308280329,-19.321183412150454,0
