Date,close_btc-usd,high_btc-usd,low_btc-usd,open_btc-usd,volume_btc-usd,close,open,high,low,volume,sma_10,ema_10,rsi,macd,macd_signal,bb_middle,bb_upper,bb_lower,stoch_k,stoch_d,cci,adx,williams_r,target
2023-07-01,30590.078125,30641.2890625,30328.865234375,30471.84765625,9086606733,30590.078125,30471.84765625,30641.2890625,30328.865234375,9086606733,30419.49296875,30022.0607175753,66.82226582642875,1017.749150439693,841.4193104759147,28554.8697265625,32777.843535361906,24331.8959177631,84.2523720084916,83.7972758922739,65.44066148497289,36.3015172393247,-15.747627991508399,1
2023-07-02,30620.76953125,30766.140625,30264.01953125,30587.26953125,10533418042,30620.76953125,30587.26953125,30766.140625,30264.01953125,10533418042,30490.341796875,30130.916865516152,67.00827832487286,1006.05979980747,874.3474083422258,28790.783203125,32920.85129983177,24660.715106418233,84.8569254337942,83.87197796263581,61.092576802442316,37.1431432376794,-15.143074566205794,1
2023-07-03,31156.439453125,31375.61328125,30586.513671875,30624.515625,15271884873,31156.439453125,30624.515625,31375.61328125,30586.513671875,15271884873,30536.4388671875,30317.37551780867,70.15351775452527,1028.1679114582075,905.1115089654222,29052.66875,33084.12662499035,25021.210875009652,95.06223151372576,88.05717631867053,72.69740787745883,38.34028009121315,-4.937768486274231,0
2023-07-04,30777.58203125,31325.197265625,30659.35546875,31156.865234375,12810828427,30777.58203125,31156.865234375,31325.197265625,30659.35546875,12810828427,30559.3275390625,30401.049429343453,65.4043390210184,1003.54982383889,924.7991719401159,29335.3140625,33001.69354642764,25668.934578572364,80.29840197492608,86.73918630748203,65.45561849302516,39.45190716949448,-19.701598025073913,0
2023-07-05,30514.166015625,30877.330078125,30225.61328125,30778.724609375,12481622280,30514.166015625,30778.724609375,30877.330078125,30225.61328125,12481622280,30562.71796875,30421.61608139464,62.24895524330459,951.8124397130559,930.2018254947039,29582.20263671875,32845.723101621836,26318.682171815664,51.0763527681931,75.47899541894833,47.41972482499829,39.55329394654619,-48.9236472318069,0
2023-07-06,29909.337890625,31460.052734375,29892.2265625,30507.150390625,21129219509,29909.337890625,30507.150390625,31460.052734375,29892.2265625,21129219509,30526.538671875,30328.474592163795,55.614460682047806,852.1821893043452,914.5978982566323,29761.29638671875,32663.882280640617,26858.710492796883,16.618252773034406,49.33100250538454,38.46038285781962,40.10838482637807,-83.38174722696559,1
2023-07-07,30342.265625,30434.64453125,29777.28515625,29907.998046875,13384770155,30342.265625,29907.998046875,30434.64453125,29777.28515625,13384770155,30491.948828125,30330.982052679465,58.984191188261526,798.9483686288113,891.4679923310682,29952.87587890625,32449.35184540646,27456.399912406036,39.896724028203984,35.86377652314385,18.303697076552385,40.38538981253722,-60.103275971796016,0
2023-07-08,30292.541015625,30374.4375,30080.16015625,30346.921875,7509378699,30292.541015625,30346.921875,30374.4375,30080.16015625,7509378699,30512.5783203125,30323.992773215014,58.4354460486202,744.169499048221,862.0082936744989,30150.69228515625,32016.94285135745,28284.441718955048,37.2230378720571,31.24600489109851,13.169361509076296,40.642608728256434,-62.7769621279429,0
2023-07-09,30171.234375,30427.58984375,30085.591796875,30291.611328125,7903327692,30171.234375,30291.611328125,30427.58984375,30085.591796875,7903327692,30485.1666015625,30296.2185189941,57.04125587968912,683.0941341811122,826.2254617758216,30316.7025390625,31409.946695910665,29223.458382214332,30.7003946624995,35.94005218758687,-13.023679957082654,40.929490145252,-69.2996053375005,1
2023-07-10,30414.470703125,31026.083984375,29985.39453125,30172.423828125,14828209155,30414.470703125,30172.423828125,31026.083984375,29985.39453125,14828209155,30478.8884765625,30317.71891610881,59.14604368536971,646.8619840737629,790.35276623541,30421.05166015625,31022.836405953654,29819.266914358843,43.77918223577671,37.23420492344445,12.549015234386452,41.698233518466154,-56.22081776422329,1
2023-07-11,30620.951171875,30788.314453125,30358.09765625,30417.6328125,12151839152,30620.951171875,30417.6328125,30788.314453125,30358.09765625,12151839152,30481.97578125,30372.85205352084,60.89748911418322,627.5747017637477,757.7971533410775,30450.734375,31030.04778138972,29871.42096861028,54.881611752078854,43.120396216785046,40.19014801956717,42.41206665073644,-45.118388247921146,0
2023-07-12,30391.646484375,30959.96484375,30228.8359375,30622.24609375,14805659717,30391.646484375,30622.24609375,30959.96484375,30228.8359375,14805659717,30459.0634765625,30376.26922276705,57.927428071433084,587.0196228682798,723.6416472465181,30474.70263671875,31000.07682217407,29949.32845126343,42.55192678895113,47.07090692560225,9.241762971547617,43.2148561031688,-57.44807321104887,1
2023-07-13,31476.048828125,31814.515625,30268.3515625,30387.48828125,23686079548,31476.048828125,30387.48828125,31814.515625,30268.3515625,23686079548,30491.0244140625,30576.229151013948,66.29844355880019,635.0610486154947,705.9255275203135,30513.731640625,31192.492486441322,29834.970794808676,84.71408875963556,60.71587576688853,236.42795122071905,44.55159906446698,-15.285911240364438,0
2023-07-14,30334.068359375,31582.25390625,29966.38671875,31474.720703125,20917902660,30334.068359375,31474.720703125,31582.25390625,29966.38671875,20917902660,30446.673046875,30532.1999161705,54.092552918957146,574.3650222936194,679.6134264749747,30503.00029296875,31185.984133025686,29820.016452911816,27.330398384755654,51.53213797778079,32.317076771524306,45.05676146828853,-72.66960161524435,0
2023-07-15,30295.806640625,30407.78125,30263.462890625,30331.783203125,8011667756,30295.806640625,30331.783203125,30407.78125,30263.462890625,8011667756,30424.837109375,30489.21932061677,53.73559364069229,517.2134682973519,647.1334348394502,30493.7775390625,31182.696345877397,29804.8587322476,25.452274169704197,45.83225377136515,-68.66442507925028,45.52584084326568,-74.5477258302958,0
2023-07-16,30249.1328125,30437.560546875,30089.669921875,30297.47265625,8516564470,30249.1328125,30297.47265625,30437.560546875,30089.669921875,8516564470,30458.8166015625,30445.5672282319,53.2737572455939,462.8191708339218,610.2705820383446,30492.67763671875,31183.083447017587,29802.27182641991,23.161231067760113,25.314634540740002,-89.49279589295946,45.52009221015364,-76.83876893223989,0
2023-07-17,30145.888671875,30336.400390625,29685.783203125,30249.626953125,13240156074,30145.888671875,30249.626953125,30336.400390625,29685.783203125,13240156074,30439.17890625,30391.08021798519,52.204913649106665,406.69226364509814,569.5549183596953,30465.5638671875,31165.65606511299,29765.471669262006,21.61405839559377,23.40918787768604,-138.88878048460697,44.553307308137946,-78.38594160440623,0
2023-07-18,29856.5625,30233.65625,29556.427734375,30147.0703125,13138897269,29856.5625,30147.0703125,30233.65625,29556.427734375,13138897269,30395.5810546875,30293.895178351515,49.224418513545466,335.00337092713016,522.6446088731823,30454.0796875,31185.517776788423,29722.64159821158,13.291544889420926,19.35561145092495,-175.1495910225261,43.36396055312844,-86.70845511057907,1
2023-07-19,29913.923828125,30184.181640625,29794.26953125,29862.046875,12128602812,29913.923828125,29862.046875,30184.181640625,29794.26953125,12128602812,30369.85,30224.809478310326,49.83590404612559,279.59498974864255,474.03468504827435,30427.50830078125,31195.958662576657,29659.057938985843,15.831805982142317,16.91246975571902,-130.31132426488412,42.25956713776248,-84.16819401785769,0
2023-07-20,29792.015625,30195.53125,29638.095703125,29915.25,14655207121,29792.015625,29915.25,30195.53125,29638.095703125,14655207121,30307.6044921875,30146.119686799357,48.499113109002906,223.27272629969957,423.88229329855943,30393.246484375,31209.393390449073,29577.099578300924,10.433070014816533,13.185473628793273,-131.4593066600166,40.85479052582287,-89.56692998518346,1
2023-07-21,29908.744140625,30045.998046875,29733.8515625,29805.111328125,10972789818,29908.744140625,29805.111328125,30045.998046875,29733.8515625,10972789818,30236.3837890625,30102.960496585834,49.88527892743698,185.91285474369215,376.288405587586,30359.17978515625,31196.230307873524,29522.12926243898,15.60242219590863,13.955766064289174,-110.4110042761999,39.550355100450375,-84.39757780409137,0
2023-07-22,29771.802734375,29991.615234375,29664.12109375,29908.697265625,7873300598,29771.802734375,29908.697265625,29991.615234375,29664.12109375,7873300598,30174.3994140625,30042.74999436568,48.244716577366454,143.59953431099711,329.75063133226826,30316.7314453125,31182.04217115837,29451.42071946663,9.537936981734926,11.857809730820044,-114.92510700075727,38.15481330114597,-90.46206301826507,1
2023-07-23,30084.5390625,30330.640625,29741.52734375,29790.111328125,9220145050,30084.5390625,29790.111328125,30330.640625,29741.52734375,9220145050,30035.2484375,30050.34800675374,52.11751794539013,133.75923781887104,290.5523526295888,30263.13642578125,31042.260100585198,29484.0127509773,23.38754529075606,16.17596815613322,-58.107484455244474,37.42601774976284,-76.61245470924395,0
2023-07-24,29176.916015625,30093.39453125,28934.294921875,30081.662109375,15395817395,29176.916015625,30081.662109375,30093.39453125,28934.294921875,15395817395,29919.533203125,29891.542190184875,42.238921977791094,52.12230391826961,242.866342887325,30183.103125,31057.435146256805,29308.7711037432,8.4236979994887,13.783060090659909,-188.28397546349302,34.8951598050975,-91.5763020005113,1
2023-07-25,29227.390625,29353.16015625,29062.43359375,29178.970703125,10266772793,29227.390625,29178.970703125,29353.16015625,29062.43359375,10266772793,29812.6916015625,29770.78736015126,42.8872528227288,-8.405778633976297,192.61191858306475,30118.76435546875,31071.998494260086,29165.530216677413,10.176154306751394,13.995799198998732,-191.36959548486684,32.545077427908254,-89.8238456932486,1
2023-07-26,29354.97265625,29675.552734375,29113.912109375,29225.759765625,13497554655,29354.97265625,29225.759765625,29675.552734375,29113.912109375,13497554655,29723.2755859375,29695.184686714667,44.580518409406594,-45.554789210418676,144.97857702436806,30091.04609375,31097.76640165589,29084.32578584411,14.605746494307551,11.068532933515897,-136.3298954634286,30.9641645571406,-85.39425350569245,0
2023-07-27,29210.689453125,29560.966796875,29099.3515625,29353.798828125,10770779217,29210.689453125,29353.798828125,29560.966796875,29099.3515625,10770779217,29629.7556640625,29607.094644243818,43.02690457099977,-85.65076766962011,98.85270808557044,30034.46728515625,31103.60920482116,28965.32536549134,10.438021618950327,11.739974140003104,-132.8285810716844,29.463362434238554,-89.56197838104967,1
2023-07-28,29319.24609375,29521.513671875,29125.845703125,29212.1640625,11218474952,29319.24609375,29212.1640625,29521.513671875,29125.845703125,11218474952,29576.0240234375,29554.758544154032,44.59149161253369,-107.4291296870033,57.5963405310557,29985.8025390625,31091.505607155825,28880.099470969177,25.60766144539492,16.88380985288428,-111.9614526591571,28.069760462972372,-74.39233855460508,1
2023-07-29,29356.91796875,29396.84375,29264.166015625,29319.4453125,6481775959,29356.91796875,29319.4453125,29396.84375,29264.166015625,6481775959,29520.3234375,29518.787530444206,45.1543737119823,-120.26252152755478,22.02456811933361,29945.08671875,31080.0626348362,28810.110802663803,28.113664002328264,21.386449022224514,-97.5862762887045,26.775701489653773,-71.88633599767174,0
2023-07-30,29275.30859375,29443.169921875,29059.501953125,29357.09375,8678454527,29275.30859375,29357.09375,29443.169921875,29059.501953125,8678454527,29468.652734375,29474.518632863437,44.10899032486503,-135.45680976129006,-9.471707456791126,29888.12861328125,31037.410871636213,28738.846354926285,24.321542100468324,26.01428918273052,-99.70934715877529,25.03948735797106,-75.67845789953168,0
2023-07-31,29230.111328125,29489.873046875,29131.578125,29278.314453125,11656781982,29230.111328125,29278.314453125,29489.873046875,29131.578125,11656781982,29400.789453125,29430.080941092812,43.50822626648488,-149.42297917078395,-37.461961799589695,29818.58662109375,30950.26542874897,28686.907813438527,21.18504075229848,24.5400822850317,-86.8635568067813,23.54190335290485,-78.81495924770152,1
2023-08-01,29675.732421875,29675.732421875,28657.0234375,29230.873046875,18272392391,29675.732421875,29230.873046875,29675.732421875,28657.0234375,18272392391,29391.182421875,29474.744846689573,50.645636273055445,-123.11418727883938,-54.59240689543964,29782.79091796875,30884.5955909091,28680.986245028398,60.868697572156115,35.45842680830766,-70.65210023538246,22.703529924534383,-39.131302427843885,0
2023-08-02,29151.958984375,29987.998046875,28946.509765625,29704.146484375,19212655598,29151.958984375,29704.146484375,29987.998046875,28946.509765625,19212655598,29297.9244140625,29416.05650808692,43.66283367136874,-142.88137169650145,-72.250199855652,29666.58642578125,30482.75118667327,28850.42166488923,29.5728049742558,37.208847766236815,-59.060767823286724,21.145880648595146,-70.4271950257442,1
2023-08-03,29178.6796875,29375.70703125,28959.48828125,29161.8125,12780357746,29178.6796875,29161.8125,29375.70703125,28959.48828125,12780357746,29298.10078125,29372.897086162026,44.08637372575687,-154.60863819385486,-88.72188752329258,29608.8169921875,30390.660875458445,28826.973108916558,31.169388907820355,40.53696381807743,-86.18721936155258,19.699492035222992,-68.83061109217965,0
2023-08-04,29074.091796875,29302.078125,28885.3359375,29174.3828125,12036639988,29074.091796875,29174.3828125,29302.078125,28885.3359375,12036639988,29282.7708984375,29318.5688517462,42.73220434048848,-170.37793925224832,-105.05309786908373,29547.73125,30295.494071823956,28799.968428176046,24.92017663836283,28.55412350681301,-96.05236641720428,18.54164651454234,-75.07982336163717,0
2023-08-05,29042.126953125,29102.46484375,28957.796875,29075.388671875,6598366353,29042.126953125,29075.388671875,29102.46484375,28957.796875,6598366353,29251.486328125,29268.306688360524,42.30451229685564,-183.34107788202164,-120.71069387167131,29487.38095703125,30192.5865418678,28782.175372194703,23.010251000126036,26.36660551543642,-102.74810283926564,17.46650424533887,-76.98974899987397,0
2023-08-06,29041.85546875,29160.822265625,28963.833984375,29043.701171875,7269806994,29041.85546875,29043.701171875,29160.822265625,28963.833984375,7269806994,29234.6029296875,29227.133739340425,42.30063990098225,-191.4296829366067,-134.8544916846584,29432.179296875,30094.0691168515,28770.289476898502,26.791964341561716,24.90746399335021,-95.0311413495985,16.295729631593563,-73.20803565843829,1
2023-08-07,29180.578125,29244.28125,28724.140625,29038.513671875,13618163710,29180.578125,29038.513671875,29244.28125,28724.140625,13618163710,29220.7361328125,29218.66908218762,45.0676362329299,-184.51917947012407,-144.78742924175154,29398.380078125,30038.824450693704,28757.935705556294,39.3361889710166,29.71280143756813,-93.99177417964493,15.869448455148879,-60.6638110289834,1
2023-08-08,29765.4921875,30176.796875,29113.814453125,29180.01953125,17570561357,29765.4921875,29180.01953125,30176.796875,29113.814453125,17570561357,29261.5935546875,29318.091464971687,54.89044110853709,-130.3423734269236,-141.89841807878597,29390.95849609375,30010.430741939093,28771.486250248407,72.93644714724131,46.35486681993989,82.35891228224189,16.216857498865284,-27.063552852758686,0
2023-08-09,29561.494140625,30093.435546875,29376.80078125,29766.6953125,18379521213,29561.494140625,29766.6953125,30093.435546875,29376.80078125,18379521213,29290.212109375,29362.34649690865,51.435886300019014,-102.68412316171452,-134.05555909537168,29379.432421875,29976.811345931517,28782.053497818484,59.513522266374,57.26205279487732,88.06065440412425,16.53945161088766,-40.486477733626,0
2023-08-10,29429.591796875,29688.564453125,29354.447265625,29563.97265625,11865344789,29429.591796875,29563.97265625,29688.564453125,29354.447265625,11865344789,29310.16015625,29374.572915084347,49.276423476119035,-90.3664887156192,-125.3177450194212,29355.4748046875,29902.31547863245,28808.63413074255,50.83444283944461,61.094804084353314,43.15742425128478,16.77202997244354,-49.16555716055539,0
2023-08-11,29397.71484375,29517.7734375,29253.517578125,29424.90234375,10195168197,29397.71484375,29424.90234375,29517.7734375,29253.517578125,10195168197,29282.3583984375,29378.780538478102,48.74381509456176,-82.22899372975371,-116.6999947614877,29336.77041015625,29849.923759900616,28823.61706041188,48.73696223224062,53.02830911268643,17.97132507934261,16.676626400450246,-51.26303776775938,1
2023-08-12,29415.96484375,29465.11328125,29357.587890625,29399.787109375,6194358008,29415.96484375,29399.787109375,29465.11328125,29357.587890625,6194358008,29308.758984375,29385.54132125481,49.083128701410125,-73.46054046470454,-108.05210390213108,29303.34169921875,29688.412089759146,28918.27130867835,49.93779911685027,49.83640139617851,49.18568482343368,16.588037369313614,-50.06220088314973,0
2023-08-13,29282.9140625,29441.43359375,29265.806640625,29416.59375,7329897180,29282.9140625,29416.59375,29441.43359375,29265.806640625,7329897180,29319.182421875,29366.881819663024,46.6580766019815,-76.36725005232074,-101.71513313216902,29308.6416015625,29689.50065263714,28927.78255048786,41.18315332774725,46.61930489227939,10.709405575613168,16.20103775635875,-58.81684667225275,1
2023-08-14,29408.443359375,29660.25390625,29124.10546875,29283.263671875,14013695304,29408.443359375,29283.263671875,29660.25390625,29124.10546875,14013695304,29352.617578125,29374.438463247017,49.20782873785934,-67.76057148788823,-94.92422080331286,29317.69423828125,29699.00454471585,28936.383931846645,49.442890850301495,46.854614431633024,40.565992331617906,16.391590006566503,-50.557109149698505,0
2023-08-15,29170.34765625,29439.12109375,29088.853515625,29408.048828125,12640195779,29170.34765625,29408.048828125,29439.12109375,29088.853515625,12640195779,29365.4396484375,29337.331043793012,44.83063904891637,-79.23863643470031,-91.78710392959036,29308.46298828125,29694.624810377903,28922.3011661846,30.716629020114016,40.44755773272093,-38.9183222801309,16.442755362240216,-69.28337097988599,0
2023-08-16,28701.779296875,29221.9765625,28701.779296875,29169.07421875,14949271904,28701.779296875,29169.07421875,29221.9765625,28701.779296875,14949271904,29331.43203125,29221.77618071701,37.71958257749556,-124.70709050061123,-98.37110124379454,29283.01748046875,29750.170715309236,28815.86424562826,0.0,26.719839956805185,-177.3745322018929,15.29312389895557,-100.0,0
2023-08-17,26664.55078125,28745.947265625,25409.111328125,28699.802734375,31120851211,26664.55078125,28699.802734375,28745.947265625,25409.111328125,31120851211,29079.829296875,28756.826108086643,21.644393504314294,-321.4233154112153,-142.9815440772787,29150.28271484375,30382.666235221746,27917.899194465754,26.332262075209286,19.016297031774446,-498.7710667014052,18.334526337454502,-73.66773792479071,0
2023-08-18,26049.556640625,26808.1953125,25668.921875,26636.078125,24026236529,26049.556640625,26636.078125,26808.1953125,25668.921875,24026236529,28708.2357421875,28264.595295820887,19.010497576739382,-520.9421317253837,-218.5736616068997,28984.9146484375,30808.02834856377,27161.800948311233,13.433044318952255,13.255102131387195,-374.76094214081604,21.158685744632088,-86.56695568104774,1
2023-08-19,26096.205078125,26249.44921875,25802.408203125,26047.83203125,10631443812,26096.205078125,26047.83203125,26249.44921875,25802.408203125,10631443812,28361.7068359375,27870.34252896709,19.80764194238523,-667.6023873079866,-308.37940674711706,28825.95947265625,31033.84068313512,26618.07826217738,14.41147372754813,18.05892670723657,-252.7928739090759,23.781119479868416,-85.58852627245187,1
2023-08-20,26189.583984375,26260.681640625,26004.314453125,26096.861328125,9036580420,26189.583984375,26096.861328125,26260.681640625,26004.314453125,9036580420,28037.7060546875,27564.75006631398,21.473811265125235,-767.4501119831548,-400.1935477943246,28673.93310546875,31151.778696479414,26196.087514458086,16.37005311228137,14.738190386260598,-179.1730860561533,26.18856959483522,-83.62994688771863,0
2023-08-21,26124.140625,26220.201171875,25846.087890625,26188.69140625,13371557893,26124.140625,26188.69140625,26220.201171875,25846.087890625,13371557893,27710.3486328125,27302.821076984164,21.142268752576427,-842.1530689638894,-488.58545202823757,28496.353515625,31163.40220183139,25829.30482941861,14.997408907214298,15.259645249014612,-145.89345144855025,28.533030130432063,-85.0025910927857,0
2023-08-22,26031.65625,26135.5078125,25520.728515625,26130.748046875,14503820706,26031.65625,26130.748046875,26135.5078125,25520.728515625,14503820706,27371.9177734375,27071.70019935068,20.65688810763598,-898.461511681402,-570.5606639588705,28340.33837890625,31194.24248016099,25486.43427765151,13.289962282779916,14.885808100758544,-127.50931511566462,30.92555597385003,-86.71003771722009,1
2023-08-23,26431.640625,26786.8984375,25804.998046875,26040.474609375,16985265785,26431.640625,26040.474609375,26786.8984375,25804.998046875,16985265785,27086.7904296875,26955.325731286917,28.32132380496752,-900.4313498597185,-636.5348011390402,28202.98642578125,31145.327088631835,25260.645762930668,23.893924457345236,17.393765215779833,-89.95336569027637,31.561890682472487,-76.10607554265476,0
2023-08-24,26162.373046875,26554.91015625,25914.92578125,26431.51953125,12871532023,26162.373046875,26431.51953125,26554.91015625,25914.92578125,12871532023,26762.1833984375,26811.15251593929,26.46773477550468,-913.1933791676929,-691.8665167447707,28057.40048828125,31099.380631937274,25015.42034462523,17.71904152606032,18.300976088728504,-84.13400325335716,32.15277291190762,-82.28095847393968,0
2023-08-25,26047.66796875,26248.103515625,25786.8125,26163.6796875,12406045118,26047.66796875,26163.6796875,26248.103515625,25786.8125,12406045118,26449.9154296875,26672.337143723053,25.696205927612297,-921.9356205651893,-737.8803375088545,27907.6775390625,31034.63181858211,24780.72325954289,15.020823905337949,18.877929962914518,-81.78174315930676,32.83165474452074,-84.97917609466205,0
2023-08-26,26008.462890625,26107.384765625,25983.87890625,26047.234375,6034817316,26008.462890625,26047.234375,26107.384765625,25983.87890625,6034817316,26180.5837890625,26551.632734068862,25.423425116355872,-921.406036774737,-774.585477362031,27756.00791015625,30941.90805011758,24570.10777019492,14.09859941146337,15.612821614287228,-73.22115549523332,33.4620450176615,-85.90140058853663,1
2023-08-27,26089.693359375,26165.373046875,25965.09765625,26008.2421875,6913768611,26089.693359375,26008.2421875,26165.373046875,25965.09765625,6913768611,26123.098046875,26467.643756851798,27.149030424179855,-904.0108435711154,-800.470550603848,27601.463671875,30795.812555839766,24407.114787910235,16.009390857696804,15.042938058166056,-65.01031857615047,33.888998077619725,-83.9906091423032,1
2023-08-28,26106.150390625,26198.578125,25880.599609375,26089.615234375,11002805166,26106.150390625,26089.615234375,26198.578125,25880.599609375,11002805166,26128.757421875,26401.917690265105,27.514965971624704,-878.7672014620512,-816.1298807754887,27418.49658203125,30513.742201873436,24323.250962189064,17.296212739869098,15.801401003009772,-60.21946960761331,34.389179421775836,-82.70378726013091,1
2023-08-29,27727.392578125,28089.337890625,25912.62890625,26102.486328125,29368391712,27727.392578125,26102.486328125,28089.337890625,25912.62890625,29368391712,26291.876171875,26642.913124421448,52.71396343631634,-719.6451170294567,-796.8329280262824,27326.79150390625,30267.455000770417,24386.128007042083,60.80155231030634,31.369051969290762,-3.6796152963715865,32.69746247828041,-39.19844768969366,0
2023-08-30,27297.265625,27760.16015625,27069.20703125,27726.083984375,16343655235,27297.265625,27726.083984375,27760.16015625,27069.20703125,16343655235,26402.6443359375,26761.88630634482,47.95111191655782,-621.0878549223853,-761.6839134055031,27220.1751953125,29998.277820097963,24442.072570527034,56.58517027030191,44.89431177349246,8.58389488881396,31.126582459320364,-43.41482972969809,0
2023-08-31,25931.47265625,27456.078125,25752.9296875,27301.9296875,20181001451,25931.47265625,27301.9296875,27456.078125,25752.9296875,20181001451,26383.3775390625,26610.90200632758,36.63274571319648,-645.7448481584688,-738.4961003560963,27046.8630859375,29689.11986898293,24404.606302892073,15.990914952765054,44.459212511124456,-39.885923748073814,29.943116462649748,-84.00908504723495,0
2023-09-01,25800.724609375,26125.869140625,25362.609375,25934.021484375,17202862221,25800.724609375,25934.021484375,26125.869140625,25362.609375,17202862221,26360.284375,26463.59702506347,35.762488149060246,-668.1341332290976,-724.4237069306967,26866.10107421875,29323.51127213178,24408.69087630572,16.067431424304395,29.547838882457132,-72.87988272634172,29.25872993916928,-83.93256857569561,1
2023-09-02,25868.798828125,25970.28515625,25753.09375,25800.91015625,10100387473,25868.798828125,25800.91015625,25970.28515625,25753.09375,10100387473,26304.0001953125,26355.451898347383,36.606896440090196,-672.6311096863792,-714.0651874818332,26695.3953125,28920.935337397048,24469.855287602953,18.563984284624503,16.874110220564663,-63.78909781788949,28.623228167365994,-81.43601571537549,1
2023-09-03,25969.56640625,26087.1484375,25817.03125,25869.47265625,8962524523,25969.56640625,25869.47265625,26087.1484375,25817.03125,8962524523,26284.71953125,26285.29089978422,37.90803051817219,-660.4506307675947,-703.3422761389854,26523.45146484375,28385.710639805857,24661.192289881645,22.25953290809657,18.963649539008504,-55.13127073870212,27.835015919995403,-77.74046709190343,0
2023-09-04,25812.416015625,26081.525390625,25657.025390625,25968.169921875,10680635106,25812.416015625,25968.169921875,26081.525390625,25657.025390625,10680635106,26261.1943359375,26199.313648118907,36.644830615531916,-655.9172310860122,-693.8572671283908,26355.5548828125,27789.135915782863,24921.973849842136,16.49620187882543,19.10657302384885,-69.11119712138371,27.296534977886186,-83.50379812117457,0
2023-09-05,25779.982421875,25858.375,25589.98828125,25814.95703125,11094740040,25779.982421875,25814.95703125,25858.375,25589.98828125,11094740040,26238.3462890625,26123.07160698365,36.37542094496709,-647.4778772063,-684.5813891439727,26209.4650390625,27176.46480102426,25242.46527710074,15.306732756243353,18.020822514388467,-96.42583309174454,26.879690791835532,-84.69326724375665,0
2023-09-06,25753.236328125,25953.015625,25404.359375,25783.931640625,12752705327,25753.236328125,25783.931640625,25953.015625,25404.359375,12752705327,26204.7005859375,26055.828829009348,36.13946433569765,-635.6207740702703,-674.7892661292324,26163.89931640625,27126.70351254252,25201.095120269976,14.325846921928106,15.376260518998977,-104.3711996475381,26.726822873027366,-85.6741530780719,1
2023-09-07,26240.1953125,26409.302734375,25608.201171875,25748.3125,11088307100,26240.1953125,25748.3125,26409.302734375,25608.201171875,11088307100,26218.105078125,26089.35000782583,43.3451883277919,-580.2417483688732,-655.8797625771606,26173.43125,27135.292911242665,25211.56958875734,32.184573288875676,20.605717655682394,-13.575442568607267,25.698205470580895,-67.81542671112432,0
2023-09-08,25905.654296875,26414.005859375,25677.48046875,26245.208984375,10817356400,25905.654296875,26245.208984375,26414.005859375,25677.48046875,10817356400,26035.93125,26055.950787652953,40.005496442443174,-556.9282138279632,-636.0894528273211,26163.9037109375,27132.388549418018,25195.41887245698,19.915621183523925,22.14201379810925,-33.19730404835809,24.734207714106596,-80.08437881647608,0
2023-09-09,25895.677734375,25921.9765625,25810.494140625,25905.42578125,5481314132,25895.677734375,25905.42578125,25921.9765625,25810.494140625,5481314132,25895.7724609375,26026.810232511507,39.90674849186931,-533.1117149559941,-615.4939052530558,26149.2083984375,27124.583307454828,25173.83348942017,19.549740882539385,23.88331178497968,-57.52226884212261,23.839066940237604,-80.45025911746062,0
2023-09-10,25832.2265625,25978.130859375,25640.26171875,25895.2109375,7899553047,25832.2265625,25895.2109375,25978.130859375,25640.26171875,7899553047,25885.8478515625,25991.431383418505,39.24328476803692,-513.4383496080882,-595.0827941240623,26134.6126953125,27119.739028912176,25149.48636171282,17.222733572812544,18.896031879625298,-66.82739611599709,23.285487502624758,-82.77726642718746,0
2023-09-11,25162.654296875,25883.947265625,24930.296875,25831.71484375,14600006467,25162.654296875,25831.71484375,25883.947265625,24930.296875,14600006467,25822.0408203125,25840.744640410594,33.007079164312074,-545.5867671818523,-585.1835887356203,26091.16259765625,27163.42323245478,25018.90196285772,7.355315132843543,14.709263196065171,-162.7143758631938,23.765509977117453,-92.64468486715646,1
2023-09-12,25833.34375,26451.939453125,25133.078125,25160.658203125,18657279324,25833.34375,25160.658203125,26451.939453125,25133.078125,18657279324,25818.4953125,25839.399023972303,42.81054683755208,-511.0544682546679,-570.3577646394299,26061.24775390625,27127.20850911855,24995.286998693948,31.911325221376362,18.82979130901083,-56.16227452533257,23.05022182377392,-68.08867477862364,1
2023-09-13,26228.32421875,26376.11328125,25781.123046875,25837.5546875,13072077070,26228.32421875,25837.5546875,26376.11328125,25781.123046875,13072077070,25844.37109375,25910.112695750064,47.66747136642755,-446.6668522917207,-545.6195821698881,26064.5453125,27132.143776402696,24996.9468485973,51.39112279616455,30.2192543834615,16.403759459758987,22.3860256813835,-48.60887720383545,1
2023-09-14,26539.673828125,26774.623046875,26171.451171875,26228.27734375,13811359124,26539.673828125,26228.27734375,26774.623046875,26171.451171875,13811359124,25917.096875,26024.578356181868,51.186650759094285,-366.2934880140092,-509.7543633387123,26089.14560546875,27176.5453639736,25001.745846963902,87.26097247152637,56.85447349635577,85.78840820026637,21.01899120183111,-12.739027528473622,1
2023-09-15,26608.693359375,26840.498046875,26240.701171875,26533.818359375,11479735788,26608.693359375,26533.818359375,26840.498046875,26240.701171875,11479735788,25999.96796875,26130.781084035163,51.95790923378547,-293.6427871495471,-466.5320481008793,26119.15712890625,27228.895612632547,25009.41864517995,87.86490706251284,75.50566744340126,85.89637703640417,19.6303318721061,-12.135092937487155,0
