Date,close_^ndx,high_^ndx,low_^ndx,open_^ndx,volume_^ndx,close,open,high,low,volume,sma_10,ema_10,rsi,macd,macd_signal,bb_middle,bb_upper,bb_lower,stoch_k,stoch_d,cci,adx,williams_r,target
2023-08-10,15128.83984375,15366.2900390625,15072.490234375,15217.2900390625,5299080000,15128.83984375,15217.2900390625,15366.2900390625,15072.490234375,5299080000,15413.65888671875,15326.334680899563,43.9583451491677,31.337625203914286,119.28445728055206,15497.42783203125,15923.765330559958,15071.090333502541,7.707936762378023,10.01082098177685,-131.44618215680015,20.90407427062925,-92.29206323762197,0
2023-08-11,15028.0703125,15102.5302734375,14973.669921875,15010.51953125,4638880000,15028.0703125,15010.51953125,15102.5302734375,14973.669921875,4638880000,15341.37294921875,15272.104795736006,41.12576166837682,3.6449029615432664,96.15654641675032,15470.5513671875,15941.724481005122,14999.378253369878,6.555212597832188,5.847662442148064,-165.16914946751987,20.171766801086257,-93.44478740216782,1
2023-08-14,15205.58984375,15206.259765625,14972.009765625,14988.419921875,4272020000,15205.58984375,14988.419921875,15206.259765625,14972.009765625,4272020000,15286.23193359375,15260.011168102186,47.53902836938817,-3.9321094415845437,76.13881524508335,15445.166845703125,15916.000218410743,14974.333472995506,28.09005786279928,14.117735741003159,-115.8856737070331,18.89478517264252,-71.90994213720072,0
2023-08-15,15037.650390625,15192.8798828125,15014.3603515625,15172.080078125,4473320000,15037.650390625,15172.080078125,15192.8798828125,15014.3603515625,4473320000,15218.19599609375,15219.581935833605,42.79016931801575,-23.22058425809155,56.26693534444838,15404.981884765624,15870.86439817302,14939.099371358228,7.893862221475825,14.17971089403576,-119.202224904954,17.709016517659055,-92.10613777852417,0
2023-08-16,14876.4697265625,15077.0498046875,14874.01953125,15021.6298828125,6243760000,14876.4697265625,15021.6298828125,15077.0498046875,14874.01953125,6243760000,15168.7689453125,15157.197897784312,38.78561197955608,-50.92573192549207,34.82840189046029,15357.487890625,15835.377696737543,14879.598084512456,0.2635949987340296,12.082505027669706,-150.35429971353543,17.347435584568853,-99.73640500126596,0
2023-08-17,14715.8095703125,14949.580078125,14698.2900390625,14943.33984375,5280180000,14715.8095703125,14943.33984375,14949.580078125,14698.2900390625,5280180000,15104.9958984375,15076.945474607617,35.24492873453694,-84.86788877971594,10.889143756425046,15319.973876953125,15870.19274104858,14769.75501285767,1.5851053114281322,3.2475208438793253,-171.20726215311925,17.791750140960204,-98.41489468857186,0
2023-08-18,14694.83984375,14744.5703125,14557.830078125,14589.7099609375,4801910000,14694.83984375,14589.7099609375,14744.5703125,14557.830078125,4801910000,15046.987890625,15007.471723542594,34.798404509383346,-112.16638998639246,-13.721962992138458,15283.432373046875,15894.434708138084,14672.430037955666,11.507627295201505,4.452109201787885,-172.02437879311034,18.734765052398178,-88.4923727047985,1
2023-08-21,14936.6904296875,14958.8701171875,14739.3701171875,14762.009765625,4363070000,14936.6904296875,14762.009765625,14958.8701171875,14739.3701171875,4363070000,14999.87197265625,14994.602397387122,43.66339228649459,-112.98293091414234,-33.57415657653924,15257.86591796875,15881.83505784164,14633.89677809586,37.75275759890621,16.94849673517861,-100.75965547085286,18.322350067806077,-62.24724240109379,0
2023-08-22,14908.9599609375,15037.7900390625,14883.98046875,15035.0703125,4282430000,14908.9599609375,15035.0703125,15037.7900390625,14883.98046875,4282430000,14963.46298828125,14979.031045305372,42.94244838788172,-114.54723335424023,-49.76877193207944,15225.242919921875,15850.541659901675,14599.944179942075,36.36844548784151,28.542943460649738,-76.31182095616366,17.521678103037324,-63.63155451215849,1
2023-08-23,15148.0595703125,15188.8603515625,14947.580078125,14947.580078125,4127850000,15148.0595703125,14947.580078125,15188.8603515625,14947.580078125,4127850000,14968.09794921875,15009.763504397577,50.52743417076031,-95.39397174487021,-58.893811894637594,15207.68291015625,15820.821969419334,14594.543850893167,61.1333018426118,45.08483497645317,-32.8912969300296,16.49985135204914,-38.8666981573882,0
2023-08-24,14816.4404296875,15279.240234375,14814.830078125,15278.9296875,4383820000,14816.4404296875,15278.9296875,15279.240234375,14814.830078125,4383820000,14936.8580078125,14974.61385445029,42.15685916131847,-105.75469285011968,-68.26598808573402,15175.258447265625,15799.047736715964,14551.469157815287,30.31704926891145,42.60626553312158,-60.90122613598965,15.708094848036737,-69.68295073108855,1
2023-08-25,14941.830078125,15001.2900390625,14715.3603515625,14858.9296875,3970060000,14941.830078125,14858.9296875,15001.2900390625,14715.3603515625,3970060000,14928.233984375,14968.653167845692,45.81226676016715,-102.6642922127794,-75.1456489111431,15134.803466796875,15706.804289516027,14562.802644077723,47.49771399374051,46.316021701754586,-78.93523626117087,15.399969654234068,-52.50228600625949,1
2023-08-28,15052.4599609375,15086.23046875,14948.919921875,15035.48046875,3666680000,15052.4599609375,15035.48046875,15086.23046875,14948.919921875,3666680000,14912.92099609375,14983.890766589657,48.88168403201964,-90.24789887126826,-78.16609890316813,15099.57646484375,15595.713099179911,14603.43983050759,61.181741423399764,46.332168228683905,-28.524667329587523,14.676717440558274,-38.818258576600236,1
2023-08-29,15376.5498046875,15391.5595703125,15034.5400390625,15043.01953125,4748180000,15376.5498046875,15043.01953125,15391.5595703125,15034.5400390625,4748180000,14946.8109375,15055.283318971082,56.63173636662042,-53.63816841713742,-73.260512805962,15082.503466796876,15511.2650643951,14653.741869198651,98.19968397835872,68.959713131833,71.37322245966004,14.570406935336763,-1.8003160216412744,1
2023-08-30,15462.4296875,15484.830078125,15341.9404296875,15386.669921875,4364600000,15462.4296875,15386.669921875,15484.830078125,15341.9404296875,4364600000,15005.40693359375,15129.309931430886,58.43025984689485,-17.49325312567271,-62.107060869904146,15087.087939453126,15529.812614409935,14644.363264496316,97.58356088187702,85.65499542787849,135.44167439424479,14.809930241082412,-2.416439118122977,1
2023-08-31,15501.0703125,15575.009765625,15466.41015625,15475.4296875,4568610000,15501.0703125,15475.4296875,15575.009765625,15466.41015625,4568610000,15083.9330078125,15196.902727988905,59.249136106095506,14.10720903289257,-46.86420688934481,15094.464453125,15559.076573889473,14629.852332360526,92.73093495341746,96.17139327121772,158.02802289659144,15.347425917759677,-7.269065046582539,0
2023-09-01,15490.8603515625,15618.849609375,15429.3603515625,15600.9501953125,4033960000,15490.8603515625,15600.9501953125,15618.849609375,15429.3603515625,4033960000,15163.53505859375,15250.349568638649,58.918873028770335,37.8901701474897,-29.91333148197791,15105.261474609375,15595.476964459282,14615.045984759468,87.937144035255,92.75054662351648,147.1480402097788,15.9983476195924,-12.062855964744994,1
2023-09-05,15508.240234375,15556.849609375,15419.9599609375,15460.51953125,4379790000,15508.240234375,15460.51953125,15556.849609375,15419.9599609375,4379790000,15220.6900390625,15297.238780590711,59.33441270426935,57.47817682747336,-12.435029820087655,15110.281005859375,15614.63891847418,14605.92309324457,89.57518012230277,90.08108637032507,132.81944667801355,16.546946480831952,-10.424819877697233,0
2023-09-06,15371.4404296875,15487.0,15289.48046875,15467.3203125,4215320000,15371.4404296875,15467.3203125,15487.0,15289.48046875,4215320000,15266.9380859375,15310.7299895174,54.648723428466845,61.25707881731978,2.3033919073938325,15115.200537109375,15627.667325714005,14602.733748504745,76.68193917259711,84.73142111005161,87.71786839513011,16.29824614745591,-23.31806082740289,0
2023-09-07,15258.51953125,15288.2001953125,15138.73046875,15174.2197265625,4320830000,15258.51953125,15174.2197265625,15288.2001953125,15138.73046875,4320830000,15277.98408203125,15301.237178923326,51.06400350387682,54.51173572811058,12.745060671537182,15123.041015625,15639.227013785094,14606.855017464906,66.03926058736253,77.4321266274208,34.4362751180795,15.288182456145941,-33.96073941263746,1
2023-09-08,15280.23046875,15374.2197265625,15244.0595703125,15265.5703125,4160360000,15280.23046875,15265.5703125,15374.2197265625,15244.0595703125,4160360000,15324.3630859375,15297.417777073628,51.719746537202596,50.33763304308377,20.263575145846502,15130.610546875,15651.33482423911,14609.88626951089,62.520955540207076,68.41405176672224,54.216312678359124,14.741395507503047,-37.479044459792924,1
2023-09-11,15461.8701171875,15482.83984375,15328.349609375,15409.76953125,4538870000,15461.8701171875,15409.76953125,15482.83984375,15328.349609375,4538870000,15376.36708984375,15327.318202548875,56.920782042147174,60.98344895674563,28.407549908026333,15152.300537109375,15689.995274839337,14614.605799379413,82.62519550397602,70.3951372105152,82.90122555968992,14.700271658655206,-17.374804496023987,0
2023-09-12,15289.740234375,15447.849609375,15278.8798828125,15390.58984375,4595490000,15289.740234375,15390.58984375,15447.849609375,15278.8798828125,4595490000,15400.0951171875,15320.485844699078,51.28281611777873,54.898061098283506,33.70565214607777,15156.508056640625,15697.114014928651,14615.902098352599,63.57351543981504,69.5732221613327,52.069370267987765,14.388699919917736,-36.42648456018496,1
2023-09-13,15348.5302734375,15414.6103515625,15256.599609375,15293.26953125,4840310000,15348.5302734375,15293.26953125,15414.6103515625,15256.599609375,4840310000,15397.2931640625,15325.584831742428,52.99529444548001,54.194491834123255,37.803420083686866,15172.05205078125,15715.961433413799,14628.142668148703,70.08051467131013,72.09307520503371,47.839149748581555,13.97327999573216,-29.919485328689877,1
2023-09-14,15473.8896484375,15512.8203125,15337.1796875,15433.009765625,4649010000,15473.8896484375,15433.009765625,15512.8203125,15337.1796875,4649010000,15398.43916015625,15352.549343868803,56.50611672466408,63.025839369791356,42.84790394090777,15201.923046875,15743.232307722117,14660.613786027881,83.95554128795371,72.53652379969294,70.45163951036497,14.048533881640044,-16.04445871204629,0
2023-09-15,15202.400390625,15435.4501953125,15173.7099609375,15425.9501953125,8162210000,15202.400390625,15425.9501953125,15435.4501953125,15173.7099609375,8162210000,15368.57216796875,15325.24953418811,48.12307882749962,47.56948038426344,43.792219229578905,15226.252587890625,15719.595057952754,14732.910117828496,37.83687653788294,63.957644165715585,16.010199595072645,13.195530214618739,-62.16312346211706,1
2023-09-18,15225.3701171875,15268.9599609375,15155.4599609375,15161.169921875,4855880000,15225.3701171875,15161.169921875,15268.9599609375,15155.4599609375,4855880000,15342.02314453125,15307.089640187998,48.81496842508927,36.750037937517845,42.383782971166696,15252.7791015625,15681.83903196915,14823.719171155852,32.65907111925968,51.48382964836543,-12.118520381816756,12.30627359060716,-67.34092888074032,0
2023-09-19,15191.23046875,15219.919921875,15069.41015625,15152.5302734375,4453460000,15191.23046875,15152.5302734375,15219.919921875,15069.41015625,4453460000,15310.32216796875,15286.024336290178,47.794663648013895,25.131072180098272,38.93324081295302,15265.506103515625,15670.74647009869,14860.26573693256,22.17174464031168,30.889230765818088,-43.37998773006732,11.830007507381506,-77.82825535968831,0
2023-09-20,14969.919921875,15245.1904296875,14967.599609375,15225.33984375,4782440000,14969.919921875,15225.33984375,15245.1904296875,14967.599609375,4782440000,15270.1701171875,15228.55080639651,41.708676064570824,-1.9129027045473777,30.76401210945294,15268.5541015625,15663.815788724196,14873.292414400805,0.3562859884836852,18.395700582685006,-92.15452615374348,11.891340491394956,-99.64371401151631,0
2023-09-21,14694.240234375,14849.25,14691.6904296875,14813.490234375,5014890000,14694.240234375,14813.490234375,14849.25,14691.6904296875,5014890000,15213.7421875,15131.403429665324,35.62347091475,-45.07094467736897,15.597020752088556,15245.863134765625,15711.948726301925,14779.777543229324,0.2750126130832695,7.601014413959535,-197.28347545529667,13.064736089495687,-99.72498738691674,1
2023-09-22,14701.099609375,14855.919921875,14686.83984375,14756.6201171875,4302700000,14701.099609375,14756.6201171875,14855.919921875,14686.83984375,4302700000,15155.8291015625,15053.16637143072,35.87416628059685,-77.82340981644484,-3.087065361618123,15240.09609375,15729.560526963816,14750.631660536184,1.6390351221811896,0.7567779079160387,-177.9339109534274,14.111799340787584,-98.36096487781882,1
2023-09-25,14768.900390625,14771.1201171875,14615.4501953125,14662.6904296875,4100290000,14768.900390625,14662.6904296875,14771.1201171875,14615.4501953125,4100290000,15086.53212890625,15001.481647647859,38.42655624105209,-97.1886873064177,-21.90738975057804,15231.449609375,15747.093807952337,14715.805410797664,17.09998944398073,6.338012393081719,-175.95316842346233,15.346107380068801,-82.90001055601927,0
2023-09-26,14545.830078125,14678.48046875,14505.6796875,14668.4501953125,4693540000,14545.830078125,14668.4501953125,14678.48046875,14505.6796875,4693540000,15012.14111328125,14918.63590773461,33.67713297116724,-129.0481326355257,-43.335538327567576,15206.118115234374,15798.511203159627,14613.725027309121,3.9865724436446004,7.575199003268831,-187.8914266082953,16.87219815950798,-96.0134275563554,1
2023-09-27,14580.16015625,14657.2099609375,14432.599609375,14600.1396484375,4841410000,14580.16015625,14600.1396484375,14657.2099609375,14432.599609375,4841410000,14935.3041015625,14857.094862010134,35.008457563105935,-149.80002080493432,-64.62843482304093,15166.2986328125,15812.164320885062,14520.43294473994,13.66022206833456,11.582261318653288,-155.34314554892475,18.527338460423987,-86.33977793166544,1
2023-09-28,14702.76953125,14787.580078125,14510.169921875,14530.9599609375,4648390000,14702.76953125,14530.9599609375,14787.580078125,14510.169921875,4648390000,14858.19208984375,14829.035710962835,39.66659271631353,-154.57069505954314,-82.61688687034138,15128.315625,15789.227704469355,14467.403545530644,25.010622467558534,14.219138993179223,-108.66064605285007,19.145227021825157,-74.98937753244147,1
2023-09-29,14715.240234375,14901.849609375,14664.7802734375,14853.349609375,5138500000,14715.240234375,14853.349609375,14901.849609375,14664.7802734375,5138500000,14809.47607421875,14808.345624310501,40.13656132064849,-155.5520994819908,-97.20392939267126,15089.02412109375,15750.05856189771,14427.98968028979,26.165081282217717,21.6119752727036,-76.20648467013993,18.99405519806214,-73.83491871778229,1
2023-10-02,14837.5703125,14892.1796875,14701.51953125,14717.900390625,4554700000,14837.5703125,14717.900390625,14892.1796875,14701.51953125,4554700000,14770.69609375,14813.659203981319,44.6880838194847,-144.7898078316921,-106.72110508047544,15056.359619140625,15699.04926860249,14413.66996967876,37.48962614338433,29.555109964386855,-57.550675024187726,18.853681361710763,-62.51037385661567,0
2023-10-03,14565.6201171875,14819.8701171875,14504.1396484375,14744.0498046875,4684310000,14565.6201171875,14744.0498046875,14819.8701171875,14504.1396484375,4684310000,14708.13505859375,14768.561188200623,37.806313545043935,-156.40181932340602,-116.65724792906157,15009.22861328125,15650.703860147933,14367.753366414567,12.31419722170491,25.32296821576898,-87.69608855135353,19.540187312629428,-87.68580277829508,1
2023-10-04,14776.25,14803.0400390625,14592.5595703125,14613.23046875,4308070000,14776.25,14613.23046875,14803.0400390625,14592.5595703125,4308070000,14688.76806640625,14769.959153982327,44.88559032843779,-146.9148083951368,-122.70876002227662,14979.469091796875,15606.018613165445,14352.919570428305,34.26735701647355,28.023726793854255,-59.754506541617175,20.17765712419676,-65.73264298352645,0
2023-10-05,14723.2197265625,14784.6904296875,14584.3896484375,14769.5498046875,4167470000,14723.2197265625,14769.5498046875,14784.6904296875,14584.3896484375,4167470000,14691.666015625,14761.46107626963,43.5417819184943,-142.0380574475439,-126.57461950733008,14952.7041015625,15575.004480642418,14330.403722482582,34.74819396263339,27.109916066937274,-59.82114205423501,20.803179281480798,-65.2518060373666,1
2023-10-06,14973.240234375,15021.3798828125,14575.9501953125,14622.23046875,4309420000,14973.240234375,14622.23046875,15021.3798828125,14575.9501953125,4309420000,14718.880078125,14799.966377743334,50.991476702670376,-116.65391796284712,-124.59047919843348,14937.35458984375,15541.461347025428,14333.247832662071,66.53294763926628,45.18283287279107,-19.433188935207166,19.816766201592277,-33.46705236073372,1
2023-10-09,15047.150390625,15070.6396484375,14816.3203125,14871.5703125,3835930000,15047.150390625,14871.5703125,15070.6396484375,14816.3203125,3835930000,14746.705078125,14844.90892554,52.96719649508434,-89.54070313338343,-117.58052398542348,14916.618603515624,15473.94504775227,14359.292159278979,75.628565556975,58.96990238629155,16.93353260915041,18.620030268620404,-24.371434443025,1
2023-10-10,15131.51953125,15241.9404296875,15050.5400390625,15074.0400390625,4301350000,15131.51953125,15074.0400390625,15241.9404296875,15050.5400390625,4301350000,14805.2740234375,14897.019944759999,55.1880103062815,-60.54744721276802,-106.1739086308924,14908.707568359376,15448.851029859816,14368.564106858936,86.35668736010811,76.17273351878312,66.51427409420964,17.961663313288074,-13.643312639891887,1
2023-10-11,15241.1201171875,15248.2197265625,15119.6201171875,15194.5302734375,4160440000,15241.1201171875,15194.5302734375,15248.2197265625,15119.6201171875,4160440000,14871.37001953125,14959.583612474089,57.96477208827547,-28.39886723193922,-90.61890035110177,14903.337060546875,15427.789544312807,14378.884576780943,99.12954459736947,87.03826583815085,88.87360190973452,17.381073492032236,-0.8704554026305235,0
2023-10-12,15184.099609375,15333.98046875,15090.6904296875,15264.1103515625,4858620000,15184.099609375,15264.1103515625,15333.98046875,15090.6904296875,4858620000,14919.50302734375,15000.40470281971,56.01990619053446,-7.436244027079738,-73.98236908629737,14888.84755859375,15363.052256710514,14414.642860476986,83.3720831970046,89.61943838482739,98.48974044451391,17.262691965346495,-16.627916802995404,0
2023-10-13,14995.1201171875,15232.3701171875,14943.419921875,15225.73046875,4251550000,14995.1201171875,15225.73046875,15232.3701171875,14943.419921875,4251550000,14947.491015625,14999.443869068396,50.02871527079991,-6.003079992337007,-60.3865112675053,14878.483544921875,15333.49578678521,14423.47130305854,62.40652904506324,81.63605227981243,60.0082736589521,16.261786728300805,-37.59347095493676,1
2023-10-16,15172.73046875,15209.5,15047.26953125,15054.48046875,4308690000,15172.73046875,15054.48046875,15209.5,15047.26953125,4308690000,14981.00703125,15030.950523555959,54.9095452251633,9.356527623825968,-46.43790348923905,14875.8515625,15323.354213388735,14428.348911611265,82.11078055154093,75.96313093120291,91.7372026250351,15.332374722472666,-17.88921944845907,0
2023-10-17,15122.009765625,15187.0595703125,14932.76953125,15009.259765625,4417640000,15122.009765625,15009.259765625,15187.0595703125,14932.76953125,4417640000,15036.64599609375,15047.506749386694,53.30825768077708,17.23768516356904,-33.70278575867743,14872.39052734375,15311.066613752266,14433.714440935235,74.45646225921057,72.99125728527157,73.71581272643677,14.658359477397978,-25.543537740789425,0
2023-10-18,14909.259765625,15103.8701171875,14865.8095703125,15022.2802734375,4617140000,14909.259765625,15022.2802734375,15103.8701171875,14865.8095703125,4617140000,15049.94697265625,15022.370934157294,47.10326243060207,6.244430413640657,-25.713342524213814,14869.35751953125,15306.129066026542,14432.585973035957,48.81901531849694,68.46208604308282,34.64570646454446,14.387666462048898,-51.18098468150306,0
2023-10-19,14783.1298828125,15023.91015625,14749.2998046875,14981.1298828125,5014790000,14783.1298828125,14981.1298828125,15023.91015625,14749.2998046875,5014790000,15055.93798828125,14978.872561185512,43.84490163310057,-12.501323138027146,-23.070938646976483,14873.802001953125,15305.130413359813,14442.473590546437,33.6197289342718,52.29840217065976,-5.883617673652907,14.709893814277299,-66.38027106572821,0
2023-10-20,14560.8798828125,14781.2197265625,14552.1201171875,14752.58984375,4622840000,14560.8798828125,14752.58984375,14781.2197265625,14552.1201171875,4622840000,15014.701953125,14902.873892390417,38.75733043053155,-44.775046597160326,-27.41176023701325,14866.791015625,15313.407640952018,14420.174390297982,6.8374841278153635,29.758742793528032,-82.47086224162537,15.826158311136636,-93.16251587218464,1
2023-10-23,14604.849609375,14746.3701171875,14419.0595703125,14514.1103515625,4669060000,14604.849609375,14514.1103515625,14746.3701171875,14419.0595703125,4669060000,14970.471875,14848.687659114887,40.23485946551265,-66.04291389380705,-35.13799096837201,14858.5884765625,15317.939571694835,14399.237381430165,20.306677810048043,20.254630290711734,-92.3452064356087,17.325299762443503,-79.69332218995196,1
2023-10-24,14745.8603515625,14774.16015625,14610.330078125,14678.41015625,4604720000,14745.8603515625,14678.41015625,14774.16015625,14610.330078125,4604720000,14931.90595703125,14829.991785014452,44.83165301213974,-70.70442691304743,-42.2512781573071,14868.589990234375,15308.56870605018,14428.61127441857,35.71902027903283,20.954394072298747,-54.51248630695357,18.517196389227326,-64.28097972096717,0
2023-10-25,14381.6396484375,14643.6904296875,14362.240234375,14642.080078125,4599850000,14381.6396484375,14642.080078125,14643.6904296875,14362.240234375,4599850000,14845.95791015625,14748.473214727734,36.93051674761876,-102.60550400745706,-54.322123327337096,14858.66396484375,15331.921758968128,14385.406170719372,1.9963580158824275,19.3406853683211,-138.544893494906,20.39941755627572,-98.00364198411758,0
2023-10-26,14109.5703125,14372.509765625,14058.330078125,14314.009765625,4894900000,14109.5703125,14314.009765625,14372.509765625,14058.330078125,4894900000,14738.50498046875,14632.309050686326,32.344784319413506,-148.1334686547052,-73.08439239281071,14829.00400390625,15401.561190289804,14256.446817522696,4.016792904354856,13.910723733090038,-203.65125776781375,22.849474681018915,-95.98320709564514,1
2023-10-27,14180.419921875,14321.0400390625,14130.3701171875,14245.75,4172100000,14180.419921875,14245.75,14321.0400390625,14130.3701171875,4172100000,14657.0349609375,14550.147390902448,34.62145960706508,-176.4635750389607,-93.76022892204071,14802.26298828125,15439.84061277422,14164.685363788281,9.57079186015712,5.1946475934648015,-164.1445001910803,25.124527725423313,-90.42920813984288,1
2023-10-30,14335.509765625,14388.2001953125,14225.8603515625,14283.98046875,4149320000,14335.509765625,14283.98046875,14388.2001953125,14225.8603515625,4149320000,14573.312890625,14511.12236812473,39.42666419869053,-184.27670703472904,-111.86352454457838,14777.1599609375,15445.9700775402,14108.349844334802,21.728499402112586,11.77202805554152,-116.4585819706904,26.754100205872117,-78.27150059788741,1
2023-10-31,14409.7802734375,14420.4404296875,14232.400390625,14340.8603515625,4315630000,14409.7802734375,14340.8603515625,14420.4404296875,14232.400390625,4315630000,14502.08994140625,14492.696532727052,41.638833420115766,-182.37337441919408,-125.96549451950153,14769.36796875,15451.356133867168,14087.379803632834,27.550667321969645,19.616652861413115,-98.46407996354641,28.03377637527001,-72.44933267803036,1
2023-11-01,14664.91015625,14677.8603515625,14441.8896484375,14453.6796875,4545120000,14664.91015625,14453.6796875,14677.8603515625,14441.8896484375,4545120000,14477.65498046875,14524.008100640314,48.58515668830041,-158.4515889898521,-132.46271341357163,14763.8009765625,15447.289605728667,14080.312347396331,51.66604697820776,33.64840456743,-38.705756993913205,27.572136765055642,-48.33395302179224,1
2023-11-02,14919.5498046875,14930.759765625,14792.8095703125,14856.9501953125,4962950000,14919.5498046875,14856.9501953125,14930.759765625,14792.8095703125,4962950000,14491.29697265625,14595.924774103438,54.41673170485749,-117.59059894632628,-129.48829052012258,14773.61748046875,15460.125618166938,14087.109342770564,74.81256330601171,51.34309253539637,25.611702148885428,25.888554074264885,-25.187436693988282,1
2023-11-03,15099.490234375,15149.7802734375,14965.2900390625,14985.1201171875,4918750000,15099.490234375,14985.1201171875,15149.7802734375,14965.2900390625,4918750000,14545.1580078125,14687.482130516448,58.03861594172748,-69.88271664146669,-117.56717574439139,14779.92998046875,15475.920493387639,14083.939467549862,92.24177834072636,72.90679620831527,65.00821099867063,24.63585636649136,-7.758221659273641,1
2023-11-06,15154.9296875,15180.1904296875,15064.91015625,15137.16015625,4345850000,15154.9296875,15137.16015625,15180.1904296875,15064.91015625,4345850000,14600.166015625,14772.472595422547,59.11645161788307,-27.28584146225694,-99.5109088879645,14785.3189453125,15491.10236594424,14079.53552468076,97.74831669981764,88.26755278218523,75.33871564432562,23.586871359916294,-2.2516833001823664,1
2023-11-07,15296.01953125,15335.4404296875,15153.3095703125,15201.76953125,4354460000,15296.01953125,15201.76953125,15335.4404296875,15153.3095703125,4354460000,14655.18193359375,14867.662947391174,61.80530600066746,17.653758723303326,-76.07797536571094,14793.5439453125,15518.838149682924,14068.249740942076,96.91327390861174,95.63445631638524,100.28714609358019,23.175884083172175,-3.0867260913882584,1
2023-11-08,15313.240234375,15343.1904296875,15220.8798828125,15313.900390625,4685550000,15313.240234375,15313.900390625,15343.1904296875,15220.8798828125,4685550000,14748.3419921875,14948.676999570052,62.13266422949626,54.03539605559854,-50.05530108144905,14797.149951171876,15531.963961944199,14062.335940399553,97.66899217677019,97.44352759506653,104.59691156874355,22.8217441375746,-2.331007823229817,0
2023-11-09,15187.900390625,15382.1103515625,15171.3203125,15351.1201171875,5313970000,15187.900390625,15351.1201171875,15382.1103515625,15171.3203125,5313970000,14856.175,14992.172161580042,58.22132684928319,71.92511986516729,-25.659216892125787,14797.339990234375,15532.556053414299,14062.123927054452,85.3291392208777,93.30380176875322,93.92028902112888,22.229023463443944,-14.670860779122291,1
2023-11-10,15529.1201171875,15535.2001953125,15237.169921875,15252.3603515625,4722140000,15529.1201171875,15252.3603515625,15535.2001953125,15237.169921875,4722140000,14991.04501953125,15089.799062599579,64.73060686147198,112.34143300454161,1.9409130872076936,14824.039990234374,15622.142824883502,14025.937155585247,99.5883132812939,94.19548155964726,122.72360959065858,22.253570100104834,-0.4116867187060897,0
2023-11-13,15482.7900390625,15524.66015625,15404.7099609375,15469.2099609375,4349590000,15482.7900390625,15469.2099609375,15524.66015625,15404.7099609375,4349590000,15105.773046875,15161.251967411019,63.28876212071854,139.0305446678176,29.358839403329675,14839.54296875,15675.294176172561,14003.791761327439,96.45126841960835,93.78957364059333,121.4550859054554,22.276363405575662,-3.5487315803916513,1
2023-11-14,15812.4697265625,15850.33984375,15726.1201171875,15744.3603515625,5332490000,15812.4697265625,15744.3603515625,15850.33984375,15726.1201171875,5332490000,15246.0419921875,15279.65519634765,68.64152067153759,184.6556579975313,60.418203122170006,14874.065966796876,15805.23326007872,13942.898673515032,97.88672372696071,97.975435142621,161.11797500135975,23.340203620904706,-2.1132762730392836,1
2023-11-15,15817.1796875,15904.6298828125,15765.3095703125,15881.7197265625,5063830000,15817.1796875,15881.7197265625,15904.6298828125,15765.3095703125,5063830000,15361.2689453125,15377.386922011714,68.71170986532104,218.67321480645478,92.06920545902696,14919.461962890626,15937.535791045031,13901.38813473622,95.0711729473449,96.46972169797134,141.82054348785087,24.47497478775244,-4.928827052655102,1
2023-11-16,15833.169921875,15842.6298828125,15738.2197265625,15765.2001953125,4545180000,15833.169921875,15765.2001953125,15842.6298828125,15738.2197265625,4545180000,15452.63095703125,15460.256558350491,68.96567828999159,244.10871858345672,122.47710808391291,14971.96396484375,16062.240828024482,13881.687101663018,95.74331320605447,96.2337366267867,119.18583493573446,25.356767773560307,-4.256686793945528,1
2023-11-17,15837.990234375,15876.8701171875,15766.9404296875,15803.98046875,4408640000,15837.990234375,15803.98046875,15876.8701171875,15766.9404296875,4408640000,15526.48095703125,15528.935408536765,69.04724299720267,261.6394804476786,150.30958255666604,15035.819482421875,16170.982821016934,13900.656143826816,96.01492206967798,95.60980274102577,109.13698796738811,26.279329214862333,-3.985077930322017,1
2023-11-20,16027.0595703125,16056.759765625,15844.830078125,15845.2001953125,4561810000,16027.0595703125,15845.2001953125,16056.759765625,15844.830078125,4561810000,15613.6939453125,15619.503437950534,72.14016617577818,287.475215482209,177.74270914177464,15106.92998046875,16301.807953164647,13912.052007772854,98.16083070728767,96.6396886610067,116.57097037257894,27.643506857844155,-1.8391692927123227,0
2023-11-21,15933.6201171875,15968.08984375,15866.8203125,15951.5498046875,4128600000,15933.6201171875,15951.5498046875,15968.08984375,15866.8203125,4128600000,15677.45400390625,15676.615561448163,68.49734855788154,296.98695788980694,201.5915588913811,15166.31796875,16400.916971694434,13931.718965805563,90.25755532977668,94.81110270224745,99.12530362285969,28.91024324061299,-9.742444670223328,1
2023-11-22,16001.3896484375,16119.3095703125,15964.0400390625,16025.740234375,3855240000,16001.3896484375,16025.740234375,16119.3095703125,15964.0400390625,3855240000,15746.2689453125,15735.665395446224,69.69270213187905,306.46082742123144,222.56541259735118,15247.30546875,16477.884083148903,14016.726854351096,89.7818088271632,92.73339828807586,103.91409477808409,30.480157149582322,-10.21819117283679,0
2023-11-24,15982.009765625,16007.4296875,15940.6201171875,15974.849609375,2541840000,15982.009765625,15974.849609375,16007.4296875,15940.6201171875,2541840000,15825.6798828125,15780.455280933273,68.8877086495947,308.8449701354948,239.8213241049799,15340.92744140625,16493.46084863383,14188.39403417867,86.97838761513562,89.00591725735849,90.04237585725801,31.759564056726965,-13.021612384864385,0
