Date,close_msft,high_msft,low_msft,open_msft,volume_msft,close,open,high,low,volume,sma_10,ema_10,rsi,macd,macd_signal,bb_middle,bb_upper,bb_lower,stoch_k,stoch_d,cci,adx,williams_r,target
2023-09-01,324.90826416015625,328.2002380688031,323.04972002250327,327.5280076864386,14931200,324.90826416015625,327.5280076864386,328.2002380688031,323.04972002250327,14931200,321.4492431640625,322.120069614925,52.398867804574024,-1.0957659561408946,-2.445068235457188,319.74828033447267,327.2442384314987,312.25232223744666,79.84109947816461,78.64351428623,129.2026269009566,14.33651047032487,-20.158900521835392,1
2023-09-05,329.74249267578125,331.0276711915423,324.9083280364007,325.24444329366247,18553900,329.74249267578125,325.24444329366247,331.0276711915423,324.9083280364007,18553900,322.60292358398436,323.50596471689886,57.85376266116647,-0.39039299501257574,-2.0341331873682655,319.9527893066406,328.26106393415506,311.6445146791262,94.42052669878099,83.30102888827125,188.09170771516136,15.345371579832033,-5.579473301219028,0
2023-09-06,329.0801086425781,330.64205933119945,326.41091765065016,329.5744010359564,17535800,329.0801086425781,329.5744010359564,330.64205933119945,326.41091765065016,17535800,323.6330261230469,324.5194454306587,56.89173917552511,0.1138588094337365,-1.604534788007865,320.32444152832034,329.52022338489866,311.128659671742,91.54485302147705,88.60215973280754,160.41703316794442,16.282171181517256,-8.455146978522956,0
2023-09-07,326.14404296875,329.27784015884396,325.27408344304047,327.5082949368657,18381000,326.14404296875,327.5082949368657,329.27784015884396,325.27408344304047,18381000,323.9207061767578,324.81482680122076,52.707941146373706,0.2734142855528603,-1.2289449732957203,320.73770904541016,330.1958514866314,311.2795666041889,78.79821912054483,88.25453294693428,107.40272043376062,16.820082426271238,-21.201780879455168,1
2023-09-08,330.45428466796875,332.3227247289634,325.69919341024064,326.32200676390556,19530100,330.45428466796875,326.32200676390556,332.3227247289634,325.69919341024064,19530100,325.3343841552734,325.84018277699306,57.63359263479924,0.7391432495662116,-0.8353273287233339,321.3319625854492,331.62690325828544,311.037021912613,90.11500638626147,86.81935950942778,130.3048541194385,17.833809977807245,-9.884993613738525,1
2023-09-11,334.0823669433594,334.5568985327326,331.60100931332755,333.39034548000865,16583300,334.0823669433594,333.39034548000865,334.5568985327326,331.60100931332755,16583300,326.8133056640625,327.3387617163324,61.288494394222624,1.3850269983307157,-0.391256463312524,322.2023208618164,333.65366081312635,310.7509809105065,97.55346329410092,88.8222296003024,165.36935309332182,19.11751060677483,-2.4465367058990726,0
2023-09-12,327.9827880859375,332.94550339059816,327.69612019842117,331.9865748697913,17565500,327.9827880859375,331.9865748697913,332.94550339059816,327.69612019842117,17565500,327.6110900878906,327.4558574198969,53.00888009485821,1.388701399781155,-0.03526489069378819,322.61824493408204,334.273101105367,310.9633887627971,66.10593925272065,84.591469644361,97.2088670668419,19.187615953528383,-33.89406074727935,1
2023-09-13,332.2238464355469,333.0048369712179,327.38968185551636,327.5280680565873,16544400,332.2238464355469,327.5280680565873,333.0048369712179,327.38968185551636,16544400,328.3673583984375,328.32276451365146,57.32563418937029,1.7140725923418358,0.31460260591333666,323.35375518798827,335.47455926795556,311.232951108021,87.97151186482876,83.87697147055012,103.39875249365984,19.169676813713913,-12.028488135171246,1
2023-09-14,334.8337097167969,336.9690265009899,332.7280191029121,335.27855480966366,20267000,334.8337097167969,335.27855480966366,336.9690265009899,332.7280191029121,20267000,329.3470458984375,329.5065727324051,59.774532796392045,2.1576536734239653,0.6832128194154624,324.25831146240233,336.9570262885668,311.55959663623787,90.20864392908325,81.42869834887755,140.51616382620782,19.841060399217376,-9.791356070916747,0
2023-09-15,326.45050048828125,333.54853269059,325.88699986571044,333.07403125618623,37666900,326.45050048828125,333.07403125618623,333.54853269059,325.88699986571044,37666900,329.5902404785156,328.9509232334735,49.8740647809728,1.8118540272856194,0.9089410609894939,324.9176971435547,336.5924145552039,313.24297973190545,44.409636263219014,74.196597352377,52.33737577942488,18.8032972137457,-55.590363736780986,0
2023-09-18,325.3037414550781,326.6284415872305,322.63455018467687,324.058114839662,16834200,325.3037414550781,324.058114839662,326.6284415872305,322.63455018467687,16834200,329.6297882080078,328.2877992737652,48.68613336736802,1.4288011163828287,1.012913072068161,325.53951568603514,335.8225174632384,315.2565139088319,37.82931650735813,57.482532233220134,-12.301349029773005,17.71838016845313,-62.17068349264187,0
2023-09-19,324.8984069824219,325.6299802911353,320.8056813654168,322.44673584714667,16505900,324.8984069824219,322.44673584714667,325.6299802911353,320.8056813654168,16505900,329.1453796386719,327.6715461298846,48.248683664704984,1.0800714292086013,1.0263447434962492,325.8741516113281,335.6012992151361,316.1470040075201,25.321030904658564,35.85332789174524,-38.62706865276607,17.047096542724695,-74.67896909534143,0
2023-09-20,317.10833740234375,325.82766263304757,316.85132586781475,325.74858912301113,21436500,317.10833740234375,325.74858912301113,325.82766263304757,316.85132586781475,21436500,327.9482025146484,325.7509627248771,40.68299834825583,0.17311160604066345,0.855698116005132,325.79061431884764,335.7850821552947,315.7961464824006,1.2775393133406778,21.47596224178579,-107.79416497759362,17.09225119026899,-98.72246068665932,0
2023-09-21,315.88250732421875,321.6360782353787,311.40421928226147,315.6156002828941,35529500,315.88250732421875,315.6156002828941,321.6360782353787,311.40421928226147,35529500,326.9220489501953,323.9566981065756,39.62992251254781,-0.6372292486113338,0.5571126430818388,325.42137756347654,336.27055633031785,314.57219879663523,17.517394141257395,14.705321453085546,-154.5348355450909,17.907513895061268,-82.4826058587426,0
2023-09-22,313.39129638671875,317.78061558235316,312.54109771841047,317.6520947233704,21447900,313.39129638671875,317.6520947233704,317.78061558235316,312.54109771841047,21447900,325.2157501220703,322.0357159756925,37.5051959602999,-1.4635788904485025,0.15297433637577057,325.2750671386719,336.67627426862015,313.8738600087236,7.772705217200222,8.855879557266098,-166.84278110654614,18.664543549511244,-92.22729478279977,1
2023-09-25,313.9152526855469,314.04377354761226,311.404238631424,312.9760849775433,17836000,313.9152526855469,312.9760849775433,314.04377354761226,311.404238631424,17836000,323.19903869628905,320.5592681047569,38.255005267699296,-2.052527778130127,-0.28812608652540894,325.0061721801758,337.18610324795964,312.8262411123919,9.822227024054612,11.704108794170743,-173.72648420765185,19.525053024786335,-90.17777297594539,0
2023-09-26,308.5768737792969,312.27417127506453,306.48104866233854,311.5327326754824,26297600,308.5768737792969,311.5327326754824,312.27417127506453,306.48104866233854,26297600,321.258447265625,318.38065095467323,33.80476145021346,-2.9164179273464583,-0.8137844546896189,324.4347686767578,338.4357195438711,310.43381780964455,6.874267385163666,8.156399875472834,-197.3180911450711,20.946628053738213,-93.12573261483634,1
2023-09-27,309.2194519042969,310.7121944558891,306.1548329521496,308.7350248311766,19410100,309.2194519042969,308.7350248311766,310.7121944558891,306.1548329521496,19410100,318.9580078125,316.71497840005935,34.78814584568542,-3.508759613457812,-1.3527794864432576,323.6626831054688,339.15245659171467,308.1729096192229,9.945478363046783,8.880657590755021,-164.82104905339958,22.305151410680907,-90.05452163695321,1
2023-09-28,310.05975341796875,311.8787458429494,305.9175806621763,307.43997954346224,19683600,310.05975341796875,307.43997954346224,311.8787458429494,305.9175806621763,19683600,316.48061218261716,315.5049374942247,36.124509638318344,-3.8658265161471945,-1.8553888923840451,322.91382904052733,339.47644458576417,306.3512134952905,13.33970977484991,10.053151841020119,-130.52392090780967,23.2354760617556,-86.66029022515009,1
2023-09-29,312.1456604003906,315.82319717862225,311.38446094140835,314.12283006246753,24140300,312.1456604003906,314.12283006246753,315.82319717862225,311.38446094140835,24140300,315.0501281738281,314.89415984080034,39.44203245214172,-3.935127646253136,-2.2713366431578637,322.3201843261719,339.52068388093085,305.11968477141295,20.057293855313365,14.447493997736686,-82.44596439198358,23.058901702580446,-79.94270614468664,1
2023-10-02,318.1265869140625,318.21558609786393,311.58216015238867,312.66960950158256,20570000,318.1265869140625,312.66960950158256,318.21558609786393,311.58216015238867,20570000,314.33241271972656,315.4818738541207,47.811746923823385,-3.4674676969976304,-2.5105628539258174,321.98110046386716,339.2314597029125,304.7307412248218,39.318640153706504,24.238547927956592,-51.53421090340663,22.32832904196263,-60.681359846293496,0
2023-10-03,309.8126525878906,317.72133220387497,307.65751446392886,317.167696875075,21033500,309.8126525878906,317.167696875075,317.72133220387497,307.65751446392886,21033500,312.82383728027344,314.45110635116976,39.61530818820134,-3.7247719827512924,-2.753404679690912,320.98460845947267,338.62459971642824,303.3446172025171,12.543930952308724,23.973288320442865,-78.84350557747558,22.297355799054994,-87.45606904769127,1
2023-10-04,315.31903076171875,316.38671934680445,310.4156581127954,310.4453144529802,20720100,315.31903076171875,310.4453144529802,316.38671934680445,310.4156581127954,20720100,312.64490661621096,314.6089107894514,46.19434932125277,-3.4446608767230487,-2.8916559190973397,320.2965545654297,337.6916098509976,302.90149927986175,34.025067575936845,28.629212893984022,-54.00727996321955,22.268594930640763,-65.97493242406316,1
2023-10-05,315.7144470214844,316.3273949780159,311.30536698470246,315.4475399696837,16965600,315.7144470214844,315.4475399696837,316.3273949780159,311.30536698470246,16965600,312.6281005859375,314.80991737709377,46.64391471972399,-3.154402036443571,-2.944205142566586,319.7750747680664,337.0626628431912,302.4874866929416,47.30303773831379,31.29067875551979,-46.06631397795524,22.241888409970404,-52.69696226168621,1
2023-10-06,323.5242919921875,325.4322535375942,312.6893801694388,312.9365263852443,25645500,323.5242919921875,312.9365263852443,325.4322535375942,312.6893801694388,25645500,313.6414001464844,316.3943491252926,54.69546075535286,-2.2680360865794,-2.8089713313691487,319.42857513427737,336.1133788374028,302.7437714311519,88.43113431561994,56.586413209956866,11.130867079122003,21.105134188805266,-11.56886568438006,1
2023-10-09,326.0550842285156,326.529585679886,319.49086590519653,321.0429514638944,19891200,326.0550842285156,321.0429514638944,326.529585679886,319.49086590519653,19891200,314.8553833007812,318.15084641678766,56.96191534354006,-1.3458567043111316,-2.5163484059575456,319.02721099853517,334.6340589702561,303.42036302681424,97.69793646487722,77.81070283960365,51.14380492933455,20.2447764893083,-2.3020635351227785,0
2023-10-10,324.6413879394531,327.32044439073553,323.92960565259705,327.1820280328287,20557100,324.6413879394531,327.1820280328287,327.32044439073553,323.92960565259705,20557100,316.4618347167969,319.33094487545407,55.29774777220382,-0.7207875850882033,-2.1572362417836772,318.8601409912109,334.14822060946665,303.5720613729552,87.48271967125797,91.20393015058505,68.24331633160858,19.589700465622915,-12.517280328742027,1
2023-10-11,328.6253662109375,329.0207940895387,325.38280933566625,327.4291569039612,20063200,328.6253662109375,327.4291569039612,329.0207940895387,325.38280933566625,20063200,318.4024261474609,321.02083966372373,58.93851296613451,0.09496326883839856,-1.7067963396592623,318.68021697998046,333.40944261789707,303.95099134206384,98.28842909734422,94.48969507782647,96.97505040675843,19.291178070170307,-1.711570902655776,0
2023-10-12,327.3797607421875,329.82156651499986,324.9676113079431,326.7964993042076,19313100,327.3797607421875,326.7964993042076,329.82156651499986,324.9676113079431,19313100,320.1344268798828,322.1770071325353,57.365394323832106,0.6336375669280301,-1.2387095583418037,318.30751953125,331.6994507270834,304.91558833541666,89.78494303064554,91.85203059974924,104.68687987886452,19.159813238817343,-10.21505696935447,0
2023-10-13,323.9888916015625,330.0192344527911,322.6345051493191,328.5858046640615,21072400,323.9888916015625,328.5858046640615,330.0192344527911,322.6345051493191,21072400,321.31875,322.5064406723584,53.20237407857748,0.777958210145755,-0.8353760046442921,318.18443908691404,331.3174964582109,305.0513817156172,74.97954744675306,87.68430652491428,88.14142682758097,18.447209276170714,-25.020452553246944,1
2023-10-16,328.8428649902344,332.3029118179807,326.8261435346823,327.27098859672117,22158000,328.8428649902344,327.27098859672117,332.3029118179807,326.8261435346823,22158000,322.3903778076172,323.65851782106307,57.911039028253164,1.2693758709067993,-0.4144256295340738,318.36139526367185,331.96049292745994,304.76229759988377,86.88647564317124,83.88365537352328,124.15797673748719,18.233642168676703,-13.113524356828762,0
2023-10-17,328.2695007324219,329.65351356385685,323.67258696373347,325.8276948133406,18338500,328.2695007324219,325.8276948133406,329.65351356385685,323.67258696373347,18338500,324.23606262207034,324.496878350401,57.179176065950244,1.5941854264820563,-0.01270341833084776,318.5299499511719,332.52671460920243,304.53318529314134,84.71343390863015,82.19315233285148,95.52803470796827,17.267004514669456,-15.286566091369842,0
2023-10-18,326.3417663574219,331.759222794045,324.55242999504236,328.6946033870838,23153600,326.3417663574219,328.6946033870838,331.759222794045,324.55242999504236,23153600,325.3383361816406,324.8323125334957,54.677239740098635,1.6767191118872802,0.32518108771277787,318.99162139892576,333.3741648963327,304.60907790151884,75.8123377971068,82.47074911630273,89.1556805818836,16.796811989412756,-24.187662202893193,1
2023-10-19,327.5379333496094,333.0344625947889,327.1326099487148,328.35844548463956,25052100,327.5379333496094,328.35844548463956,333.0344625947889,327.1326099487148,25052100,326.52068481445315,325.3242435909709,55.9648002152291,1.8176950743379052,0.6236838850378034,319.5743927001953,334.3450947628001,304.8036906375905,78.34046388542916,79.6220785303887,93.92271583983786,16.611173952657026,-21.659536114570844,0
2023-10-20,322.9410400390625,328.13111072358873,321.73496526369917,327.9333816774439,25012600,322.9410400390625,327.9333816774439,328.13111072358873,321.73496526369917,25012600,326.4623596191406,324.89093385426025,50.07707500638569,1.5407281133158222,0.8070927306934073,320.0518798828125,334.60806036536,305.495699400265,60.226018890537325,71.4596068576911,42.17443293373544,15.650802238454668,-39.773981109462675,1
2023-10-23,325.560791015625,328.9318691915997,320.68707463176605,321.7547330640911,24374700,325.560791015625,321.7547330640911,328.9318691915997,320.68707463176605,24374700,326.4129302978516,325.01272606541744,53.10496248703472,1.515156035279972,0.9487053916107202,320.63415679931643,335.09320885374666,306.1751047448862,66.95814942335434,68.50821073310694,45.333027111456154,14.972133272522802,-33.04185057664565,1
2023-10-24,326.7569274902344,328.0519711439017,323.86038131335783,327.5181269130942,31153600,326.7569274902344,327.5181269130942,328.0519711439017,323.86038131335783,31153600,326.6244842529297,325.3298535972023,54.462993213141225,1.5732724902317727,1.0736188113349308,321.5431594848633,335.1144929567494,307.97182601297715,71.11000284042854,66.09805705144007,51.912124769826846,14.341940661300354,-28.889997159571458,1
2023-10-25,336.78118896484375,342.24806157017446,333.765987296064,341.08150860571766,55053800,336.78118896484375,341.08150860571766,342.24806157017446,333.765987296064,55053800,327.4400665283203,327.41191457313715,63.89848381140908,2.400532480088941,1.3390015450857329,322.92124633789064,336.8010645459031,309.04142812987817,81.50501867382134,73.1910569792014,163.88137108979774,15.351408495460934,-18.494981326178653,0
2023-10-26,324.1471252441406,337.7302724471152,323.20795749855927,336.6527185001531,37828500,324.1471252441406,336.6527185001531,337.7302724471152,323.20795749855927,37828500,327.11680297851564,326.8183165133196,49.87242005645226,2.013468614307442,1.4738949589300747,323.62561492919923,336.190716155632,311.06051370276646,20.460602472693168,57.69187466231435,58.77787054870326,14.3879344177679,-79.53939752730683,1
2023-10-27,326.045166015625,332.8762909295408,324.65125776087774,326.6580837937659,29856500,326.045166015625,326.6580837937659,332.8762909295408,324.65125776087774,29856500,327.3224304199219,326.6777436955569,51.59156867462296,1.8386785973685278,1.5468516866177655,324.3205902099609,335.755745677303,312.8854347426188,24.85086327061461,42.272161472376375,48.873472463292934,13.49327991705294,-75.14913672938539,1
2023-10-30,333.4595031738281,335.5750889157797,328.04204814992045,329.6040288726944,22828100,333.4595031738281,329.6040288726944,335.5750889157797,328.04204814992045,22828100,327.7840942382812,327.9107908734244,57.69507121762343,2.272238344895527,1.691929018273318,325.08723602294924,336.8108279647689,313.36364408112956,59.238608040290906,34.8500245945329,109.92939905762267,13.068072375332308,-40.761391959709094,1
2023-10-31,334.25042724609375,335.1302822914459,330.8694837708354,334.98200058976215,20265300,334.25042724609375,334.98200058976215,335.1302822914459,330.8694837708354,20265300,328.38218688964844,329.06345203209156,58.299090486722065,2.649121111886359,1.8833674369959263,326.3091247558594,336.3888467049666,316.22940280675215,62.9069191177244,48.99879680954331,123.98543805721064,12.673236800877435,-37.0930808822756,1
2023-11-01,342.1195373535156,343.45413282201713,335.77280987868386,335.911226227204,28158800,342.1195373535156,335.911226227204,343.45413282201713,335.77280987868386,28158800,329.9599639892578,331.43728572689594,63.83206920737822,3.541945497877066,2.2150830491721543,327.6491500854492,338.6152578332856,316.6830423376128,94.1380416505766,72.0945229361973,229.4429166154972,13.438981136507904,-5.8619583494233884,1
2023-11-02,344.3439025878906,344.8480603761851,340.83440806099617,343.2762139918915,24348100,344.3439025878906,343.2762139918915,344.8480603761851,340.83440806099617,24348100,331.64056091308595,333.7839433379859,65.23619475375864,4.378529972858473,2.6477724339094184,329.0806228637695,340.8837828921441,317.27746283539494,97.91333932469642,84.98610003099914,226.7355624544517,14.314155899784604,-2.0866606753035617,1
2023-11-03,348.772705078125,350.3445814577073,343.3651450199177,345.6389081595281,23624000,348.772705078125,345.6389081595281,350.3445814577073,343.3651450199177,23624000,334.2237274169922,336.5091727452839,67.90765449841477,5.3373706579154145,3.1856920787106175,330.3430435180664,344.6371269394797,316.0489600966531,94.6999038428699,95.58376160604763,219.10749122429124,15.726495838769116,-5.30009615713009,1
2023-11-06,352.46014404296875,353.4586243635472,349.31645156155355,349.4153160772212,23828300,352.46014404296875,349.4153160772212,353.4586243635472,349.31645156155355,23828300,336.9136627197266,339.40934934486296,69.9764010515924,6.321929053284805,3.8129394736254554,331.6632965087891,348.7367981171947,314.5897949003834,96.95320993742894,96.52215103499843,209.27133455654604,17.341568083698693,-3.0467900625710507,1
2023-11-07,356.4145202636719,358.3224819200667,353.54763002740117,355.29741447617323,25833900,356.4145202636719,355.29741447617323,358.3224819200667,353.54763002740117,25833900,339.8794219970703,342.50119860282825,72.05668038846417,7.336710753265152,4.517693729553395,333.251953125,353.1032078278377,313.4006984221623,94.93040784233006,95.5278405408763,198.28174158583158,19.272287632595486,-5.069592157669943,1
2023-11-08,359.05401611328125,359.7163510431648,356.43424222372255,357.55134788937477,26767800,359.05401611328125,357.55134788937477,359.7163510431648,356.43424222372255,26767800,342.10670471191406,345.51080178654695,73.3824110481033,8.258716474833818,5.26589827860948,334.7733856201172,357.43792875523707,312.10884248499735,98.30297922282224,96.72886566752707,172.77843647434628,21.181582576070337,-1.6970207771777472,0
2023-11-09,356.5726623535156,360.62586616316025,356.2464124670446,358.1642694379123,24847300,356.5726623535156,358.1642694379123,360.62586616316025,356.2464124670446,24847300,345.34925842285156,347.5220491623594,70.01925386502474,8.689026452778535,5.950523913443292,336.23303070068357,360.50786985425094,311.9581915471162,89.85146106271499,94.36161604262243,140.62747850964368,23.032349752284922,-10.148538937285009,1
2023-11-10,365.4501647949219,365.8752490282028,356.9483292832311,357.36351801413326,28042100,365.4501647949219,357.36351801413326,365.8752490282028,356.9483292832311,28042100,349.2897583007813,350.781706550098,74.5187397250051,9.63532048834287,6.687483228423208,338.30609436035155,365.00481793777817,311.60737078292493,99.00372341894355,95.71938790149359,146.0989285671822,25.172188016531575,-0.9962765810564644,0
2023-11-13,362.49432373046875,364.2638992456972,361.72322867303586,364.0167530071711,19986500,362.49432373046875,364.0167530071711,364.2638992456972,361.72322867303586,19986500,352.1932403564453,352.9112733101654,70.71336923526042,10.031121137978516,7.35621081033427,339.9886672973633,368.28356400861435,311.69377058611224,92.07607238114676,93.64375228760177,125.85666722050401,27.15918069047489,-7.923927618853237,1
2023-11-14,366.04327392578125,367.7041192770522,363.1566232763778,366.77484717464085,27683900,366.04327392578125,366.77484717464085,367.7041192770522,363.1566232763778,27683900,355.3725250244141,355.29890978573195,72.52736108829725,10.51001372933655,7.986971394134726,341.8773559570312,371.78777776623815,311.9669341478243,96.26744131428947,95.78241237145993,122.73159499572648,29.266520593695446,-3.7325586857105373,1
2023-11-15,366.19189453125,369.6193319212851,363.65595302337914,367.78673199342217,26860100,366.19189453125,367.78673199342217,369.6193319212851,363.65595302337914,26860100,357.7797607421875,357.27945246673517,72.60388878563838,10.777298016114969,8.545036718530774,343.86986236572267,374.6711846429222,313.06854008852315,92.3780649849292,93.57385956012182,112.17709915728472,31.361813088805796,-7.621935015070806,1
2023-11-16,372.63079833984375,372.8090975451965,366.6971350089113,367.469795129225,27182300,372.63079833984375,367.469795129225,372.8090975451965,366.6971350089113,27182300,360.6084503173828,360.0706062618458,75.75496352401059,11.37753531936346,9.11153643869731,346.1245056152344,378.3809731192506,313.8680381112182,99.60171776393295,96.08240802105054,117.50329578221637,33.52708109955107,-0.3982822360670443,0
2023-11-17,366.3702392578125,370.84770155077825,363.5470476915022,370.0948424049753,40157000,366.3702392578125,370.0948424049753,370.84770155077825,363.5470476915022,40157000,362.3682037353516,361.21599407929426,67.61205118191086,11.21873037012989,9.532975224983826,348.29596557617185,379.85705036916914,316.73488078317456,84.64731143680618,92.20903139522278,90.62557318964491,34.69223294781639,-15.352688563193821,1
2023-11-20,373.8888244628906,375.305362924845,367.5094133597198,367.7273446792859,52465100,373.8888244628906,367.7273446792859,375.305362924845,367.5094133597198,52465100,364.5110717773438,363.52014505812997,71.565067112433,11.566234937715137,9.93962716753009,350.71236724853514,382.34095143881075,319.08378305825954,96.4167797098753,93.55526963687147,106.20413929070126,36.133778869843965,-3.5832202901247117,0
2023-11-21,369.5599060058594,372.680262575537,367.6282408658245,372.13544944909,28423100,369.5599060058594,372.13544944909,372.680262575537,367.6282408658245,28423100,365.8256103515625,364.6182834122626,66.53015797257032,11.36136057742516,10.223973849509104,352.8525161743164,383.4845208887047,322.2205114599281,83.33246949010073,88.13218687892741,88.21579785654238,37.47235722601243,-16.667530509899276,1
2023-11-22,374.2949523925781,376.2167020543969,371.4420444315091,374.44353505087355,23345300,374.2949523925781,374.44353505087355,376.2167020543969,371.4420444315091,23345300,367.3497039794922,366.37767777231994,69.09166570752146,11.449096780954164,10.468998435798117,354.72820434570315,385.7853289855864,323.6710797058199,94.15020219649928,91.29981713215845,99.81782139122231,38.98782715783394,-5.849797803500724,0
2023-11-24,373.87884521484375,374.4137729500515,371.6104130365719,373.77978004455406,10176600,373.87884521484375,373.77978004455406,374.4137729500515,371.6104130365719,10176600,369.080322265625,367.74152639823336,68.59484562240702,11.354168199387516,10.646032388515998,357.2147903442383,385.957119416903,328.47246127157354,91.30916330992865,89.59727833217623,91.70485986004192,40.39504923738249,-8.690836690071347,1
2023-11-27,375.04779052734375,377.05872006421737,372.6604918874323,373.23502159050327,22179200,375.04779052734375,373.23502159050327,377.05872006421737,372.6604918874323,22179200,370.0400848388672,369.06993805807156,69.26349980682188,11.2436509230958,10.765556095431958,359.66492156982423,385.5763667510512,333.7534763885973,91.44688938826448,92.30208496489747,96.0038976896626,41.90335882110274,-8.553110611735518,1
2023-11-28,379.0993347167969,379.3965000397917,374.6020413692927,374.7902561506727,20453100,379.0993347167969,374.7902561506727,379.3965000397917,374.6020413692927,20453100,371.7005859375,370.8934647232943,71.5263453794098,11.352130645694388,10.882871005484445,361.94691314697263,386.2114457276473,337.682380566298,98.71635335261254,93.82413535026855,107.41338943743072,43.47180164233866,-1.2836466473874577,0
2023-11-29,375.2855224609375,380.6842269423362,373.88878509131484,380.1493294028235,28963400,375.2855224609375,380.1493294028235,380.6842269423362,373.88878509131484,28963400,372.62481079101565,371.6920206755931,66.55893245921973,11.003517135631057,10.907000231513766,363.99866790771483,385.308134921235,342.68920089419464,77.90839894108713,89.35721389398805,97.07506959703579,45.01844497597924,-22.09160105891288,1
2023-11-30,375.344970703125,376.5138612366037,371.9373340529728,374.92890903622725,30554400,375.344970703125,374.92890903622725,376.5138612366037,371.9373340529728,30554400,373.5401184082031,372.3561934078716,66.59787306829584,10.60973299594815,10.847546784400643,365.6599395751953,384.9747664408728,346.3451127095178,77.50556428961075,84.71010552777015,77.59498481354309,45.818070201021044,-22.494435710389247,0
2023-12-01,370.9863586425781,374.60201085324076,367.8164543800959,373.2151890748226,33020400,370.9863586425781,373.2151890748226,374.60201085324076,367.8164543800959,33020400,373.37567443847655,372.10713254145463,60.99027259680882,9.832608471469769,10.644559121814469,366.9920623779297,383.7480700662868,350.2360546895726,48.8535985182814,68.08918724965976,43.59824315219205,45.3408202259652,-51.1464014817186,0
2023-12-04,365.6669006347656,366.0432999492324,359.4855901354516,365.6272685167618,32063300,365.6669006347656,365.6272685167618,366.0432999492324,359.4855901354516,32063300,373.3053405761719,370.936181285693,54.913163662544584,8.68735347905897,10.25311799326337,367.8367721557617,382.3925912623163,353.28095304920714,29.158999966009787,51.83938759130064,-39.618135740014985,42.98708802248244,-70.84100003399021,1
2023-12-05,369.01507568359375,369.5698044164444,362.1800014727598,363.002209215325,23065000,369.01507568359375,363.002209215325,369.5698044164444,362.1800014727598,23065000,372.8179656982422,370.58688935803855,57.76567548800973,7.958163634437824,9.79412712149826,368.66451873779295,381.39718356741105,355.93185390817484,44.95329409600194,40.98863086009771,-15.076518071125129,41.305720062316695,-55.04670590399806,0
2023-12-06,365.330078125,370.65946442979055,364.5673336677576,370.0255016850389,21182100,365.330078125,370.0255016850389,370.65946442979055,364.5673336677576,21182100,372.3949829101563,369.63110549748603,53.73611492798264,7.002209806947235,9.235743658588056,369.11029663085935,380.66612149369195,357.55447176802676,27.570112374632984,33.89413547888157,-25.114597629264978,39.89469265020913,-72.42988762536702,1
2023-12-07,367.4598388671875,367.9551344956752,362.87339651052025,364.7654294389967,23118900,367.4598388671875,364.7654294389967,367.9551344956752,362.87339651052025,23118900,371.7114715576172,369.23632974652264,55.66120057800838,6.343341314051429,8.657263189680732,369.5305877685547,380.16776579165116,358.89340974545826,37.61679962905035,36.71340203322843,-44.35294276304781,38.22080119062901,-62.38320037094965,1
2023-12-08,370.7090148925781,370.93683155749534,364.7654667428902,365.7263415696411,20144800,370.7090148925781,365.7263415696411,370.93683155749534,364.7654667428902,20144800,371.3944885253906,369.504090682169,58.49846139282509,6.014038544559639,8.128618260656514,370.23740539550784,379.06052069277905,361.4142900982366,52.94408720414295,39.37699973594209,-13.758909582877058,37.10539699360146,-47.05591279585705,0
2023-12-11,367.8065490722656,368.10374460980563,362.6554922898368,365.0131044942587,27708800,367.8065490722656,365.0131044942587,368.10374460980563,362.6554922898368,27708800,370.6703643798828,369.19544675309567,55.106162896625136,5.455966012487693,7.59408781102275,370.355224609375,378.9801951055324,361.7302541132176,39.25233029187828,43.27107237502386,-64.13362775584461,35.604811500492524,-60.74766970812172,1
2023-12-12,370.85760498046875,370.8972371001198,366.97447347680867,367.36081862489453,24838300,370.85760498046875,367.36081862489453,370.8972371001198,366.97447347680867,24838300,369.84619140625,369.49765733989074,57.87177049074271,5.199942522630067,7.115258753344214,370.773388671875,378.6080804978994,362.93869684585064,53.645028916783495,48.6138154709349,-10.595510229681645,34.63306320946548,-46.354971083216505,0
2023-12-13,370.84765625,374.0869091144722,367.2815215613571,372.48212583174757,30955500,370.84765625,372.48212583174757,374.0869091144722,367.2815215613571,30955500,369.40240478515625,369.7431116871833,57.859254107687086,4.939302083158623,6.680067419307097,371.01360778808595,378.54207915656366,363.48513641960824,53.59809792513822,48.831819044599996,7.545946620630695,34.17435316966709,-46.40190207486178,0
2023-12-14,362.4870910644531,370.24343838413614,360.70403869901645,369.79766017755225,43277500,362.4870910644531,369.79766017755225,370.24343838413614,360.70403869901645,43277500,368.1166168212891,368.4238352103232,48.388092726801375,4.011868594889052,6.146427654423489,370.82836761474607,378.97889760979314,362.677837619699,14.15893369156043,40.46735351116072,-116.3408140747072,32.37234999986379,-85.84106630843957,1
2023-12-15,367.241943359375,368.8962139906386,362.8337997442001,363.39844407099264,78478200,367.241943359375,363.39844407099264,368.8962139906386,362.8337997442001,78478200,367.74217529296874,368.2089457828781,53.09106143045884,3.6188320723936727,5.640908538017526,370.55892486572264,378.80898414455845,362.30886558688684,36.58892453596071,34.78198538421979,-71.5721776407822,30.699061342189303,-63.41107546403929,1
